"MGI.symbol","ENSMUSG","HGNC.symbol","ENSG","dataset","RBP","msORhs","data.type","dataset.id","regulation","cell.type"
"Actn1","ENSMUSG00000015143","ACTN1","ENSG00000072110",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Actr2","ENSMUSG00000020152","ACTR2","ENSG00000138071",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Acvr1","ENSMUSG00000026836","ACVR1","ENSG00000115170",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Adam23","ENSMUSG00000025964","ADAM23","ENSG00000114948",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Adgrf5","ENSMUSG00000056492","ADGRF5","ENSG00000069122",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Adgrl3","ENSMUSG00000037605","ADGRL3","ENSG00000150471",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Adpgk","ENSMUSG00000025236","ADPGK","ENSG00000159322",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Agap2","ENSMUSG00000025422","AGAP2","ENSG00000135439",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ahctf1","ENSMUSG00000026491","AHCTF1","ENSG00000153207",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ahcyl1","ENSMUSG00000027893","AHCYL1","ENSG00000168710",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ahi1","ENSMUSG00000019986","AHI1","ENSG00000135541",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Akap8l","ENSMUSG00000002625","AKAP8L","ENSG00000011243",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Aktip","ENSMUSG00000031667","AKTIP","ENSG00000166971",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Amotl2","ENSMUSG00000032531","AMOTL2","ENSG00000114019",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Amph","ENSMUSG00000021314","AMPH","ENSG00000078053",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Amz2","ENSMUSG00000020610","AMZ2","ENSG00000196704",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Anapc5","ENSMUSG00000029472","ANAPC5","ENSG00000089053",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Angel2","ENSMUSG00000026634","ANGEL2","ENSG00000174606",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ank2","ENSMUSG00000032826","ANK2","ENSG00000145362",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ankib1","ENSMUSG00000040351","ANKIB1","ENSG00000001629",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ap1ar","ENSMUSG00000074238","AP1AR","ENSG00000138660",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ap2b1","ENSMUSG00000035152","AP2B1","ENSG00000006125",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ap3s1","ENSMUSG00000024480","AP3S1","ENSG00000177879",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Apaf1","ENSMUSG00000019979","APAF1","ENSG00000120868",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Apba2","ENSMUSG00000030519","APBA2","ENSG00000034053",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Apod","ENSMUSG00000022548","APOD","ENSG00000189058",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Aptx","ENSMUSG00000028411","APTX","ENSG00000137074",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Arhgap12","ENSMUSG00000041225","ARHGAP12","ENSG00000165322",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Arhgap21","ENSMUSG00000036591","ARHGAP21","ENSG00000107863",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Arhgef11","ENSMUSG00000041977","ARHGEF11","ENSG00000132694",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Arhgef12","ENSMUSG00000059495","ARHGEF12","ENSG00000196914",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Arhgef7","ENSMUSG00000031511","ARHGEF7","ENSG00000102606",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Armc8","ENSMUSG00000032468","ARMC8","ENSG00000114098",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Armcx5","ENSMUSG00000072969","ARMCX5","ENSG00000125962",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Arpp21","ENSMUSG00000032503","ARPP21","ENSG00000172995",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Aspscr1","ENSMUSG00000025142","ASPSCR1","ENSG00000169696",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atf2","ENSMUSG00000027104","ATF2","ENSG00000115966",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atm","ENSMUSG00000034218","ATM","ENSG00000149311",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atp11c","ENSMUSG00000062949","ATP11C","ENSG00000101974",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atp13a2","ENSMUSG00000036622","ATP13A2","ENSG00000159363",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atp2b1","ENSMUSG00000019943","ATP2B1","ENSG00000070961",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atp6v1h","ENSMUSG00000033793","ATP6V1H","ENSG00000047249",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atrnl1","ENSMUSG00000054843","ATRNL1","ENSG00000107518",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atrx","ENSMUSG00000031229","ATRX","ENSG00000085224",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atxn1","ENSMUSG00000046876","ATXN1","ENSG00000124788",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Atxn7l3","ENSMUSG00000059995","ATXN7L3","ENSG00000087152",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"B4galt5","ENSMUSG00000017929","B4GALT5","ENSG00000158470",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Bag6","ENSMUSG00000024392","BAG6","ENSG00000204463",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Bcl11a","ENSMUSG00000000861","BCL11A","ENSG00000119866",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Bin1","ENSMUSG00000024381","BIN1","ENSG00000136717",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Brd3","ENSMUSG00000026918","BRD3","ENSG00000169925",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Brsk2","ENSMUSG00000053046","BRSK2","ENSG00000174672",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Btbd10","ENSMUSG00000038187","BTBD10","ENSG00000148925",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Btrc","ENSMUSG00000025217","BTRC","ENSG00000166167",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"C2cd5","ENSMUSG00000030279","C2CD5","ENSG00000111731",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cab39l","ENSMUSG00000021981","CAB39L","ENSG00000102547",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cacna1e","ENSMUSG00000004110","CACNA1E","ENSG00000198216",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cadm3","ENSMUSG00000005338","CADM3","ENSG00000162706",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Camk2g","ENSMUSG00000021820","CAMK2G","ENSG00000148660",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Camta1","ENSMUSG00000014592","CAMTA1","ENSG00000171735",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cask","ENSMUSG00000031012","CASK","ENSG00000147044",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cbx8","ENSMUSG00000025578","CBX8","ENSG00000141570",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ccdc171","ENSMUSG00000052407","CCDC171","ENSG00000164989",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ccdc50","ENSMUSG00000038127","CCDC50","ENSG00000152492",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ccnt2","ENSMUSG00000026349","CCNT2","ENSG00000082258",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ccny","ENSMUSG00000024286","CCNY","ENSG00000108100",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cdc23","ENSMUSG00000024370","CDC23","ENSG00000094880",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cdc37l1","ENSMUSG00000024780","CDC37L1","ENSG00000106993",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cdc7","ENSMUSG00000029283","CDC7","ENSG00000097046",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cdh9","ENSMUSG00000025370","CDH9","ENSG00000113100",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cdk7","ENSMUSG00000069089","CDK7","ENSG00000134058",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Celf1","ENSMUSG00000005506","CELF1","ENSG00000149187",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Celf2","ENSMUSG00000002107","CELF2","ENSG00000048740",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cep170","ENSMUSG00000057335","CEP170","ENSG00000143702",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cep192","ENSMUSG00000024542","CEP192","ENSG00000101639",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cep250","ENSMUSG00000038241","CEP250","ENSG00000126001",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cep350","ENSMUSG00000033671","CEP350","ENSG00000135837",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cep78","ENSMUSG00000041491","CEP78","ENSG00000148019",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Chd3","ENSMUSG00000018474","CHD3","ENSG00000170004",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cirbp","ENSMUSG00000045193","CIRBP","ENSG00000099622",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Clip3","ENSMUSG00000013921","CLIP3","ENSG00000105270",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Clmp","ENSMUSG00000032024","CLMP","ENSG00000166250",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Clta","ENSMUSG00000028478","CLTA","ENSG00000122705",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cnih3","ENSMUSG00000026514","CNIH3","ENSG00000143786",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cnksr2","ENSMUSG00000025658","CNKSR2","ENSG00000149970",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cnot2","ENSMUSG00000020166","CNOT2","ENSG00000111596",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cntln","ENSMUSG00000038070","CNTLN","ENSG00000044459",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cox7a2l","ENSMUSG00000024248","COX7A2L","ENSG00000115944",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cpt1c","ENSMUSG00000007783","CPT1C","ENSG00000169169",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cryzl1","ENSMUSG00000058240","CRYZL1","ENSG00000205758",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cspp1","ENSMUSG00000056763","CSPP1","ENSG00000104218",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ctnna2","ENSMUSG00000063063","CTNNA2","ENSG00000066032",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Cttnbp2","ENSMUSG00000000416","CTTNBP2","ENSG00000077063",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dab2ip","ENSMUSG00000026883","DAB2IP","ENSG00000136848",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dag1","ENSMUSG00000039952","DAG1","ENSG00000173402",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dars","ENSMUSG00000026356","DARS1","ENSG00000115866",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dcun1d5","ENSMUSG00000032002","DCUN1D5","ENSG00000137692",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dcx","ENSMUSG00000031285","DCX","ENSG00000077279",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ddias","ENSMUSG00000030641","DDIAS","ENSG00000165490",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dennd4c","ENSMUSG00000038024","DENND4C","ENSG00000137145",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dimt1","ENSMUSG00000021692","DIMT1","ENSG00000086189",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dip2b","ENSMUSG00000023026","DIP2B","ENSG00000066084",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dkk3","ENSMUSG00000030772","DKK3","ENSG00000050165",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dlg1","ENSMUSG00000022770","DLG1","ENSG00000075711",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dlg2","ENSMUSG00000052572","DLG2","ENSG00000150672",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dlg4","ENSMUSG00000020886","DLG4","ENSG00000132535",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dlgap1","ENSMUSG00000003279","DLGAP1","ENSG00000170579",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dmtn","ENSMUSG00000022099","DMTN","ENSG00000158856",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dnajc24","ENSMUSG00000027166","DNAJC24","ENSG00000170946",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dnm1","ENSMUSG00000026825","DNM1","ENSG00000106976",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dnm1l","ENSMUSG00000022789","DNM1L","ENSG00000087470",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dock4","ENSMUSG00000035954","DOCK4","ENSG00000128512",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dock7","ENSMUSG00000028556","DOCK7","ENSG00000116641",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dpf1","ENSMUSG00000030584","DPF1","ENSG00000011332",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dtna","ENSMUSG00000024302","DTNA","ENSG00000134769",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dusp11","ENSMUSG00000030002","DUSP11","ENSG00000144048",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dvl1","ENSMUSG00000029071","DVL1","ENSG00000107404",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dvl2","ENSMUSG00000020888","DVL2","ENSG00000004975",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Dzip1","ENSMUSG00000042156","DZIP1","ENSG00000134874",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"E2f6","ENSMUSG00000057469","E2F6","ENSG00000169016",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ecsit","ENSMUSG00000066839","ECSIT","ENSG00000130159",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Edem2","ENSMUSG00000038312","EDEM2","ENSG00000088298",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Edrf1","ENSMUSG00000039990","EDRF1","ENSG00000107938",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Efcab2","ENSMUSG00000026495","EFCAB2","ENSG00000203666",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Efr3a","ENSMUSG00000015002","EFR3A","ENSG00000132294",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Eif4h","ENSMUSG00000040731","EIF4H","ENSG00000106682",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Elf2","ENSMUSG00000037174","ELF2","ENSG00000109381",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Elmo2","ENSMUSG00000017670","ELMO2","ENSG00000062598",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Emc8","ENSMUSG00000031819","EMC8","ENSG00000131148",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Eml4","ENSMUSG00000032624","EML4","ENSG00000143924",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Enox1","ENSMUSG00000022012","ENOX1","ENSG00000120658",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Epc2","ENSMUSG00000069495","EPC2","ENSG00000135999",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Eps15l1","ENSMUSG00000006276","EPS15L1","ENSG00000127527",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Erbb4","ENSMUSG00000062209","ERBB4","ENSG00000178568",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Erc2","ENSMUSG00000040640","ERC2","ENSG00000187672",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Erp29","ENSMUSG00000029616","ERP29","ENSG00000089248",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Esyt2","ENSMUSG00000021171","ESYT2","ENSG00000117868",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Exosc9","ENSMUSG00000027714","EXOSC9","ENSG00000123737",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fam118a","ENSMUSG00000022434","FAM118A","ENSG00000100376",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fam118b","ENSMUSG00000050471","FAM118B","ENSG00000197798",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fam124a","ENSMUSG00000035184","FAM124A","ENSG00000150510",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fam155a","ENSMUSG00000079157","FAM155A","ENSG00000204442",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fam161b","ENSMUSG00000021234","FAM161B","ENSG00000156050",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fam168a","ENSMUSG00000029461","FAM168A","ENSG00000054965",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fam193b","ENSMUSG00000021495","FAM193B","ENSG00000146067",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fam204a","ENSMUSG00000057858","FAM204A","ENSG00000165669",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fam49a","ENSMUSG00000020589","FAM49A","ENSG00000197872",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fancl","ENSMUSG00000004018","FANCL","ENSG00000115392",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fau","ENSMUSG00000038274","FAU","ENSG00000149806",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fbxl5","ENSMUSG00000039753","FBXL5","ENSG00000118564",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fbxw11","ENSMUSG00000020271","FBXW11","ENSG00000072803",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fer","ENSMUSG00000000127","FER","ENSG00000151422",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fermt2","ENSMUSG00000037712","FERMT2","ENSG00000073712",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fgfr1op2","ENSMUSG00000040242","FGFR1OP2","ENSG00000111790",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fhod3","ENSMUSG00000034295","FHOD3","ENSG00000134775",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Flot1","ENSMUSG00000059714","FLOT1","ENSG00000137312",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fmnl2","ENSMUSG00000036053","FMNL2","ENSG00000157827",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Fnbp1l","ENSMUSG00000039735","FNBP1L","ENSG00000137942",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Frs3","ENSMUSG00000023266","FRS3","ENSG00000137218",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Galt","ENSMUSG00000036073","GALT","ENSG00000213930",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Garnl3","ENSMUSG00000038860","GARNL3","ENSG00000136895",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gdpd5","ENSMUSG00000035314","GDPD5","ENSG00000158555",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Glra2","ENSMUSG00000018589","GLRA2","ENSG00000101958",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gm38394","ENSMUSG00000094410","ZBED6","ENSG00000257315",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gnal","ENSMUSG00000024524","GNAL","ENSG00000141404",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gnb4","ENSMUSG00000027669","GNB4","ENSG00000114450",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gnl3l","ENSMUSG00000025266","GNL3L","ENSG00000130119",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Golgb1","ENSMUSG00000034243","GOLGB1","ENSG00000173230",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Golt1b","ENSMUSG00000030245","GOLT1B","ENSG00000111711",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gpatch2l","ENSMUSG00000021254","GPATCH2L","ENSG00000089916",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gpm6a","ENSMUSG00000031517","GPM6A","ENSG00000150625",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gpr180","ENSMUSG00000022131","GPR180","ENSG00000152749",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gpr85","ENSMUSG00000048216","GPR85","ENSG00000164604",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gpx8","ENSMUSG00000021760","GPX8","ENSG00000164294",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gria2","ENSMUSG00000033981","GRIA2","ENSG00000120251",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Grip1","ENSMUSG00000034813","GRIP1","ENSG00000155974",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gripap1","ENSMUSG00000031153","GRIPAP1","ENSG00000068400",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gse1","ENSMUSG00000031822","GSE1","ENSG00000131149",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Gtpbp10","ENSMUSG00000040464","GTPBP10","ENSG00000105793",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Guf1","ENSMUSG00000029208","GUF1","ENSG00000151806",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Haghl","ENSMUSG00000061046","HAGHL","ENSG00000103253",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Hcfc1r1","ENSMUSG00000023904","HCFC1R1","ENSG00000103145",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Hecw1","ENSMUSG00000021301","HECW1","ENSG00000002746",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Hfm1","ENSMUSG00000043410","HFM1","ENSG00000162669",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Hivep2","ENSMUSG00000015501","HIVEP2","ENSG00000010818",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Hjurp","ENSMUSG00000044783","HJURP","ENSG00000123485",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Hnrnpa1","ENSMUSG00000046434","HNRNPA1","ENSG00000135486",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Hp1bp3","ENSMUSG00000028759","HP1BP3","ENSG00000127483",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Hspa8","ENSMUSG00000015656","HSPA8","ENSG00000109971",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Idh3b","ENSMUSG00000027406","IDH3B","ENSG00000101365",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Immt","ENSMUSG00000052337","IMMT","ENSG00000132305",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Ino80e","ENSMUSG00000030689","INO80E","ENSG00000169592",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Inpp5b","ENSMUSG00000028894","INPP5B","ENSG00000204084",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Iqgap1","ENSMUSG00000030536","IQGAP1","ENSG00000140575",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Itch","ENSMUSG00000027598","ITCH","ENSG00000078747",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Jmjd1c","ENSMUSG00000037876","JMJD1C","ENSG00000171988",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kat8","ENSMUSG00000030801","KAT8","ENSG00000103510",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kcnh7","ENSMUSG00000059742","KCNH7","ENSG00000184611",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kcnma1","ENSMUSG00000063142","KCNMA1","ENSG00000156113",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kcnq2","ENSMUSG00000016346","KCNQ2","ENSG00000075043",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kdm1b","ENSMUSG00000038080","KDM1B","ENSG00000165097",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kdm4c","ENSMUSG00000028397","KDM4C","ENSG00000107077",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kdm6a","ENSMUSG00000037369","KDM6A","ENSG00000147050",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kidins220","ENSMUSG00000036333","KIDINS220","ENSG00000134313",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kif13b","ENSMUSG00000060012","KIF13B","ENSG00000197892",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kif1b","ENSMUSG00000063077","KIF1B","ENSG00000054523",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kif2a","ENSMUSG00000021693","KIF2A","ENSG00000068796",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
"Kiz","ENSMUSG00000074749","KIZ","ENSG00000088970",NA,"PTBP2","Mouse","AS","dataset47",NA,"Neuron"
