dx	feature	class	OR	Z	P	fdr
ASD.SFARI.1or2	isoUsage.M8_pink	Networks.isoUsage	1.0038100095429385	0.10353851906019862	0.9175355799666945	0.9984940438929018
ASD.SFARI.1or2	isoUsage.M27_white	Networks.isoUsage	1.015337927059461	0.4498861460146844	0.6527925375417147	0.9984940438929018
ASD.SFARI.1or2	isoUsage.M11_greenyellow	Networks.isoUsage	1.0042780447883448	0.09847253469928385	0.9215570800786473	0.9984940438929018
ASD.SFARI.1or2	isoUsage.M15_midnightblue	Networks.isoUsage	1.0075854896416556	0.18059362910364243	0.8566865568984686	0.9984940438929018
ASD.SFARI.1or2	isoUsage.M26_darkorange	Networks.isoUsage	0.9921712594435537	-0.19091334354854717	0.8485934858143855	0.9984940438929018
ASD.SFARI.1or2	geneExpr.M17_grey60	Networks.geneExpr	0.9978848111804551	-0.05758912065133488	0.9540759157537514	0.9984940438929018
ASD.SFARI.1or2	geneExpr.M3_brown	Networks.geneExpr	1.0091267800095443	0.2524060854532213	0.8007271968837044	0.9984940438929018
ASD.SFARI.1or2	geneExpr.M10_purple	Networks.geneExpr	1.0108645507201897	0.21587797958908603	0.8290828621340751	0.9984940438929018
ASD.SFARI.1or2	geneExpr.M22_darkgreen	Networks.geneExpr	1.0089888350788778	0.17915409332220344	0.8578167086854258	0.9984940438929018
ASD.SFARI.1or2	geneExpr.M19_lightyellow	Networks.geneExpr	0.9965157960081105	-0.09363032964172635	0.92540281587067	0.9984940438929018
ASD.SFARI.1or2	geneExpr.M14_cyan	Networks.geneExpr	0.9864636099959401	-0.3365329000867025	0.7364690461516511	0.9984940438929018
ASD.SFARI.1or2	geneExpr.M18_lightgreen	Networks.geneExpr	1.0115591453786468	0.2667388506505577	0.7896702388029846	0.9984940438929018
ASD.SFARI.1or2	geneExpr.M15_midnightblue	Networks.geneExpr	1.0258131769494943	0.5320433692663828	0.5946959583179077	0.9984940438929018
ASD.SFARI.S	isoExpr.M12_tan	Networks.isoExpr	0.9809646949669553	-0.19009019614468992	0.8492384523599878	0.9984940438929018
ASD.SFARI.S	isoExpr.M8_pink	Networks.isoExpr	1.0293777484485607	0.3323677495118335	0.7396115878258511	0.9984940438929018
ASD.SFARI.S	isoExpr.M5_green	Networks.isoExpr	1.0269672419306464	0.3476739978204059	0.7280850265513894	0.9984940438929018
ASD.SFARI.S	isoExpr.M16_lightcyan	Networks.isoExpr	1.047885254708411	0.6208618801951337	0.5346905043172128	0.9984940438929018
ASD.SFARI.S	isoExpr.M26_darkorange	Networks.isoExpr	0.9815037967502105	-0.2006386804543414	0.840981110405739	0.9984940438929018
ASD.SFARI.S	isoExpr.M36_yellowgreen	Networks.isoExpr	1.017088843077559	0.20698491546352382	0.8360216391192918	0.9984940438929018
ASD.SFARI.S	isoExpr.M33_darkolivegreen	Networks.isoExpr	1.006670454867254	0.07920499747606154	0.936869569671987	0.9984940438929018
ASD.SFARI.S	isoExpr.M17_grey60	Networks.isoExpr	0.9707215407279621	-0.2803439113476421	0.7792136644832929	0.9984940438929018
ASD.SFARI.S	isoExpr.M45_darkorange2	Networks.isoExpr	1.0378694209918815	0.5879957946117613	0.5565351155545925	0.9984940438929018
ASD.SFARI.S	isoExpr.M46_brown4	Networks.isoExpr	0.2754835919133927	-0.03636790189322775	0.9709890078186704	0.9984940438929018
ASD.SFARI.S	isoExpr.M21_darkred	Networks.isoExpr	1.054186486069933	0.6348706135527675	0.5255128043192872	0.9984940438929018
ASD.SFARI.S	isoExpr.M10_purple	Networks.isoExpr	0.9592885517013384	-0.4379874294242636	0.6613953959391712	0.9984940438929018
ASD.SFARI.S	isoExpr.M9_magenta	Networks.isoExpr	0.9763618788901973	-0.26096774479982315	0.794117381468323	0.9984940438929018
ASD.SFARI.S	isoExpr.M20_royalblue	Networks.isoExpr	1.0064552534079763	0.09321984737507936	0.9257289071191048	0.9984940438929018
ASD.SFARI.S	isoExpr.M32_violet	Networks.isoExpr	0.9384179087691936	-0.5416135647986099	0.5880847451882667	0.9984940438929018
ASD.SFARI.S	isoExpr.M39_orangered4	Networks.isoExpr	0.9850549051109504	-0.19156483996394283	0.8480830860197452	0.9984940438929018
ASD.SFARI.S	isoExpr.M35_sienna3	Networks.isoExpr	1.028152652680466	0.4051319054438161	0.685380555187975	0.9984940438929018
ASD.SFARI.S	isoExpr.M51_thistle1	Networks.isoExpr	0.9980882419192133	-0.01999072064682668	0.9840507749388916	0.9984940438929018
ASD.SFARI.S	isoExpr.M44_floralwhite	Networks.isoExpr	0.9912388783507906	-0.11555091661892458	0.9080084650879396	0.9984940438929018
ASD.SFARI.S	isoExpr.M38_plum1	Networks.isoExpr	1.015974284826891	0.24795110751950628	0.8041722361927126	0.9984940438929018
ASD.SFARI.S	isoExpr.M48_darkslateblue	Networks.isoExpr	0.944467940928866	-0.5727785974505173	0.566794612222393	0.9984940438929018
ASD.SFARI.S	isoExpr.M29_saddlebrown	Networks.isoExpr	1.0206819958873021	0.2874959226297893	0.7737326234988774	0.9984940438929018
ASD.SFARI.S	isoExpr.M49_plum2	Networks.isoExpr	1.0124620691986097	0.17430565996336317	0.8616252513293201	0.9984940438929018
ASD.SFARI.S	isoExpr.M11_greenyellow	Networks.isoExpr	1.0136005713273355	0.17695832141207463	0.8595411275412247	0.9984940438929018
ASD.SFARI.S	isoExpr.M53_palevioletred3	Networks.isoExpr	0.29114631915269645	-0.0338121065261207	0.973026981854746	0.9984940438929018
ASD.SFARI.S	isoUsage.M2_blue	Networks.isoUsage	1.0484652543215187	0.3868344168558023	0.6988787960132838	0.9984940438929018
ASD.SFARI.S	isoUsage.M16_lightcyan	Networks.isoUsage	1.04046772170053	0.5112832369344902	0.6091527412051143	0.9984940438929018
ASD.SFARI.S	isoUsage.M3_brown	Networks.isoUsage	1.0327340001938852	0.353962496008347	0.723366989842327	0.9984940438929018
ASD.SFARI.S	isoUsage.M8_pink	Networks.isoUsage	0.95109328040749	-0.5630797245738137	0.573380597223614	0.9984940438929018
ASD.SFARI.S	isoUsage.M19_lightyellow	Networks.isoUsage	1.017406842636912	0.2105026453956983	0.8332753871900309	0.9984940438929018
ASD.SFARI.S	isoUsage.M17_grey60	Networks.isoUsage	1.0100879317363807	0.1088542576706671	0.9133180880614691	0.9984940438929018
ASD.SFARI.S	isoUsage.M25_orange	Networks.isoUsage	1.0343697036495427	0.45166515382626254	0.6515102251569632	0.9984940438929018
ASD.SFARI.S	isoUsage.M29_saddlebrown	Networks.isoUsage	1.0177815176031688	0.22599578678751017	0.821204697223668	0.9984940438929018
ASD.SFARI.S	isoUsage.M15_midnightblue	Networks.isoUsage	0.9726540450445181	-0.28014490441821344	0.779366334650903	0.9984940438929018
ASD.SFARI.S	isoUsage.M22_darkgreen	Networks.isoUsage	0.9668519702901567	-0.34579727426130974	0.7294950737616734	0.9984940438929018
ASD.SFARI.S	isoUsage.M26_darkorange	Networks.isoUsage	0.9661377164365046	-0.3456101227024102	0.7296357374548366	0.9984940438929018
ASD.SFARI.S	geneExpr.M2_blue	Networks.geneExpr	0.9622600807984082	-0.3999975566744282	0.6891583163879333	0.9984940438929018
ASD.SFARI.S	geneExpr.M1_turquoise	Networks.geneExpr	1.0257084769912643	0.18442331774590598	0.8536813786286993	0.9984940438929018
ASD.SFARI.S	geneExpr.M7_black	Networks.geneExpr	1.0183926080770629	0.2542040371536233	0.799337931832743	0.9984940438929018
ASD.SFARI.S	geneExpr.M3_brown	Networks.geneExpr	1.0170707482799148	0.21792432869806222	0.8274880711092728	0.9984940438929018
ASD.SFARI.S	geneExpr.M4_yellow	Networks.geneExpr	0.9252835590506648	-0.5113399637407751	0.6091130259352958	0.9984940438929018
ASD.SFARI.S	geneExpr.M10_purple	Networks.geneExpr	1.0379936514071406	0.38749216473902387	0.6983918843939214	0.9984940438929018
ASD.SFARI.S	geneExpr.M19_lightyellow	Networks.geneExpr	0.25044187531914547	-0.03632815215689259	0.9710207025754445	0.9984940438929018
ASD.SFARI.S	geneExpr.M14_cyan	Networks.geneExpr	0.180413512058506	-0.02752281038238188	0.9780427466828473	0.9984940438929018
ASD.SFARI.S	geneExpr.M21_darkred	Networks.geneExpr	0.9893404890103998	-0.1038914178399184	0.9172555178237329	0.9984940438929018
ASD.SFARI.S	geneExpr.M12_tan	Networks.geneExpr	1.0262593223835481	0.3512869140059045	0.7253731112752464	0.9984940438929018
ASD.SFARI.S	geneExpr.M18_lightgreen	Networks.geneExpr	0.9743004709278651	-0.24076066858347112	0.8097406149224257	0.9984940438929018
ASD.SFARI.S	geneExpr.M20_royalblue	Networks.geneExpr	0.9770111992225998	-0.22381886441492957	0.8228982506335936	0.9984940438929018
ASD.SFARI.S	geneExpr.M23_darkturquoise	Networks.geneExpr	1.0360540469002788	0.5258052754325236	0.5990235087875416	0.9984940438929018
ASD.SFARI.S	geneExpr.M16_lightcyan	Networks.geneExpr	0.23783568613546302	-0.03906255325822314	0.9688405163392518	0.9984940438929018
DDD.kaplanis	isoExpr.M4_yellow	Networks.isoExpr	0.9983142170032957	-0.025550131018702148	0.9796161627505442	0.9984940438929018
DDD.kaplanis	isoExpr.M13_salmon	Networks.isoExpr	0.9642585279642695	-0.609937073107109	0.5419034929874432	0.9984940438929018
DDD.kaplanis	isoExpr.M36_yellowgreen	Networks.isoExpr	1.0256224670964618	0.472667538054069	0.6364503897330807	0.9984940438929018
DDD.kaplanis	isoExpr.M15_midnightblue	Networks.isoExpr	0.9812763318658513	-0.269498352603059	0.787546209770503	0.9984940438929018
DDD.kaplanis	isoExpr.M46_brown4	Networks.isoExpr	0.9844417898833765	-0.21520105579821325	0.8296105678040293	0.9984940438929018
DDD.kaplanis	isoExpr.M21_darkred	Networks.isoExpr	1.0003700239772073	0.00567195999259082	0.9954744549577497	0.9984940438929018
DDD.kaplanis	isoExpr.M41_lightsteelblue1	Networks.isoExpr	1.0036518740504345	0.06367968509543048	0.9492252808557059	0.9984940438929018
DDD.kaplanis	isoExpr.M43_ivory	Networks.isoExpr	1.012227178847535	0.2437717611995139	0.807407591948028	0.9984940438929018
DDD.kaplanis	isoExpr.M22_darkgreen	Networks.isoExpr	1.0168202565820734	0.32846037023208097	0.7425636035800558	0.9984940438929018
DDD.kaplanis	isoExpr.M27_white	Networks.isoExpr	1.0190451211284464	0.37811928938900674	0.7053419793888378	0.9984940438929018
DDD.kaplanis	isoExpr.M52_salmon4	Networks.isoExpr	0.29228183666114155	-0.03539875005333398	0.9717617814016974	0.9984940438929018
DDD.kaplanis	isoExpr.M9_magenta	Networks.isoExpr	1.0153542530227058	0.2668858453593087	0.7895570552545639	0.9984940438929018
DDD.kaplanis	isoExpr.M32_violet	Networks.isoExpr	0.9948775994659398	-0.08446047370192998	0.9326903279263136	0.9984940438929018
DDD.kaplanis	isoExpr.M25_orange	Networks.isoExpr	0.9946902874656925	-0.0924615351601452	0.9263313507609688	0.9984940438929018
DDD.kaplanis	isoExpr.M38_plum1	Networks.isoExpr	1.0263912147285044	0.617202458734711	0.537101194173051	0.9984940438929018
DDD.kaplanis	isoExpr.M48_darkslateblue	Networks.isoExpr	1.0138423477327596	0.2916971745246483	0.770518169724335	0.9984940438929018
DDD.kaplanis	isoExpr.M50_thistle2	Networks.isoExpr	1.0207450176091295	0.3368622503236134	0.7362207436545662	0.9984940438929018
DDD.kaplanis	isoExpr.M49_plum2	Networks.isoExpr	1.01118428366861	0.23765639174497163	0.8121476089905277	0.9984940438929018
DDD.kaplanis	isoExpr.M37_skyblue3	Networks.isoExpr	0.9971159010488985	-0.05842456516146054	0.9534104480202131	0.9984940438929018
DDD.kaplanis	isoUsage.M24_darkgrey	Networks.isoUsage	0.9907839966507634	-0.15749268839290875	0.8748565698048802	0.9984940438929018
DDD.kaplanis	isoUsage.M19_lightyellow	Networks.isoUsage	1.0074084627739972	0.1336594704179147	0.8936718554350236	0.9984940438929018
DDD.kaplanis	isoUsage.M21_darkred	Networks.isoUsage	0.9526511208380186	-0.6282576436443454	0.5298351739870344	0.9984940438929018
DDD.kaplanis	isoUsage.M9_magenta	Networks.isoUsage	0.9857114138964063	-0.235328674770593	0.8139536407185807	0.9984940438929018
DDD.kaplanis	geneExpr.M1_turquoise	Networks.geneExpr	1.0083885461553195	0.08220743486701178	0.9344817612906821	0.9984940438929018
DDD.kaplanis	geneExpr.M9_magenta	Networks.geneExpr	1.0003211394381495	0.0045753273392863374	0.9963494296919774	0.9984940438929018
DDD.kaplanis	geneExpr.M17_grey60	Networks.geneExpr	0.9802033854364971	-0.3129333364122387	0.7543313098322599	0.9984940438929018
DDD.kaplanis	geneExpr.M4_yellow	Networks.geneExpr	0.9836833084646568	-0.18464239589160195	0.8535095305275737	0.9984940438929018
DDD.kaplanis	geneExpr.M10_purple	Networks.geneExpr	0.9949128495039004	-0.06304228779382375	0.9497328304818952	0.9984940438929018
DDD.kaplanis	geneExpr.M22_darkgreen	Networks.geneExpr	0.9589819000991168	-0.43069040046711543	0.666693499691235	0.9984940438929018
DDD.kaplanis	geneExpr.M19_lightyellow	Networks.geneExpr	0.971077364101123	-0.4737794205900188	0.6356572112950294	0.9984940438929018
DDD.kaplanis	geneExpr.M14_cyan	Networks.geneExpr	0.9674584076582955	-0.5261845779477532	0.5987599681992238	0.9984940438929018
DDD.kaplanis	geneExpr.M21_darkred	Networks.geneExpr	0.2532226055577377	-0.03939388844305476	0.968576352444988	0.9984940438929018
DDD.kaplanis	geneExpr.M15_midnightblue	Networks.geneExpr	0.19905905217928047	-0.04606304305427793	0.9632600020946219	0.9984940438929018
EPI.helbig	isoExpr.M3_brown	Networks.isoExpr	1.0056908481020108	0.04396956638537684	0.9649286629022784	0.9984940438929018
EPI.helbig	isoExpr.M12_tan	Networks.isoExpr	0.0939622659300724	-0.040055702373166614	0.9680487178213174	0.9984940438929018
EPI.helbig	isoExpr.M24_darkgrey	Networks.isoExpr	0.15355124905401263	-0.03196433399587898	0.9745004937024466	0.9984940438929018
EPI.helbig	isoExpr.M7_black	Networks.isoExpr	0.9658520116482978	-0.36091014457402887	0.7181666197326358	0.9984940438929018
EPI.helbig	isoExpr.M16_lightcyan	Networks.isoExpr	1.0193149147569587	0.21993235293178212	0.8259238391408401	0.9984940438929018
EPI.helbig	isoExpr.M36_yellowgreen	Networks.isoExpr	0.9483260365436708	-0.46115827388426606	0.6446850556281996	0.9984940438929018
EPI.helbig	isoExpr.M33_darkolivegreen	Networks.isoExpr	0.999464670785209	-0.006323366400559195	0.9949547171992907	0.9984940438929018
EPI.helbig	isoExpr.M17_grey60	Networks.isoExpr	0.9863176199526364	-0.12927288409933022	0.8971417267290231	0.9984940438929018
EPI.helbig	isoExpr.M46_brown4	Networks.isoExpr	0.2827120320445513	-0.03646872617849676	0.9709086150080501	0.9984940438929018
EPI.helbig	isoExpr.M21_darkred	Networks.isoExpr	0.1455368540537059	-0.033090515673007075	0.9736024060061069	0.9984940438929018
EPI.helbig	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.21555577530748632	-0.02657234040101156	0.9788008346295368	0.9984940438929018
EPI.helbig	isoExpr.M43_ivory	Networks.isoExpr	0.22270729924319552	-0.02563637951786876	0.9795473689388574	0.9984940438929018
EPI.helbig	isoExpr.M27_white	Networks.isoExpr	1.012724125345998	0.16127880417375484	0.871873816532656	0.9984940438929018
EPI.helbig	isoExpr.M10_purple	Networks.isoExpr	0.9689054528732195	-0.3302230299217653	0.7412314466108672	0.9984940438929018
EPI.helbig	isoExpr.M52_salmon4	Networks.isoExpr	1.0176798016470865	0.19238821946050044	0.8474381195476199	0.9984940438929018
EPI.helbig	isoExpr.M47_bisque4	Networks.isoExpr	1.0373471904959344	0.3497077242368332	0.7265580561827868	0.9984940438929018
EPI.helbig	isoExpr.M39_orangered4	Networks.isoExpr	0.9911566538378136	-0.1125893996929023	0.910356089429273	0.9984940438929018
EPI.helbig	isoExpr.M25_orange	Networks.isoExpr	0.9744783798183858	-0.2670217259431797	0.7894524333518117	0.9984940438929018
EPI.helbig	isoExpr.M51_thistle1	Networks.isoExpr	0.29845455222971623	-0.033672774271270495	0.9731380896406042	0.9984940438929018
EPI.helbig	isoExpr.M28_skyblue	Networks.isoExpr	0.9660368123372027	-0.38205093481456853	0.7024235844936595	0.9984940438929018
EPI.helbig	isoExpr.M34_darkmagenta	Networks.isoExpr	1.0315241024483182	0.4465789636798427	0.6551790871399525	0.9984940438929018
EPI.helbig	isoExpr.M40_mediumpurple3	Networks.isoExpr	1.0414262957734306	0.6088301592695021	0.5426370208003674	0.9984940438929018
EPI.helbig	isoExpr.M44_floralwhite	Networks.isoExpr	0.993381569684191	-0.08684650865281857	0.9307935186931937	0.9984940438929018
EPI.helbig	isoExpr.M38_plum1	Networks.isoExpr	1.0182436686638954	0.2779069084769208	0.7810838205295173	0.9984940438929018
EPI.helbig	isoExpr.M48_darkslateblue	Networks.isoExpr	0.26783209485136067	-0.03687913534560647	0.9705813760108032	0.9984940438929018
EPI.helbig	isoExpr.M31_paleturquoise	Networks.isoExpr	0.958611747543352	-0.48808712430136136	0.6254881307476997	0.9984940438929018
EPI.helbig	isoExpr.M29_saddlebrown	Networks.isoExpr	0.9583261297577951	-0.4863419473360213	0.626724742908228	0.9984940438929018
EPI.helbig	isoExpr.M42_lightcyan1	Networks.isoExpr	1.0120721777057586	0.15327142542171407	0.878184233606012	0.9984940438929018
EPI.helbig	isoExpr.M30_steelblue	Networks.isoExpr	1.027076692969741	0.40474571017952554	0.6856644387129527	0.9984940438929018
EPI.helbig	isoExpr.M37_skyblue3	Networks.isoExpr	0.9822191670582998	-0.21879661654326543	0.826808482630765	0.9984940438929018
EPI.helbig	isoUsage.M5_green	Networks.isoUsage	1.0048220120837825	0.04933727567590492	0.9606505139819075	0.9984940438929018
EPI.helbig	isoUsage.M20_royalblue	Networks.isoUsage	0.9981543460979468	-0.02083594731605974	0.9833765221458207	0.9984940438929018
EPI.helbig	isoUsage.M3_brown	Networks.isoUsage	0.985997938980492	-0.14195213213251898	0.8871178157197739	0.9984940438929018
EPI.helbig	isoUsage.M23_darkturquoise	Networks.isoUsage	0.9913753142636597	-0.09582387554042343	0.9236604546738992	0.9984940438929018
EPI.helbig	isoUsage.M19_lightyellow	Networks.isoUsage	1.0244638914990436	0.2913003295353296	0.7708216354365254	0.9984940438929018
EPI.helbig	isoUsage.M28_skyblue	Networks.isoUsage	1.0457276075133095	0.557242089449836	0.57736203626611	0.9984940438929018
EPI.helbig	isoUsage.M29_saddlebrown	Networks.isoUsage	1.0260516640005803	0.32751068397773164	0.743281663509165	0.9984940438929018
EPI.helbig	isoUsage.M11_greenyellow	Networks.isoUsage	1.0175139226290026	0.1809965759066415	0.8563702636587698	0.9984940438929018
EPI.helbig	isoUsage.M22_darkgreen	Networks.isoUsage	0.9822221250343851	-0.182917773654557	0.8548625368219152	0.9984940438929018
EPI.helbig	geneExpr.M1_turquoise	Networks.geneExpr	0.886709008561539	-0.6351912160725273	0.5253037114271784	0.9984940438929018
EPI.helbig	geneExpr.M9_magenta	Networks.geneExpr	1.038381268454313	0.38472435565447916	0.7004416483527307	0.9984940438929018
EPI.helbig	geneExpr.M7_black	Networks.geneExpr	0.9820451621512241	-0.21872300874478603	0.8268658245365829	0.9984940438929018
EPI.helbig	geneExpr.M17_grey60	Networks.geneExpr	0.9582865609438307	-0.3917989995433795	0.6952067343350185	0.9984940438929018
EPI.helbig	geneExpr.M3_brown	Networks.geneExpr	0.990237931109003	-0.10963776729017696	0.9126966572275598	0.9984940438929018
EPI.helbig	geneExpr.M4_yellow	Networks.geneExpr	0.13517259817974986	-0.033005829364546636	0.9736699390148887	0.9984940438929018
EPI.helbig	geneExpr.M10_purple	Networks.geneExpr	0.9721055630536668	-0.208647477318591	0.8347234446227256	0.9984940438929018
EPI.helbig	geneExpr.M22_darkgreen	Networks.geneExpr	1.0499383031212923	0.4995375070756301	0.6174007705416885	0.9984940438929018
EPI.helbig	geneExpr.M19_lightyellow	Networks.geneExpr	0.2536573309923875	-0.03660041220982398	0.9708036148560213	0.9984940438929018
EPI.helbig	geneExpr.M14_cyan	Networks.geneExpr	1.0043221586621816	0.049490790166298454	0.9605281765899524	0.9984940438929018
EPI.helbig	geneExpr.M21_darkred	Networks.geneExpr	0.2775899505335536	-0.036292700129892566	0.9710489705593719	0.9984940438929018
EPI.helbig	geneExpr.M12_tan	Networks.geneExpr	1.0032999875658635	0.03657930384859224	0.9708204456211166	0.9984940438929018
EPI.helbig	geneExpr.M13_salmon	Networks.geneExpr	0.9543629668851145	-0.5305297033106868	0.5957447202757842	0.9984940438929018
EPI.helbig	geneExpr.M18_lightgreen	Networks.geneExpr	0.9960551339256764	-0.03647617133243517	0.9709026785844159	0.9984940438929018
EPI.helbig	geneExpr.M20_royalblue	Networks.geneExpr	0.2612722135431732	-0.03226734088396289	0.9742588538346341	0.9984940438929018
EPI.helbig	geneExpr.M15_midnightblue	Networks.geneExpr	0.9945325067263788	-0.04491792645936976	0.9641727280171529	0.9984940438929018
EPI.helbig	geneExpr.M23_darkturquoise	Networks.geneExpr	0.29186619889264104	-0.03326384093687945	0.9734641885448944	0.9984940438929018
EPI.helbig	geneExpr.M16_lightcyan	Networks.geneExpr	1.01787143087757	0.2271729572176278	0.8202892550019188	0.9984940438929018
EPI.helbig	geneExpr.M11_greenyellow	Networks.geneExpr	0.19684051206106218	-0.027496235553784557	0.978063942306626	0.9984940438929018
ASD.fuTADA	isoExpr.M3_brown	Networks.isoExpr	1.0220721187601	0.2407724822057964	0.8097314582972939	0.9984940438929018
ASD.fuTADA	isoExpr.M8_pink	Networks.isoExpr	1.0243452685374403	0.36305111014346275	0.7165667048618947	0.9984940438929018
ASD.fuTADA	isoExpr.M14_cyan	Networks.isoExpr	1.0321309141370438	0.4056775192891306	0.6849795623249915	0.9984940438929018
ASD.fuTADA	isoExpr.M4_yellow	Networks.isoExpr	1.0045171209734889	0.06231320438148591	0.9503134133367143	0.9984940438929018
ASD.fuTADA	isoExpr.M16_lightcyan	Networks.isoExpr	1.0102477919138757	0.16284551632251518	0.8706400697220691	0.9984940438929018
ASD.fuTADA	isoExpr.M33_darkolivegreen	Networks.isoExpr	1.0181149001946663	0.324589463012695	0.7454918030893138	0.9984940438929018
ASD.fuTADA	isoExpr.M46_brown4	Networks.isoExpr	0.2605064444059716	-0.038188540507948905	0.9695373575823663	0.9984940438929018
ASD.fuTADA	isoExpr.M21_darkred	Networks.isoExpr	1.0375515266216722	0.5637607745141366	0.5729169504110168	0.9984940438929018
ASD.fuTADA	isoExpr.M18_lightgreen	Networks.isoExpr	0.9930059394290263	-0.10347716949741007	0.9175842683153872	0.9984940438929018
ASD.fuTADA	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.990208429764647	-0.15028833575124728	0.8805371351935425	0.9984940438929018
ASD.fuTADA	isoExpr.M22_darkgreen	Networks.isoExpr	1.003561072749035	0.061200881144427455	0.9511992279983525	0.9984940438929018
ASD.fuTADA	isoExpr.M52_salmon4	Networks.isoExpr	1.017635976226739	0.26629506148957166	0.7900119761951017	0.9984940438929018
ASD.fuTADA	isoExpr.M47_bisque4	Networks.isoExpr	0.25595703015648663	-0.03646290370512582	0.9709132575818877	0.9984940438929018
ASD.fuTADA	isoExpr.M25_orange	Networks.isoExpr	1.0282860152167628	0.4829649652965578	0.6291206124258307	0.9984940438929018
ASD.fuTADA	isoExpr.M44_floralwhite	Networks.isoExpr	1.0093397088053084	0.186754419202541	0.8518531862660002	0.9984940438929018
ASD.fuTADA	isoExpr.M53_palevioletred3	Networks.isoExpr	1.0282706182716264	0.5670643542024529	0.5706704597584882	0.9984940438929018
ASD.fuTADA	isoUsage.M7_black	Networks.isoUsage	0.9647416147136634	-0.5056872497403111	0.6130762204671409	0.9984940438929018
ASD.fuTADA	isoUsage.M18_lightgreen	Networks.isoUsage	0.9748040739239127	-0.3620849125574184	0.7172885778349801	0.9984940438929018
ASD.fuTADA	isoUsage.M20_royalblue	Networks.isoUsage	0.988120523490913	-0.1875624964413493	0.8512196279029423	0.9984940438929018
ASD.fuTADA	isoUsage.M6_red	Networks.isoUsage	1.0046901495895524	0.07134291234527823	0.9431248431055724	0.9984940438929018
ASD.fuTADA	isoUsage.M3_brown	Networks.isoUsage	1.0090262146185633	0.13108277452723519	0.8957098275133653	0.9984940438929018
ASD.fuTADA	isoUsage.M13_salmon	Networks.isoUsage	1.0078355930363867	0.10521160933961556	0.9162078989311613	0.9984940438929018
ASD.fuTADA	isoUsage.M19_lightyellow	Networks.isoUsage	1.030762284733061	0.5257815236418472	0.5990400133560584	0.9984940438929018
ASD.fuTADA	isoUsage.M28_skyblue	Networks.isoUsage	1.0277787108968466	0.46643460934606007	0.640904443320433	0.9984940438929018
ASD.fuTADA	isoUsage.M11_greenyellow	Networks.isoUsage	0.9857629627971757	-0.19777308910373467	0.8432226020581174	0.9984940438929018
ASD.fuTADA	isoUsage.M9_magenta	Networks.isoUsage	0.9629542443429088	-0.53527622030951	0.5924588672949773	0.9984940438929018
ASD.fuTADA	isoUsage.M15_midnightblue	Networks.isoUsage	1.0316138270459418	0.48196061900293174	0.629833922060919	0.9984940438929018
ASD.fuTADA	isoUsage.M26_darkorange	Networks.isoUsage	0.979003315714679	-0.29599001248189044	0.76723770872925	0.9984940438929018
ASD.fuTADA	geneExpr.M9_magenta	Networks.geneExpr	0.9386653210791835	-0.6490304721859969	0.5163186802595252	0.9984940438929018
ASD.fuTADA	geneExpr.M19_lightyellow	Networks.geneExpr	1.021674022607506	0.3953990543205535	0.6925484068627117	0.9984940438929018
ASD.fuTADA	geneExpr.M14_cyan	Networks.geneExpr	0.9938115871720831	-0.09896569527567271	0.9211655075568042	0.9984940438929018
ASD.fuTADA	geneExpr.M21_darkred	Networks.geneExpr	0.9459697384117335	-0.5376402995068227	0.5908254025822541	0.9984940438929018
ASD.fuTADA	geneExpr.M18_lightgreen	Networks.geneExpr	1.0401268682933178	0.6158505241372753	0.53799317801997	0.9984940438929018
ASD.fuTADA	geneExpr.M20_royalblue	Networks.geneExpr	0.9931005493656242	-0.0927079251387786	0.926135600779849	0.9984940438929018
ASD.fuTADA	geneExpr.M8_pink	Networks.geneExpr	1.0092036302572005	0.1833175830043564	0.854548838926318	0.9984940438929018
ASD.fuTADA	geneExpr.M23_darkturquoise	Networks.geneExpr	0.9748801368615502	-0.37720422612677323	0.7060218398804611	0.9984940438929018
ASD.fuTADA	geneExpr.M11_greenyellow	Networks.geneExpr	0.2030860834459664	-0.043027483750095304	0.965679625271961	0.9984940438929018
NDD.fuTADA	isoExpr.M4_yellow	Networks.isoExpr	1.0220013626162443	0.5267057332614907	0.5983979536173061	0.9984940438929018
NDD.fuTADA	isoExpr.M26_darkorange	Networks.isoExpr	0.9935072035647359	-0.17071904351386963	0.8644446880948331	0.9984940438929018
NDD.fuTADA	isoExpr.M36_yellowgreen	Networks.isoExpr	1.0010534074311062	0.02752880743656504	0.9780379635382704	0.9984940438929018
NDD.fuTADA	isoExpr.M15_midnightblue	Networks.isoExpr	1.0115758882612294	0.2849018112038391	0.7757193683266058	0.9984940438929018
NDD.fuTADA	isoExpr.M22_darkgreen	Networks.isoExpr	1.0158212901927606	0.46221965079782223	0.6439238126608647	0.9984940438929018
NDD.fuTADA	isoExpr.M38_plum1	Networks.isoExpr	1.0021889585780854	0.06598398621866824	0.947390574813429	0.9984940438929018
NDD.fuTADA	isoExpr.M48_darkslateblue	Networks.isoExpr	1.0101506637266662	0.3106956881299111	0.7560319755182058	0.9984940438929018
NDD.fuTADA	isoExpr.M49_plum2	Networks.isoExpr	1.0120198407915186	0.369182595739525	0.7119916276069712	0.9984940438929018
NDD.fuTADA	isoExpr.M42_lightcyan1	Networks.isoExpr	1.0117181841928775	0.34456042977333046	0.7304248584288657	0.9984940438929018
