Gene,Set
FRK,ASD (SFARI score 1or2)
GABBR2,ASD (SFARI score 1or2)
GABRA4,ASD (SFARI score 1or2)
GABRG3,ASD (SFARI score 1or2)
GALNT13,ASD (SFARI score 1or2)
GALNT14,ASD (SFARI score 1or2)
FGFR1,ASD (SFARI score 1or2)
GALNT10,ASD (SFARI score 1or2)
GALNT8,ASD (SFARI score 1or2)
GAS2,ASD (SFARI score 1or2)
GDA,ASD (SFARI score 1or2)
GGNBP2,ASD (SFARI score 1or2)
GLIS1,ASD (SFARI score 1or2)
GLO1,ASD (SFARI score 1or2)
GLRA2,ASD (SFARI score 1or2)
GNAS,ASD (SFARI score 1or2)
FRG1,ASD (SFARI score 1or2)
GBE1,ASD (SFARI score 1or2)
GNB1L,ASD (SFARI score 1or2)
GPC4,ASD (SFARI score 1or2)
GPC6,ASD (SFARI score 1or2)
GPD2,ASD (SFARI score 1or2)
GPHN,ASD (SFARI score 1or2)
GPR37,ASD (SFARI score 1or2)
GPR85,ASD (SFARI score 1or2)
GRIA1,ASD (SFARI score 1or2)
GRID1,ASD (SFARI score 1or2)
GRID2,ASD (SFARI score 1or2)
GRID2IP,ASD (SFARI score 1or2)
GRIK2,ASD (SFARI score 1or2)
GRIK3,ASD (SFARI score 1or2)
GRIK4,ASD (SFARI score 1or2)
GRIK5,ASD (SFARI score 1or2)
GRIP1,ASD (SFARI score 1or2)
GRM5,ASD (SFARI score 1or2)
GRM7,ASD (SFARI score 1or2)
GTF2I,ASD (SFARI score 1or2)
GUCY1A2,ASD (SFARI score 1or2)
HDAC4,ASD (SFARI score 1or2)
HECW2,ASD (SFARI score 1or2)
H2BC11,ASD (SFARI score 1or2)
GPX1,ASD (SFARI score 1or2)
GSTM1,ASD (SFARI score 1or2)
HIVEP3,ASD (SFARI score 1or2)
HLA-A,ASD (SFARI score 1or2)
HLA-B,ASD (SFARI score 1or2)
HLA-DPB1,ASD (SFARI score 1or2)
HLA-DRB1,ASD (SFARI score 1or2)
HLA-G,ASD (SFARI score 1or2)
HMGN1,ASD (SFARI score 1or2)
HOMER1,ASD (SFARI score 1or2)
HS3ST5,ASD (SFARI score 1or2)
HSD11B1,ASD (SFARI score 1or2)
HTR1B,ASD (SFARI score 1or2)
HTR3A,ASD (SFARI score 1or2)
HTR3C,ASD (SFARI score 1or2)
HYDIN,ASD (SFARI score 1or2)
ICA1,ASD (SFARI score 1or2)
IL1R2,ASD (SFARI score 1or2)
IL1RAPL1,ASD (SFARI score 1or2)
IL1RAPL2,ASD (SFARI score 1or2)
ILF2,ASD (SFARI score 1or2)
IMMP2L,ASD (SFARI score 1or2)
INPP1,ASD (SFARI score 1or2)
INTS6,ASD (SFARI score 1or2)
IQGAP3,ASD (SFARI score 1or2)
ITGB3,ASD (SFARI score 1or2)
ITPR1,ASD (SFARI score 1or2)
ITSN1,ASD (SFARI score 1or2)
HERC1,ASD (SFARI score 1or2)
HNRNPD,ASD (SFARI score 1or2)
HNRNPF,ASD (SFARI score 1or2)
HNRNPK,ASD (SFARI score 1or2)
HNRNPR,ASD (SFARI score 1or2)
HNRNPUL2,ASD (SFARI score 1or2)
JARID2,ASD (SFARI score 1or2)
JMJD1C,ASD (SFARI score 1or2)
KANK1,ASD (SFARI score 1or2)
KAT2B,ASD (SFARI score 1or2)
KAT6A,ASD (SFARI score 1or2)
KATNAL1,ASD (SFARI score 1or2)
KCNC1,ASD (SFARI score 1or2)
KCND2,ASD (SFARI score 1or2)
KCND3,ASD (SFARI score 1or2)
KCNJ10,ASD (SFARI score 1or2)
KCNJ15,ASD (SFARI score 1or2)
KCNK7,ASD (SFARI score 1or2)
KCNMA1,ASD (SFARI score 1or2)
KCNQ2,ASD (SFARI score 1or2)
KCNS3,ASD (SFARI score 1or2)
KCTD13,ASD (SFARI score 1or2)
KDM1B,ASD (SFARI score 1or2)
KDM4B,ASD (SFARI score 1or2)
KDM4C,ASD (SFARI score 1or2)
KDM5A,ASD (SFARI score 1or2)
KDM6A,ASD (SFARI score 1or2)
KHDRBS2,ASD (SFARI score 1or2)
KIAA1586,ASD (SFARI score 1or2)
KIF13B,ASD (SFARI score 1or2)
KIF14,ASD (SFARI score 1or2)
KIF5C,ASD (SFARI score 1or2)
KIF1A,ASD (SFARI score 1or2)
KIRREL3,ASD (SFARI score 1or2)
KLF16,ASD (SFARI score 1or2)
KRR1,ASD (SFARI score 1or2)
KRT26,ASD (SFARI score 1or2)
LAMA1,ASD (SFARI score 1or2)
LAMB1,ASD (SFARI score 1or2)
LEO1,ASD (SFARI score 1or2)
LEP,ASD (SFARI score 1or2)
LILRB2,ASD (SFARI score 1or2)
LIN7B,ASD (SFARI score 1or2)
LMX1B,ASD (SFARI score 1or2)
LRBA,ASD (SFARI score 1or2)
LRFN2,ASD (SFARI score 1or2)
LRFN5,ASD (SFARI score 1or2)
LRP1,ASD (SFARI score 1or2)
LRP2,ASD (SFARI score 1or2)
LRRC1,ASD (SFARI score 1or2)
LRRC4,ASD (SFARI score 1or2)
MACROD2,ASD (SFARI score 1or2)
MAOA,ASD (SFARI score 1or2)
MAOB,ASD (SFARI score 1or2)
MAPK3,ASD (SFARI score 1or2)
MARK1,ASD (SFARI score 1or2)
MBD1,ASD (SFARI score 1or2)
MBD3,ASD (SFARI score 1or2)
MBD4,ASD (SFARI score 1or2)
MBD6,ASD (SFARI score 1or2)
MCM4,ASD (SFARI score 1or2)
MCM6,ASD (SFARI score 1or2)
MCPH1,ASD (SFARI score 1or2)
MDGA2,ASD (SFARI score 1or2)
MED12L,ASD (SFARI score 1or2)
MEGF10,ASD (SFARI score 1or2)
MEGF11,ASD (SFARI score 1or2)
MEMO1,ASD (SFARI score 1or2)
MET,ASD (SFARI score 1or2)
MFRP,ASD (SFARI score 1or2)
MIB1,ASD (SFARI score 1or2)
MLANA,ASD (SFARI score 1or2)
MSANTD2,ASD (SFARI score 1or2)
MSR1,ASD (SFARI score 1or2)
MTF1,ASD (SFARI score 1or2)
MTHFR,ASD (SFARI score 1or2)
METTL26,ASD (SFARI score 1or2)
MIR137,ASD (SFARI score 1or2)
MRTFB,ASD (SFARI score 1or2)
LZTS2,ASD (SFARI score 1or2)
MNT,ASD (SFARI score 1or2)
MSL3,ASD (SFARI score 1or2)
MSNP1AS,ASD (SFARI score 1or2)
MUC12,ASD (SFARI score 1or2)
MUC4,ASD (SFARI score 1or2)
MYH10,ASD (SFARI score 1or2)
MYH4,ASD (SFARI score 1or2)
MYO16,ASD (SFARI score 1or2)
MYO1E,ASD (SFARI score 1or2)
MYO5A,ASD (SFARI score 1or2)
MYO5C,ASD (SFARI score 1or2)
MYO9B,ASD (SFARI score 1or2)
NAALADL2,ASD (SFARI score 1or2)
NAV2,ASD (SFARI score 1or2)
NCKAP5,ASD (SFARI score 1or2)
NCOR1,ASD (SFARI score 1or2)
NDUFA5,ASD (SFARI score 1or2)
NEGR1,ASD (SFARI score 1or2)
NEO1,ASD (SFARI score 1or2)
MAPT-AS1,ASD (SFARI score 1or2)
MYH9,ASD (SFARI score 1or2)
NFE2L3,ASD (SFARI score 1or2)
NFIA,ASD (SFARI score 1or2)
NFIB,ASD (SFARI score 1or2)
NINL,ASD (SFARI score 1or2)
NIPA1,ASD (SFARI score 1or2)
NIPA2,ASD (SFARI score 1or2)
NLGN1,ASD (SFARI score 1or2)
NLGN4Y,ASD (SFARI score 1or2)
NR1D1,ASD (SFARI score 1or2)
NR2F1,ASD (SFARI score 1or2)
NRCAM,ASD (SFARI score 1or2)
NRP2,ASD (SFARI score 1or2)
NTNG1,ASD (SFARI score 1or2)
NTRK1,ASD (SFARI score 1or2)
NTRK3,ASD (SFARI score 1or2)
NSMCE3,ASD (SFARI score 1or2)
NUAK1,ASD (SFARI score 1or2)
NUDCD2,ASD (SFARI score 1or2)
NUP133,ASD (SFARI score 1or2)
NXPH1,ASD (SFARI score 1or2)
ODF3L2,ASD (SFARI score 1or2)
OFD1,ASD (SFARI score 1or2)
OPHN1,ASD (SFARI score 1or2)
OR1C1,ASD (SFARI score 1or2)
OR2T10,ASD (SFARI score 1or2)
OR52M1,ASD (SFARI score 1or2)
OTUD7A,ASD (SFARI score 1or2)
OXT,ASD (SFARI score 1or2)
OXTR,ASD (SFARI score 1or2)
NPAS2,ASD (SFARI score 1or2)
OR2M4,ASD (SFARI score 1or2)
OTX1,ASD (SFARI score 1or2)
P2RX5,ASD (SFARI score 1or2)
P4HA2,ASD (SFARI score 1or2)
PAFAH1B2,ASD (SFARI score 1or2)
PAK2,ASD (SFARI score 1or2)
PAPOLG,ASD (SFARI score 1or2)
PARD3B,ASD (SFARI score 1or2)
NSD2,ASD (SFARI score 1or2)
PATJ,ASD (SFARI score 1or2)
PBX1,ASD (SFARI score 1or2)
PCDH10,ASD (SFARI score 1or2)
PCDH11X,ASD (SFARI score 1or2)
PCDH15,ASD (SFARI score 1or2)
PCDH9,ASD (SFARI score 1or2)
PCDHA1,ASD (SFARI score 1or2)
PCDHA10,ASD (SFARI score 1or2)
PCDHA11,ASD (SFARI score 1or2)
PCDHA12,ASD (SFARI score 1or2)
PCDHA13,ASD (SFARI score 1or2)
PCDHA2,ASD (SFARI score 1or2)
PCDHA3,ASD (SFARI score 1or2)
PCDHA4,ASD (SFARI score 1or2)
PCDHA5,ASD (SFARI score 1or2)
PCDHA6,ASD (SFARI score 1or2)
PCDHA7,ASD (SFARI score 1or2)
PCDHA8,ASD (SFARI score 1or2)
PCDHA9,ASD (SFARI score 1or2)
PCDHAC1,ASD (SFARI score 1or2)
PCDHAC2,ASD (SFARI score 1or2)
PCM1,ASD (SFARI score 1or2)
PDCD1,ASD (SFARI score 1or2)
PDE1C,ASD (SFARI score 1or2)
PDK2,ASD (SFARI score 1or2)
PER1,ASD (SFARI score 1or2)
PER2,ASD (SFARI score 1or2)
PEX7,ASD (SFARI score 1or2)
PHRF1,ASD (SFARI score 1or2)
PITX1,ASD (SFARI score 1or2)
PLAUR,ASD (SFARI score 1or2)
PLCB1,ASD (SFARI score 1or2)
PLCD4,ASD (SFARI score 1or2)
PLN,ASD (SFARI score 1or2)
PLXNA3,ASD (SFARI score 1or2)
PLXNA4,ASD (SFARI score 1or2)
PLXNB1,ASD (SFARI score 1or2)
PNPLA7,ASD (SFARI score 1or2)
POLA2,ASD (SFARI score 1or2)
POMT1,ASD (SFARI score 1or2)
POT1,ASD (SFARI score 1or2)
PPFIA1,ASD (SFARI score 1or2)
PPM1D,ASD (SFARI score 1or2)
PPP2R1B,ASD (SFARI score 1or2)
PREX1,ASD (SFARI score 1or2)
PRICKLE1,ASD (SFARI score 1or2)
PRICKLE2,ASD (SFARI score 1or2)
PRKAR1B,ASD (SFARI score 1or2)
PRKCA,ASD (SFARI score 1or2)
PRKCB,ASD (SFARI score 1or2)
PRKD2,ASD (SFARI score 1or2)
PRKDC,ASD (SFARI score 1or2)
PRODH,ASD (SFARI score 1or2)
PRPF39,ASD (SFARI score 1or2)
PRKN,ASD (SFARI score 1or2)
PHF7,ASD (SFARI score 1or2)
PIK3CG,ASD (SFARI score 1or2)
PON1,ASD (SFARI score 1or2)
PPP1R1B,ASD (SFARI score 1or2)
PRUNE2,ASD (SFARI score 1or2)
PSD3,ASD (SFARI score 1or2)
PTBP2,ASD (SFARI score 1or2)
PTGS2,ASD (SFARI score 1or2)
PTCHD1-AS,ASD (SFARI score 1or2)
PTPRB,ASD (SFARI score 1or2)
PTPRC,ASD (SFARI score 1or2)
PTPRT,ASD (SFARI score 1or2)
PXDN,ASD (SFARI score 1or2)
PYHIN1,ASD (SFARI score 1or2)
QRICH1,ASD (SFARI score 1or2)
RAB11FIP5,ASD (SFARI score 1or2)
RAB2A,ASD (SFARI score 1or2)
RAB39B,ASD (SFARI score 1or2)
RAB43,ASD (SFARI score 1or2)
PHB1,ASD (SFARI score 1or2)
RAD21L1,ASD (SFARI score 1or2)
RANBP17,ASD (SFARI score 1or2)
RAPGEF4,ASD (SFARI score 1or2)
RASSF5,ASD (SFARI score 1or2)
RBFOX1,ASD (SFARI score 1or2)
RBM27,ASD (SFARI score 1or2)
REEP3,ASD (SFARI score 1or2)
RGS7,ASD (SFARI score 1or2)
RIMS3,ASD (SFARI score 1or2)
RNF135,ASD (SFARI score 1or2)
RNF25,ASD (SFARI score 1or2)
RNF38,ASD (SFARI score 1or2)
ROBO2,ASD (SFARI score 1or2)
RP11-1407O15.2,ASD (SFARI score 1or2)
RPL10,ASD (SFARI score 1or2)
RPS6KA2,ASD (SFARI score 1or2)
RPS6KA3,ASD (SFARI score 1or2)
SAE1,ASD (SFARI score 1or2)
SAMD11,ASD (SFARI score 1or2)
SASH1,ASD (SFARI score 1or2)
SATB2,ASD (SFARI score 1or2)
SBF1,ASD (SFARI score 1or2)
SCFD2,ASD (SFARI score 1or2)
SCAF4,ASD (SFARI score 1or2)
SCN4A,ASD (SFARI score 1or2)
SCN9A,ASD (SFARI score 1or2)
SCP2,ASD (SFARI score 1or2)
SDC2,ASD (SFARI score 1or2)
SEMA5A,ASD (SFARI score 1or2)
SET,ASD (SFARI score 1or2)
RHOXF1,ASD (SFARI score 1or2)
RIT2,ASD (SFARI score 1or2)
SERPINE1,ASD (SFARI score 1or2)
SETD1B,ASD (SFARI score 1or2)
SETDB1,ASD (SFARI score 1or2)
RPS10P2-AS1,ASD (SFARI score 1or2)
SETDB2,ASD (SFARI score 1or2)
SEZ6L2,ASD (SFARI score 1or2)
SF3B1,ASD (SFARI score 1or2)
SGSM3,ASD (SFARI score 1or2)
SH3RF3,ASD (SFARI score 1or2)
SHANK1,ASD (SFARI score 1or2)
SHOX,ASD (SFARI score 1or2)
SLC12A5,ASD (SFARI score 1or2)
SLC1A1,ASD (SFARI score 1or2)
SLC22A9,ASD (SFARI score 1or2)
SLC24A2,ASD (SFARI score 1or2)
SLC25A12,ASD (SFARI score 1or2)
SLC25A39,ASD (SFARI score 1or2)
SLC27A4,ASD (SFARI score 1or2)
SLC29A4,ASD (SFARI score 1or2)
SLC38A10,ASD (SFARI score 1or2)
SLC4A10,ASD (SFARI score 1or2)
SLC6A3,ASD (SFARI score 1or2)
SLC6A4,ASD (SFARI score 1or2)
SLC6A8,ASD (SFARI score 1or2)
SLC7A3,ASD (SFARI score 1or2)
SLC7A5,ASD (SFARI score 1or2)
SLC7A7,ASD (SFARI score 1or2)
SLC9A9,ASD (SFARI score 1or2)
SLCO1B3,ASD (SFARI score 1or2)
SLITRK5,ASD (SFARI score 1or2)
SMAD4,ASD (SFARI score 1or2)
SMC3,ASD (SFARI score 1or2)
SMG6,ASD (SFARI score 1or2)
SMURF1,ASD (SFARI score 1or2)
SNAP25,ASD (SFARI score 1or2)
SND1,ASD (SFARI score 1or2)
SNTG2,ASD (SFARI score 1or2)
SNX5,ASD (SFARI score 1or2)
SOD1,ASD (SFARI score 1or2)
SIN3B,ASD (SFARI score 1or2)
SORCS3,ASD (SFARI score 1or2)
SPARCL1,ASD (SFARI score 1or2)
SPEN,ASD (SFARI score 1or2)
SPP2,ASD (SFARI score 1or2)
SRGAP3,ASD (SFARI score 1or2)
SRSF11,ASD (SFARI score 1or2)
SSRP1,ASD (SFARI score 1or2)
ST7,ASD (SFARI score 1or2)
ST8SIA2,ASD (SFARI score 1or2)
STX1A,ASD (SFARI score 1or2)
STXBP5,ASD (SFARI score 1or2)
STYK1,ASD (SFARI score 1or2)
SYAP1,ASD (SFARI score 1or2)
SYN2,ASD (SFARI score 1or2)
SYNCRIP,ASD (SFARI score 1or2)
SYNE1,ASD (SFARI score 1or2)
SPTBN1,ASD (SFARI score 1or2)
SUPT16H,ASD (SFARI score 1or2)
SYNJ1,ASD (SFARI score 1or2)
TAF1C,ASD (SFARI score 1or2)
TAF6,ASD (SFARI score 1or2)
TAOK2,ASD (SFARI score 1or2)
TBC1D31,ASD (SFARI score 1or2)
SLC22A15,ASD (SFARI score 1or2)
SLC25A27,ASD (SFARI score 1or2)
SLC35B1,ASD (SFARI score 1or2)
STK39,ASD (SFARI score 1or2)
SYT17,ASD (SFARI score 1or2)
TBC1D5,ASD (SFARI score 1or2)
TBL1X,ASD (SFARI score 1or2)
TECTA,ASD (SFARI score 1or2)
TERF2,ASD (SFARI score 1or2)
TERB2,ASD (SFARI score 1or2)
TET2,ASD (SFARI score 1or2)
THBS1,ASD (SFARI score 1or2)
THRA,ASD (SFARI score 1or2)
TM4SF19,ASD (SFARI score 1or2)
TMEM39B,ASD (SFARI score 1or2)
TMLHE,ASD (SFARI score 1or2)
TNRC6B,ASD (SFARI score 1or2)
TOP3B,ASD (SFARI score 1or2)
TRAPPC9,ASD (SFARI score 1or2)
TDO2,ASD (SFARI score 1or2)
TPO,ASD (SFARI score 1or2)
TRIM33,ASD (SFARI score 1or2)
TRPC6,ASD (SFARI score 1or2)
TRPM1,ASD (SFARI score 1or2)
TRRAP,ASD (SFARI score 1or2)
TSPAN17,ASD (SFARI score 1or2)
TSPAN4,ASD (SFARI score 1or2)
TSPAN7,ASD (SFARI score 1or2)
TTN,ASD (SFARI score 1or2)
TUBGCP5,ASD (SFARI score 1or2)
UBE2H,ASD (SFARI score 1or2)
TSPOAP1,ASD (SFARI score 1or2)
UBE3C,ASD (SFARI score 1or2)
UBN2,ASD (SFARI score 1or2)
UBR5,ASD (SFARI score 1or2)
UIMC1,ASD (SFARI score 1or2)
UNC13A,ASD (SFARI score 1or2)
UNC79,ASD (SFARI score 1or2)
UNC80,ASD (SFARI score 1or2)
UPF2,ASD (SFARI score 1or2)
USH2A,ASD (SFARI score 1or2)
USP15,ASD (SFARI score 1or2)
USP45,ASD (SFARI score 1or2)
USP7,ASD (SFARI score 1or2)
USP9Y,ASD (SFARI score 1or2)
VASH1,ASD (SFARI score 1or2)
VDR,ASD (SFARI score 1or2)
VIL1,ASD (SFARI score 1or2)
VSIG4,ASD (SFARI score 1or2)
WDFY4,ASD (SFARI score 1or2)
WNK3,ASD (SFARI score 1or2)
WNT1,ASD (SFARI score 1or2)
WWOX,ASD (SFARI score 1or2)
XPO1,ASD (SFARI score 1or2)
YEATS2,ASD (SFARI score 1or2)
YTHDC2,ASD (SFARI score 1or2)
YWHAE,ASD (SFARI score 1or2)
ZBTB16,ASD (SFARI score 1or2)
ZC3H11A,ASD (SFARI score 1or2)
ZC3H4,ASD (SFARI score 1or2)
ZFYVE26,ASD (SFARI score 1or2)
ZMYND11,ASD (SFARI score 1or2)
ZNF18,ASD (SFARI score 1or2)
ZNF385B,ASD (SFARI score 1or2)
ZMIZ1,ASD (SFARI score 1or2)
ZMYM2,ASD (SFARI score 1or2)
ZNF517,ASD (SFARI score 1or2)
ZNF548,ASD (SFARI score 1or2)
ZNF559,ASD (SFARI score 1or2)
ZNF626,ASD (SFARI score 1or2)
ZNF711,ASD (SFARI score 1or2)
ZNF713,ASD (SFARI score 1or2)
ZNF774,ASD (SFARI score 1or2)
ZNF804A,ASD (SFARI score 1or2)
ZNF827,ASD (SFARI score 1or2)
ZWILCH,ASD (SFARI score 1or2)
ACTB,ASD (SFARI score 1or2or3)
ADNP,ASD (SFARI score 1or2or3)
ADSL,ASD (SFARI score 1or2or3)
AFF2,ASD (SFARI score 1or2or3)
AHDC1,ASD (SFARI score 1or2or3)
ALDH5A1,ASD (SFARI score 1or2or3)
ANK2,ASD (SFARI score 1or2or3)
ANK3,ASD (SFARI score 1or2or3)
ANKRD11,ASD (SFARI score 1or2or3)
ARHGEF9,ASD (SFARI score 1or2or3)
ARID1B,ASD (SFARI score 1or2or3)
ARX,ASD (SFARI score 1or2or3)
ASH1L,ASD (SFARI score 1or2or3)
ASXL3,ASD (SFARI score 1or2or3)
ATRX,ASD (SFARI score 1or2or3)
AP2S1,ASD (SFARI score 1or2or3)
AUTS2,ASD (SFARI score 1or2or3)
BAZ2B,ASD (SFARI score 1or2or3)
BCKDK,ASD (SFARI score 1or2or3)
BCL11A,ASD (SFARI score 1or2or3)
BRAF,ASD (SFARI score 1or2or3)
BRSK2,ASD (SFARI score 1or2or3)
CACNA1A,ASD (SFARI score 1or2or3)
CACNA1C,ASD (SFARI score 1or2or3)
CACNA1E,ASD (SFARI score 1or2or3)
CACNA2D3,ASD (SFARI score 1or2or3)
CAPRIN1,ASD (SFARI score 1or2or3)
CASK,ASD (SFARI score 1or2or3)
CASZ1,ASD (SFARI score 1or2or3)
CDKL5,ASD (SFARI score 1or2or3)
CELF4,ASD (SFARI score 1or2or3)
CHAMP1,ASD (SFARI score 1or2or3)
CHD2,ASD (SFARI score 1or2or3)
CHD3,ASD (SFARI score 1or2or3)
CHD7,ASD (SFARI score 1or2or3)
CHD8,ASD (SFARI score 1or2or3)
CIC,ASD (SFARI score 1or2or3)
CNOT3,ASD (SFARI score 1or2or3)
CREBBP,ASD (SFARI score 1or2or3)
CSDE1,ASD (SFARI score 1or2or3)
CORO1A,ASD (SFARI score 1or2or3)
CSNK2A1,ASD (SFARI score 1or2or3)
CTCF,ASD (SFARI score 1or2or3)
CTNNB1,ASD (SFARI score 1or2or3)
CUL3,ASD (SFARI score 1or2or3)
DDX3X,ASD (SFARI score 1or2or3)
DEAF1,ASD (SFARI score 1or2or3)
DHCR7,ASD (SFARI score 1or2or3)
DIP2A,ASD (SFARI score 1or2or3)
DLG4,ASD (SFARI score 1or2or3)
DMPK,ASD (SFARI score 1or2or3)
DNMT3A,ASD (SFARI score 1or2or3)
DPYSL2,ASD (SFARI score 1or2or3)
DSCAM,ASD (SFARI score 1or2or3)
DYNC1H1,ASD (SFARI score 1or2or3)
DYRK1A,ASD (SFARI score 1or2or3)
EBF3,ASD (SFARI score 1or2or3)
EHMT1,ASD (SFARI score 1or2or3)
EIF3G,ASD (SFARI score 1or2or3)
ELAVL3,ASD (SFARI score 1or2or3)
EP300,ASD (SFARI score 1or2or3)
FMR1,ASD (SFARI score 1or2or3)
FOXG1,ASD (SFARI score 1or2or3)
FOXP1,ASD (SFARI score 1or2or3)
FOXP2,ASD (SFARI score 1or2or3)
GABRB3,ASD (SFARI score 1or2or3)
GIGYF1,ASD (SFARI score 1or2or3)
GIGYF2,ASD (SFARI score 1or2or3)
GABRB2,ASD (SFARI score 1or2or3)
GFAP,ASD (SFARI score 1or2or3)
GNAI1,ASD (SFARI score 1or2or3)
GRIA2,ASD (SFARI score 1or2or3)
GRIN1,ASD (SFARI score 1or2or3)
GRIN2A,ASD (SFARI score 1or2or3)
GRIN2B,ASD (SFARI score 1or2or3)
HDLBP,ASD (SFARI score 1or2or3)
HECTD4,ASD (SFARI score 1or2or3)
HIVEP2,ASD (SFARI score 1or2or3)
HNRNPH2,ASD (SFARI score 1or2or3)
HNRNPU,ASD (SFARI score 1or2or3)
HRAS,ASD (SFARI score 1or2or3)
IQSEC2,ASD (SFARI score 1or2or3)
IRF2BPL,ASD (SFARI score 1or2or3)
KANSL1,ASD (SFARI score 1or2or3)
KATNAL2,ASD (SFARI score 1or2or3)
KCNB1,ASD (SFARI score 1or2or3)
KCNQ3,ASD (SFARI score 1or2or3)
KDM3B,ASD (SFARI score 1or2or3)
KDM5B,ASD (SFARI score 1or2or3)
KDM5C,ASD (SFARI score 1or2or3)
KDM6B,ASD (SFARI score 1or2or3)
KIAA0232,ASD (SFARI score 1or2or3)
KMT2A,ASD (SFARI score 1or2or3)
KMT2C,ASD (SFARI score 1or2or3)
KMT2E,ASD (SFARI score 1or2or3)
KMT5B,ASD (SFARI score 1or2or3)
LDB1,ASD (SFARI score 1or2or3)
LRRC4C,ASD (SFARI score 1or2or3)
LZTR1,ASD (SFARI score 1or2or3)
MAGEL2,ASD (SFARI score 1or2or3)
MBD5,ASD (SFARI score 1or2or3)
MBOAT7,ASD (SFARI score 1or2or3)
MECP2,ASD (SFARI score 1or2or3)
MED13,ASD (SFARI score 1or2or3)
MED13L,ASD (SFARI score 1or2or3)
MEF2C,ASD (SFARI score 1or2or3)
MEIS2,ASD (SFARI score 1or2or3)
MAP1A,ASD (SFARI score 1or2or3)
MKX,ASD (SFARI score 1or2or3)
MTOR,ASD (SFARI score 1or2or3)
MYT1L,ASD (SFARI score 1or2or3)
NAA15,ASD (SFARI score 1or2or3)
NACC1,ASD (SFARI score 1or2or3)
NBEA,ASD (SFARI score 1or2or3)
NCKAP1,ASD (SFARI score 1or2or3)
NEXMIF,ASD (SFARI score 1or2or3)
NCOA1,ASD (SFARI score 1or2or3)
NF1,ASD (SFARI score 1or2or3)
NIPBL,ASD (SFARI score 1or2or3)
NLGN2,ASD (SFARI score 1or2or3)
NLGN3,ASD (SFARI score 1or2or3)
NLGN4X,ASD (SFARI score 1or2or3)
NR3C2,ASD (SFARI score 1or2or3)
NR4A2,ASD (SFARI score 1or2or3)
NRXN1,ASD (SFARI score 1or2or3)
NRXN2,ASD (SFARI score 1or2or3)
NRXN3,ASD (SFARI score 1or2or3)
NSD1,ASD (SFARI score 1or2or3)
NUP155,ASD (SFARI score 1or2or3)
PACS1,ASD (SFARI score 1or2or3)
PAH,ASD (SFARI score 1or2or3)
PAX5,ASD (SFARI score 1or2or3)
PCCB,ASD (SFARI score 1or2or3)
PCDH19,ASD (SFARI score 1or2or3)
PHF2,ASD (SFARI score 1or2or3)
PHF21A,ASD (SFARI score 1or2or3)
PHF3,ASD (SFARI score 1or2or3)
PHIP,ASD (SFARI score 1or2or3)
POGZ,ASD (SFARI score 1or2or3)
POMGNT1,ASD (SFARI score 1or2or3)
PPP2R5D,ASD (SFARI score 1or2or3)
PHF12,ASD (SFARI score 1or2or3)
PRR12,ASD (SFARI score 1or2or3)
PPP1R9B,ASD (SFARI score 1or2or3)
PPP5C,ASD (SFARI score 1or2or3)
PSMD12,ASD (SFARI score 1or2or3)
PTCHD1,ASD (SFARI score 1or2or3)
PTEN,ASD (SFARI score 1or2or3)
PTK7,ASD (SFARI score 1or2or3)
PTPN11,ASD (SFARI score 1or2or3)
RAI1,ASD (SFARI score 1or2or3)
RALGAPB,ASD (SFARI score 1or2or3)
RELN,ASD (SFARI score 1or2or3)
RERE,ASD (SFARI score 1or2or3)
RFX3,ASD (SFARI score 1or2or3)
RIMS1,ASD (SFARI score 1or2or3)
RORB,ASD (SFARI score 1or2or3)
SCN1A,ASD (SFARI score 1or2or3)
SATB1,ASD (SFARI score 1or2or3)
SCN2A,ASD (SFARI score 1or2or3)
SCN8A,ASD (SFARI score 1or2or3)
SETBP1,ASD (SFARI score 1or2or3)
SETD1A,ASD (SFARI score 1or2or3)
SETD2,ASD (SFARI score 1or2or3)
SETD5,ASD (SFARI score 1or2or3)
SHANK2,ASD (SFARI score 1or2or3)
SHANK3,ASD (SFARI score 1or2or3)
SIN3A,ASD (SFARI score 1or2or3)
SLC6A1,ASD (SFARI score 1or2or3)
SLC9A6,ASD (SFARI score 1or2or3)
SMARCA2,ASD (SFARI score 1or2or3)
SMARCA4,ASD (SFARI score 1or2or3)
SMARCC2,ASD (SFARI score 1or2or3)
SON,ASD (SFARI score 1or2or3)
SKI,ASD (SFARI score 1or2or3)
SOX5,ASD (SFARI score 1or2or3)
SPAST,ASD (SFARI score 1or2or3)
SRCAP,ASD (SFARI score 1or2or3)
STXBP1,ASD (SFARI score 1or2or3)
SYN1,ASD (SFARI score 1or2or3)
SYNGAP1,ASD (SFARI score 1or2or3)
TANC2,ASD (SFARI score 1or2or3)
TAOK1,ASD (SFARI score 1or2or3)
SRPRA,ASD (SFARI score 1or2or3)
TBCK,ASD (SFARI score 1or2or3)
TBL1XR1,ASD (SFARI score 1or2or3)
TBR1,ASD (SFARI score 1or2or3)
TCF20,ASD (SFARI score 1or2or3)
TCF4,ASD (SFARI score 1or2or3)
TCF7L2,ASD (SFARI score 1or2or3)
TLK2,ASD (SFARI score 1or2or3)
TRAF7,ASD (SFARI score 1or2or3)
TRIO,ASD (SFARI score 1or2or3)
