gene_name	isoformUpregulated	isoformDownregulated	dIF	isoform_switch_q_value
MAP2K4	TALONT000288678	ENST00000353533.10_2	0.19133333333333333	7.268974433308957e-6
TBC1D1	TALONT000463651	ENST00000261439.9_2	0.035	0.03337990888541175
TBC1D1	TALONT000463651	TALONT000463152	0.035	0.03337990888541175
ELAVL1	TALONT000274057	ENST00000407627.7_3	0.10766666666666667	0.0011981720841875046
MPPED2	TALONT000271396	TALONT000271390	0.09766666666666668	0.012705664865707955
MPPED2	TALONT000271396	TALONT000271421	0.09766666666666668	0.012705664865707955
MPPED2	TALONT000271454	TALONT000271390	0.029666666666666675	4.337928858584923e-4
MPPED2	TALONT000271454	TALONT000271421	0.029666666666666675	4.337928858584923e-4
EML1	ENST00000327921.13_1	ENST00000262233.10_2	0.024333333333333335	5.930077056154486e-5
EML1	ENST00000327921.13_1	TALONT000404774	0.024333333333333335	5.930077056154486e-5
EML1	ENST00000334192.8_2	TALONT000404774	0.264	2.1717448311440684e-39
EML1	TALONT000404818	ENST00000262233.10_2	0.010333333333333333	0.026684809874598408
EML1	TALONT000404903	ENST00000262233.10_2	0.015000000000000001	2.908005398845913e-4
IDI1	ENST00000491735.1_2	ENST00000381344.7_3	0.11566666666666664	3.829601657134607e-5
IDI1	ENST00000491735.1_2	TALONT000829592	0.11566666666666664	3.829601657134607e-5
NEO1	ENST00000560262.5_2	ENST00000560808.1_1	0.06433333333333333	7.253382808072667e-4
NEO1	ENST00000560262.5_2	TALONT000328120	0.06433333333333333	7.253382808072667e-4
NEO1	ENST00000560262.5_2	TALONT000328558	0.06433333333333333	7.253382808072667e-4
NEO1	ENST00000560262.5_2	TALONT000328610	0.06433333333333333	7.253382808072667e-4
NEO1	ENST00000560262.5_2	TALONT000328621	0.06433333333333333	7.253382808072667e-4
NEO1	TALONT000328588	ENST00000560808.1_1	0.03233333333333333	0.00692986450181039
NEO1	TALONT000328588	TALONT000328120	0.03233333333333333	0.00692986450181039
NEO1	TALONT000328588	TALONT000328558	0.03233333333333333	0.00692986450181039
NEO1	TALONT000328588	TALONT000328610	0.03233333333333333	0.00692986450181039
NEO1	TALONT000328588	TALONT000328621	0.03233333333333333	0.00692986450181039
NEO1	TALONT002389363	ENST00000560808.1_1	0.019	0.0462223786016591
NEO1	TALONT002389363	TALONT000328120	0.019	0.0462223786016591
NEO1	TALONT002389363	TALONT000328558	0.019	0.0462223786016591
NEO1	TALONT002389363	TALONT000328621	0.019	0.0462223786016591
CACNB1	ENST00000394303.8_4	TALONT000338424	0.15099999999999997	0.015948097869919235
PKM	TALONT000323027	TALONT000323086	0.45333333333333337	9.719121426123745e-73
PKM	TALONT000323041	ENST00000335181.10_6	0.02566666666666667	1.5634186749549672e-24
PDZD4	ENST00000544474.5_3	TALONT000771695	0.05166666666666666	0.0030719979774380623
MEF2A	ENST00000557942.5_2	ENST00000338042.10_3	0.157	5.736724353356358e-13
MEF2A	ENST00000557942.5_2	ENST00000354410.9_3	0.157	5.736724353356358e-13
MEF2A	ENST00000557942.5_2	ENST00000557785.5_3	0.157	5.736724353356358e-13
GRIPAP1	TALONT000722041	TALONT000721959	0.015333333333333334	4.3953870083986965e-4
IP6K2	ENST00000328631.10_3	TALONT000469373	0.14833333333333334	1.2477230547079473e-4
IP6K2	ENST00000328631.10_3	TALONT000469395	0.14833333333333334	1.2477230547079473e-4
IP6K2	TALONT000469370	TALONT000469373	0.10533333333333332	0.0016511301225699893
IP6K2	TALONT000469370	TALONT000469395	0.10533333333333332	0.0016511301225699893
KIF2A	ENST00000407818.7_2	ENST00000401507.7_2	0.2763333333333334	1.9641194165847268e-54
KIF2A	ENST00000407818.7_2	TALONT000664196	0.2763333333333334	1.9641194165847268e-54
SIRT2	ENST00000249396.12_3	ENST00000392081.6_2	0.10833333333333331	0.004235576770591861
KCNAB2	ENST00000378097.6_2	ENST00000666163.1_1	0.17200000000000004	2.585081156100172e-5
ATP1B3	ENST00000466678.5_3	ENST00000286371.8_2	0.044333333333333336	3.3203685845405574e-5
PFN2	ENST00000239940.11_2	ENST00000452853.6_2	0.242	1.2073787004353925e-22
PFN2	ENST00000239940.11_2	ENST00000461868.1_2	0.242	1.2073787004353925e-22
CDC42	ENST00000315554.13_6	TALONT000283080	0.3383333333333333	1.389473754307381e-22
CDC42	TALONT000282989	TALONT000283080	0.022	1.8348309452529034e-4
CDC42	TALONT000283091	ENST00000656825.1_2	0.06033333333333333	6.791085132193127e-11
CDC42	TALONT000283091	TALONT000283080	0.06033333333333333	6.791085132193127e-11
TRIP13	TALONT000642447	ENST00000166345.8_2	0.36033333333333334	1.6283106018832751e-9
ACTN1	ENST00000394419.8_5	ENST00000193403.10_5	0.13899999999999998	3.25723336536408e-27
ACTN1	ENST00000438964.6_2	ENST00000193403.10_5	0.023333333333333334	0.022176878989839704
PTPN18	ENST00000481492.1_1	ENST00000462321.1_1	0.28833333333333333	0.007861232862300175
RHOBTB1	ENST00000357917.4_2	ENST00000337910.10_3	0.07533333333333334	3.363219648415491e-5
NFATC3	ENST00000329524.8_2	ENST00000346183.8_3	0.1953333333333333	1.3328424197936957e-8
ACADVL	TALONT000275282	ENST00000356839.10_3	0.04100000000000001	0.025329824638557444
ACADVL	TALONT000275313	ENST00000356839.10_3	0.034	0.0017093102971959334
ACADVL	TALONT000275410	ENST00000356839.10_3	0.018666666666666665	1.7487007666154167e-5
CRMP1	ENST00000324989.12_4	ENST00000397890.6_3	0.015333333333333338	2.2890352910833064e-10
AP1M1	ENST00000444449.6_1	ENST00000291439.7_1	0.11300000000000002	5.439905769134193e-6
SMARCE1	ENST00000643318.1_2	ENST00000348513.12_4	0.11499999999999999	2.8375518725886547e-36
SMARCE1	ENST00000643318.1_2	ENST00000474246.2_3	0.11499999999999999	2.8375518725886547e-36
SMARCE1	ENST00000643318.1_2	TALONT000348669	0.11499999999999999	2.8375518725886547e-36
SMARCE1	ENST00000647508.1_2	ENST00000348513.12_4	0.37333333333333335	5.68738893046956e-44
SMARCE1	ENST00000647508.1_2	ENST00000474246.2_3	0.37333333333333335	5.68738893046956e-44
SMARCE1	ENST00000647508.1_2	TALONT000348669	0.37333333333333335	5.68738893046956e-44
FERMT2	ENST00000554152.5_4	ENST00000343279.8_4	0.022666666666666665	1.9776679138527005e-4
FERMT2	TALONT000327749	ENST00000343279.8_4	0.014333333333333333	0.036487614548080624
FERMT2	TALONT000327749	TALONT000327746	0.014333333333333333	0.036487614548080624
FERMT2	TALONT000327813	TALONT000327746	0.17366666666666666	1.6376124731964056e-7
FERMT2	TALONT000994099	ENST00000343279.8_4	0.044333333333333336	1.728322856192442e-7
FERMT2	TALONT000994099	TALONT000327746	0.044333333333333336	1.728322856192442e-7
PICALM	TALONT000388059	TALONT000388089	0.018	0.0452505825648656
PICALM	TALONT000388285	TALONT000388089	0.018	1.3118940128203438e-4
PICALM	TALONT001382479	TALONT000388042	0.012666666666666666	0.04799670454164146
PICALM	TALONT001382479	TALONT000388058	0.012666666666666666	0.04799670454164146
PICALM	TALONT001382479	TALONT000388089	0.012666666666666666	0.04799670454164146
CLASP1	TALONT001499841	TALONT000608439	0.023000000000000003	0.002863683139689512
EED	ENST00000351625.10_1	ENST00000327320.8_2	0.11233333333333334	8.555726971192125e-5
MGLL	ENST00000398101.7_2	ENST00000398104.5_2	0.10366666666666667	0.01189378739832344
MGLL	ENST00000398101.7_2	TALONT000566440	0.10366666666666667	0.01189378739832344
MGLL	TALONT000566581	ENST00000398104.5_2	0.05533333333333333	0.04970448118132879
MGLL	TALONT000566581	TALONT000566440	0.05533333333333333	0.04970448118132879
MARK3	ENST00000553942.5_2	ENST00000303622.13_1	0.14366666666666666	1.5309599238127762e-5
MARK3	ENST00000553942.5_2	ENST00000429436.7_2	0.14366666666666666	1.5309599238127762e-5
MARK3	ENST00000553942.5_2	TALONT000418074	0.14366666666666666	1.5309599238127762e-5
UNG	ENST00000336865.6_2	ENST00000242576.6_2	0.16600000000000004	8.79492246255626e-14
PLXNA2	TALONT000784947	TALONT000786259	0.01966666666666667	0.0337525475799774
TPD52	ENST00000518937.5_2	ENST00000379096.9_5	0.31899999999999995	2.745888022508627e-9
TPD52	ENST00000518937.5_2	TALONT000631881	0.31899999999999995	2.745888022508627e-9
RAP1GAP	ENST00000374765.8_3	ENST00000495204.5_3	0.08566666666666668	8.249314090466451e-5
RAP1GAP	TALONT000281244	ENST00000495204.5_3	0.013666666666666667	0.02187550061782321
RAP1GAP	TALONT001847363	ENST00000495204.5_3	0.02	0.0020005015244760577
ARHGEF1	TALONT000363228	ENST00000337665.8_1	0.15133333333333332	0.00867090934605431
ARHGEF1	TALONT000363228	ENST00000354532.7_1	0.15133333333333332	0.00867090934605431
ARHGEF1	TALONT000363257	ENST00000354532.7_1	0.10533333333333332	2.5825600451963196e-4
DCX	ENST00000635795.1_3	ENST00000488120.2_3	0.018666666666666665	9.516164126459178e-7
DCX	ENST00000635795.1_3	ENST00000637570.1_4	0.018666666666666665	9.516164126459178e-7
DCX	ENST00000635795.1_3	TALONT000751315	0.018666666666666665	9.516164126459178e-7
DCX	ENST00000635795.1_3	TALONT000751318	0.018666666666666665	9.516164126459178e-7
DCX	ENST00000635795.1_3	TALONT000751341	0.018666666666666665	9.516164126459178e-7
DCX	ENST00000635795.1_3	TALONT000751494	0.018666666666666665	9.516164126459178e-7
DCX	ENST00000635795.1_3	TALONT000751529	0.018666666666666665	9.516164126459178e-7
DCX	ENST00000636035.1_3	ENST00000488120.2_3	0.02333333333333333	3.3899629981486454e-5
DCX	ENST00000636035.1_3	ENST00000637570.1_4	0.02333333333333333	3.3899629981486454e-5
DCX	ENST00000636035.1_3	TALONT000751315	0.02333333333333333	3.3899629981486454e-5
DCX	ENST00000636035.1_3	TALONT000751318	0.02333333333333333	3.3899629981486454e-5
DCX	ENST00000636035.1_3	TALONT000751341	0.02333333333333333	3.3899629981486454e-5
DCX	ENST00000636035.1_3	TALONT000751494	0.02333333333333333	3.3899629981486454e-5
DCX	ENST00000636035.1_3	TALONT000751529	0.02333333333333333	3.3899629981486454e-5
DCX	ENST00000637453.1_3	ENST00000488120.2_3	0.07633333333333334	3.6464507162115676e-16
DCX	ENST00000637453.1_3	TALONT000751494	0.07633333333333334	3.6464507162115676e-16
DCX	TALONT000751367	ENST00000488120.2_3	0.052	3.3437859006557476e-11
DCX	TALONT000751367	TALONT000751494	0.052	3.3437859006557476e-11
DCX	TALONT000751511	ENST00000488120.2_3	0.012999999999999998	0.0443259069689626
DCX	TALONT000751511	ENST00000637570.1_4	0.012999999999999998	0.0443259069689626
DCX	TALONT000751511	TALONT000751315	0.012999999999999998	0.0443259069689626
DCX	TALONT000751511	TALONT000751318	0.012999999999999998	0.0443259069689626
DCX	TALONT000751511	TALONT000751341	0.012999999999999998	0.0443259069689626
DCX	TALONT000751511	TALONT000751529	0.012999999999999998	0.0443259069689626
DYNC1I2	ENST00000397119.7_2	ENST00000340296.8_2	0.023333333333333338	2.1386238075015313e-8
DYNC1I2	ENST00000397119.7_2	ENST00000409197.5_2	0.023333333333333338	2.1386238075015313e-8
DYNC1I2	ENST00000409317.5_2	ENST00000340296.8_2	0.1726666666666667	8.703202636914348e-24
DYNC1I2	ENST00000409773.5_2	ENST00000340296.8_2	0.034333333333333334	1.089056392079011e-8
DYNC1I2	ENST00000409773.5_2	ENST00000409197.5_2	0.034333333333333334	1.089056392079011e-8
DYNC1I2	TALONT000671444	ENST00000409197.5_2	0.04366666666666666	4.168582593912552e-6
ACTN2	ENST00000542672.6_2	ENST00000651786.1_1	0.5013333333333333	2.392578732579808e-12
ACTN2	ENST00000542672.6_2	TALONT000818212	0.5013333333333333	2.392578732579808e-12
JADE1	ENST00000512960.5_3	ENST00000226319.11_3	0.08466666666666667	0.006660880587096287
JADE1	TALONT000562071	ENST00000226319.11_3	0.08833333333333332	1.5309599238127762e-5
MAP2	TALONT000764379	TALONT000761113	0.023666666666666666	8.845895123001035e-10
MAP2	TALONT000764379	TALONT000761127	0.023666666666666666	8.845895123001035e-10
MAP2	TALONT000764422	TALONT000761113	0.035333333333333335	2.153900855932349e-9
MAP2	TALONT000764422	TALONT000761127	0.035333333333333335	2.153900855932349e-9
AMPH	ENST00000356264.7_3	TALONT000763361	0.4323333333333334	3.856835140144296e-24
ADCYAP1R1	ENST00000614107.4_2	ENST00000409363.5_3	0.068	0.047577042570779764
PCM1	TALONT000576482	TALONT000576402	0.010333333333333333	0.03737013537849913
CBFA2T2	ENST00000342704.10_3	ENST00000397800.5_3	0.12233333333333335	0.005439926074064732
CBFA2T2	ENST00000342704.10_3	TALONT000284817	0.12233333333333335	0.005439926074064732
FDFT1	ENST00000220584.9_2	ENST00000525954.5_3	0.056333333333333346	2.7705146417990108e-14
EPB41L2	TALONT000676172	ENST00000628542.2_4	0.049	0.0010052417648168546
EPB41L2	TALONT001503134	ENST00000628542.2_4	0.069	0.0214035320542938
EPB41L2	TALONT001503134	TALONT000676037	0.069	0.0214035320542938
EPB41L2	TALONT002700356	ENST00000628542.2_4	0.02633333333333333	0.02046784933734103
EPB41L2	TALONT002700356	TALONT000676037	0.02633333333333333	0.02046784933734103
DLGAP4	TALONT000293717	ENST00000340491.8_2	0.23500000000000004	7.515750522571273e-32
DLGAP4	TALONT000293717	TALONT000293830	0.23500000000000004	7.515750522571273e-32
DLGAP4	TALONT000294017	ENST00000340491.8_2	0.054000000000000006	2.0521512012139398e-25
DLGAP4	TALONT000294017	ENST00000475894.5_2	0.054000000000000006	2.0521512012139398e-25
DLGAP4	TALONT000294017	TALONT000293719	0.054000000000000006	2.0521512012139398e-25
DLGAP4	TALONT000294296	ENST00000340491.8_2	0.019666666666666666	3.5150889798147057e-10
DLGAP4	TALONT000294296	ENST00000475894.5_2	0.019666666666666666	3.5150889798147057e-10
DLGAP4	TALONT000294296	TALONT000293719	0.019666666666666666	3.5150889798147057e-10
DLGAP4	TALONT000295013	ENST00000340491.8_2	0.04933333333333333	5.347917199235887e-21
DLGAP4	TALONT000295013	ENST00000475894.5_2	0.04933333333333333	5.347917199235887e-21
DLGAP4	TALONT000295013	TALONT000293719	0.04933333333333333	5.347917199235887e-21
DLGAP4	TALONT000295013	TALONT000293830	0.04933333333333333	5.347917199235887e-21
DLGAP4	TALONT000999270	ENST00000340491.8_2	0.018000000000000002	1.9418310969682675e-5
DLGAP4	TALONT000999270	ENST00000475894.5_2	0.018000000000000002	1.9418310969682675e-5
DLGAP4	TALONT000999270	TALONT000293719	0.018000000000000002	1.9418310969682675e-5
DLGAP4	TALONT000999270	TALONT000293830	0.018000000000000002	1.9418310969682675e-5
SMARCD3	TALONT000827031	TALONT000827034	0.07066666666666666	6.684089669600606e-4
SMARCD3	TALONT000827048	TALONT000827034	0.1433333333333333	0.028493641157490094
BZW1	ENST00000409600.6_3	TALONT000731319	0.08500000000000002	0.008667850663431162
TNPO1	TALONT000684033	ENST00000506351.6_1	0.1413333333333333	2.195808971872244e-19
TNPO1	TALONT000684033	TALONT000684501	0.1413333333333333	2.195808971872244e-19
TNPO1	TALONT000684090	ENST00000506351.6_1	0.024	0.009358610596318652
TNPO1	TALONT000684090	TALONT000684501	0.024	0.009358610596318652
TNPO1	TALONT001181948	ENST00000506351.6_1	0.020666666666666667	7.56694546426078e-9
TNPO1	TALONT001181948	TALONT000684501	0.020666666666666667	7.56694546426078e-9
RRAGB	ENST00000262850.7_3	ENST00000374941.8_3	0.21966666666666668	5.81136728983086e-11
RRAGB	ENST00000262850.7_3	TALONT000729076	0.21966666666666668	5.81136728983086e-11
COL16A1	ENST00000488128.6_2	TALONT000333152	0.22366666666666668	0.0035190123079576387
CD59	ENST00000351554.8_3	ENST00000415002.7_3	0.18766666666666665	9.730530561558896e-9
CTTN	TALONT001326136	ENST00000346329.7_1	0.051333333333333335	2.386611773682235e-4
CTTN	TALONT001326448	ENST00000346329.7_1	0.014666666666666666	0.00954631303712679
EPS15	TALONT000402816	ENST00000371733.8_3	0.31566666666666665	2.062008377889072e-12
EPS15	TALONT000402816	TALONT000402888	0.31566666666666665	2.062008377889072e-12
EPS15	TALONT000402816	TALONT000402902	0.31566666666666665	2.062008377889072e-12
EPS15	TALONT000402816	TALONT000403271	0.31566666666666665	2.062008377889072e-12
EPS15	TALONT001539014	ENST00000371733.8_3	0.016666666666666666	0.006537519572612599
EPS15	TALONT001539014	TALONT000402888	0.016666666666666666	0.006537519572612599
EPS15	TALONT001539014	TALONT000402902	0.016666666666666666	0.006537519572612599
EPS15	TALONT001539014	TALONT000403271	0.016666666666666666	0.006537519572612599
POMGNT1	TALONT000390899	ENST00000371984.8_3	0.035333333333333335	7.420597219211136e-4
POMGNT1	TALONT000390992	ENST00000371984.8_3	0.19366666666666665	1.7881522531367917e-17
POMGNT1	TALONT002693091	ENST00000371984.8_3	0.020666666666666667	0.0032665145614656273
ZFAND6	ENST00000559775.5_1	ENST00000261749.11_2	0.201	1.689025804365648e-9
ZFAND6	ENST00000559775.5_1	ENST00000561060.5_1	0.201	1.689025804365648e-9
ZFAND6	TALONT000345204	ENST00000261749.11_2	0.034666666666666665	0.02694752309202485
ZFAND6	TALONT000345204	ENST00000561060.5_1	0.034666666666666665	0.02694752309202485
GNAO1	ENST00000262493.12_4	ENST00000262494.12_3	0.16066666666666674	3.065522531090366e-15
SH3BP2	TALONT000440111	ENST00000503393.8_6	0.08599999999999998	0.047766343163748275
SH3BP2	TALONT000440111	TALONT000440067	0.08599999999999998	0.047766343163748275
SH3BP2	TALONT000440111	TALONT000440083	0.08599999999999998	0.047766343163748275
SH3BP2	TALONT000440111	TALONT000440085	0.08599999999999998	0.047766343163748275
SH3BP2	TALONT000440141	ENST00000503393.8_6	0.08700000000000002	9.756829456199585e-5
SH3BP2	TALONT000440141	TALONT000440067	0.08700000000000002	9.756829456199585e-5
SH3BP2	TALONT000440141	TALONT000440083	0.08700000000000002	9.756829456199585e-5
SH3BP2	TALONT000440141	TALONT000440085	0.08700000000000002	9.756829456199585e-5
ADD1	ENST00000398123.6_2	ENST00000264758.11_2	0.012999999999999998	0.0043007799660328425
ADD1	ENST00000398123.6_2	TALONT000440177	0.012999999999999998	0.0043007799660328425
ADD1	ENST00000398123.6_2	TALONT000440762	0.012999999999999998	0.0043007799660328425
ADD1	ENST00000398125.5_2	TALONT000440762	0.051666666666666666	2.480002306143741e-7
ADD1	ENST00000513328.6_2	ENST00000264758.11_2	0.006333333333333332	0.01682742291519549
ADD1	ENST00000513328.6_2	TALONT000440177	0.006333333333333332	0.01682742291519549
ADD1	ENST00000513328.6_2	TALONT000440762	0.006333333333333332	0.01682742291519549
ADD1	TALONT000440172	TALONT000440762	0.09366666666666668	8.227965978536771e-19
ADD1	TALONT000440175	TALONT000440762	0.013666666666666666	0.0016511301225699893
ADD1	TALONT000440850	ENST00000264758.11_2	0.013666666666666667	0.001757894694260886
ADD1	TALONT000440850	TALONT000440177	0.013666666666666667	0.001757894694260886
ADD1	TALONT000440850	TALONT000440762	0.013666666666666667	0.001757894694260886
ADD1	TALONT000440957	ENST00000264758.11_2	0.011333333333333334	0.01946409482526238
ADD1	TALONT000440957	TALONT000440177	0.011333333333333334	0.01946409482526238
ADD1	TALONT000440957	TALONT000440762	0.011333333333333334	0.01946409482526238
ADD1	TALONT000440980	ENST00000264758.11_2	0.019333333333333334	7.384336665062108e-8
ADD1	TALONT000440980	TALONT000440177	0.019333333333333334	7.384336665062108e-8
ADD1	TALONT000440980	TALONT000440762	0.019333333333333334	7.384336665062108e-8
ADD1	TALONT000440994	ENST00000264758.11_2	0.008	0.001767854361132846
ADD1	TALONT000440994	TALONT000440177	0.008	0.001767854361132846
ADD1	TALONT000440994	TALONT000440762	0.008	0.001767854361132846
ADD1	TALONT000441031	ENST00000264758.11_2	0.011	0.010837486336605376
ADD1	TALONT000441031	TALONT000440177	0.011	0.010837486336605376
ADD1	TALONT000441031	TALONT000440762	0.011	0.010837486336605376
DNM1L	ENST00000381000.8_2	ENST00000452533.6_2	0.011	4.002782297984278e-5
DNM1L	ENST00000549701.6_3	ENST00000452533.6_2	0.07800000000000001	4.748802921459399e-6
DNM1L	ENST00000553257.5_2	ENST00000452533.6_2	0.12366666666666667	3.812144351058447e-9
DNM1L	TALONT000543777	ENST00000266481.10_2	0.011666666666666665	0.015536903247398644
DNM1L	TALONT000543777	ENST00000452533.6_2	0.011666666666666665	0.015536903247398644
DOCK9	TALONT002318174	TALONT000256930	0.03866666666666667	0.0035991897909246136
SNX5	ENST00000484809.1_2	ENST00000377759.8_2	0.1426666666666667	0.002642114674287453
KDM2B	TALONT000695074	TALONT000695140	0.034333333333333334	0.004428068373941319
CDIP1	ENST00000563332.6_2	ENST00000567695.6_3	0.17633333333333334	2.2935422100435324e-11
