net	mod	dataset	target	OR	Fisher.p	X.95.CI	X.95.CI.1	Overlap	Reference.List	Input.List	Background	X..List.Overlap	label	target.region	data.type	cell.type	mod.num	module.color
net.isoExpr	net.isoExprM.12_tan	dataset53	SND1_eCLIP_HepG2	1.47742940464036	0.36521117771031664	0.770208309225273	2.59709148448241	13	409	299	13567	3.18		CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset55	HNRNPC_eCLIP_HepG2	2.41640543644103	6.120313752810571e-4	1.5611273280021	3.61186680799198	28	572	299	13567	4.9	2.4	Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset57	SSB_eCLIP_HepG2	2.73192177523798	8.491045699292887e-6	1.85533125065634	3.92149120126528	36	669	299	13567	5.38	2.7	NonCodingExon	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset65	DHX30_eCLIP_HepG2	3.11880829190977	4.053817389930384e-6	2.04008677187354	4.61880462920741	30	488	299	13567	6.15	3.1	NonCodingExon	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset67	LARP4_eCLIP_HepG2	1.54840757666237	0.015449649533840018	1.14862896361906	2.06192663387271	63	2014	299	13567	3.13		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset69	RBM15_eCLIP_HepG2	1.0320833584095	0.9723607152980616	0.0254589703476219	6.10982923414231	1	44	299	13567	2.27		CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset76	YBX3_eCLIP_HepG2	3.34844821438682	7.02351989331151e-4	1.81648101581065	5.74694561369682	15	221	299	13567	6.79	3.3	3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset78	WDR43_eCLIP_HepG2	1.89177503887647	0.07088439780031018	1.05583033851229	3.16604421321425	16	401	299	13567	3.99		CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset79	PABPN1_eCLIP_HepG2	2.53074869039409	8.392580991580696e-7	1.821614012756	3.4590890215747	51	1048	299	13567	4.87	2.5	CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset83	NOL12_eCLIP_HepG2	2.54992704355218	7.329293349225603e-4	1.58886040473355	3.92491873957725	24	463	299	13567	5.18	2.5	CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset85	HNRNPA1_eCLIP_HepG2	0.92422210268701	1	0.0228517986393544	5.4402350857212	1	49	299	13567	2.04		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset87	MATR3_eCLIP_HepG2	1.75027171370583	0.07403456368604559	1.04388669497302	2.78433723315218	20	542	299	13567	3.69		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset88	CSTF2_eCLIP_HepG2	1.32391793584314	0.545411050308661	0.725753766265329	2.24226648959669	15	524	299	13567	2.86		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset90	SF3B4_eCLIP_HepG2	1.25164633261007	1	0.148023418828622	4.73080866097298	2	73	299	13567	2.74		CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset91	SRSF1_eCLIP_HepG2	2.75363719591318	7.642543660912591e-14	2.15180888658927	3.51144229935798	114	2540	299	13567	4.49	2.8	CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset92	ILF3_eCLIP_HepG2	3.89969863271307	4.887132517271266e-25	3.06088142554008	4.95800195997262	127	2239	299	13567	5.67	3.9	Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset93	DDX55_eCLIP_HepG2	1.32038940916873	0.6649251157261458	0.64610939887396	2.42607249753589	11	384	299	13567	2.86		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset95	BUD13_eCLIP_HepG2	2.02834783698969	0.007795812480415864	1.2905746018453	3.06776144309011	26	621	299	13567	4.19		CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset98	TIA1_eCLIP_HepG2	1.55561076911006	0.0052204883096971825	1.18569904142808	2.02428726756258	81	2639	299	13567	3.07		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset100	PTBP1_eCLIP_HepG2	1.95456611313458	0.002349823627579234	1.33714045780106	2.78632534681154	37	931	299	13567	3.97		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset103	SAFB_eCLIP_HepG2	1.88940992250096	0.001133222727261263	1.35393432990123	2.59067535097181	49	1296	299	13567	3.78		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset104	AKAP1_eCLIP_HepG2	1.67307278167636	0.003141558415158405	1.23839779572684	2.23214613231453	62	1856	299	13567	3.34		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset107	HNRNPUL1_eCLIP_HepG2	2.27003091935373	0.026702282099465808	1.20966205125988	3.9369540783188	14	295	299	13567	4.75		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset109	U2AF2_eCLIP_HepG2	4.77022212049	1.5590894545902283e-18	3.516830194065	6.3947481246558	63	766	299	13567	8.22	4.8	CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset111	LSM11_eCLIP_HepG2	3.56440267087215	1.1321523292596898e-9	2.49192739713411	4.99730978349623	43	640	299	13567	6.72	3.6	3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset118	AQR_eCLIP_HepG2	0	1	0	12.4206495434868	0	15	299	13567	0		CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset119	UTP18_eCLIP_HepG2	3.3009671087966	5.623358316369766e-9	2.31806286464696	4.60903829311857	44	703	299	13567	6.26	3.3	NonCodingExon	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset120	PCBP1_eCLIP_HepG2	1.89017688103549	0.027573428918963812	1.15539578202587	2.95011071616514	22	557	299	13567	3.95		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset123	PRPF4_eCLIP_HepG2	3.43728974928072	0.17032749597690278	0.675764250431711	10.9089541382761	3	42	299	13567	7.14		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset124	TIAL1_eCLIP_HepG2	3.27344852320181	0.0048421524049843505	1.5827356226814	6.1123840860904	11	164	299	13567	6.71		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset127	KHSRP_eCLIP_HepG2	0.950207212517691	1	0.676014710422421	1.31016467412303	46	2177	299	13567	2.11		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset133	TARDBP_eCLIP_HepG2	1.17058895702159	0.9692206325416631	0.372968631656492	2.81149130139256	5	195	299	13567	2.56		NA	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset137	FXR2_eCLIP_HepG2	1.7252638643622	0.004303419488108765	1.24405633693595	2.35331364703119	51	1464	299	13567	3.48		CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset138	ZC3H11A_eCLIP_HepG2	1.42091955063774	0.28807504494141806	0.880060575422331	2.19333040498864	23	758	299	13567	3.03		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset141	EIF3D_eCLIP_HepG2	1.6746480498413	0.1472577896995103	0.953421410197192	2.75952697140122	17	478	299	13567	3.56		CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset144	UCHL5_eCLIP_HepG2	2.02155182375169	8.976661565640511e-6	1.53213352285544	2.6438386107218	77	2020	299	13567	3.81	2	CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset146	PCBP2_eCLIP_HepG2	2.1105498490683	0.21863845525316797	0.826769662053575	4.51277420288705	7	156	299	13567	4.49		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset152	QKI_eCLIP_HepG2	1.16780328500177	0.6867707939173942	0.796823642193168	1.6671541527654	36	1428	299	13567	2.52		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset153	LIN28B_eCLIP_HepG2	1.72058781726432	0.006652622515510713	1.22173713681044	2.37753791856017	46	1314	299	13567	3.5		CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset154	LARP7_eCLIP_HepG2	1.77862658291229	0.07037420143077396	1.0606693811832	2.82966572855611	20	534	299	13567	3.75		NonCodingExon	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset156	RBM22_eCLIP_HepG2	0.39777480006683	1	0.00995142123274325	2.27958919875868	1	112	299	13567	0.893		5SS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset159	FKBP4_eCLIP_HepG2	1.60917386311764	0.3030997954075191	0.813539650647955	2.8926019820811	12	348	299	13567	3.45		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset160	SRSF7_eCLIP_HepG2	2.59635589355848	0.05360835956005936	1.08880775176543	5.32825844706461	8	147	299	13567	5.44		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset161	FAM120A_eCLIP_HepG2	2.93757377873891	0.030578865944596256	1.22886629467275	6.04865610629275	8	131	299	13567	6.11		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset162	DDX52_eCLIP_HepG2	1.74188577510349	0.2012817616640873	0.879936087006928	3.13467913684051	12	323	299	13567	3.72		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset165	CSTF2T_eCLIP_HepG2	0.697631447330406	1	0.14179012016839	2.09019452937434	3	193	299	13567	1.55		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset170	NOLC1_eCLIP_HepG2	1.52685396216228	0.08258163714750467	1.02369619669119	2.21207437642872	33	1030	299	13567	3.2		NonCodingExon	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset172	SRSF9_eCLIP_HepG2	2.75083210100888	5.530752417935916e-16	2.16783944399381	3.49778868080298	172	4549	299	13567	3.78	2.8	CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset174	TBRG4_eCLIP_HepG2	2.64446861540134	1.657613988254166e-13	2.07659275367616	3.36030359921135	125	2959	299	13567	4.22	2.6	CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset175	BCCIP_eCLIP_HepG2	4.01997931710532	2.29473394988171e-27	3.08401382666425	5.28550366070481	221	5706	299	13567	3.87	4	Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset180	PRPF8_eCLIP_HepG2	1.98907877055016	9.248712618218396e-7	1.54755673241562	2.54464619138093	105	2943	299	13567	3.57	2	CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset181	IGF2BP1_eCLIP_HepG2	0	1	0	67.4126748580185	0	4	299	13567	0		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset182	DGCR8_eCLIP_HepG2	1.4486421530342	0.020105538074343128	1.11377444191871	1.87158671450442	89	3092	299	13567	2.88		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset185	DKC1_eCLIP_HepG2	2.46226243687959	5.865086605302838e-12	1.935555642001	3.12622528116453	128	3221	299	13567	3.97	2.5	NonCodingExon	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset187	TRA2A_eCLIP_HepG2	3.20980107247235	5.2452622778427075e-8	2.21877289470193	4.5413433889153	40	649	299	13567	6.16	3.2	CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset188	G3BP1_eCLIP_HepG2	3.15265452224183	1.5531896104708053e-5	1.99752887848704	4.79145832348657	26	415	299	13567	6.27	3.2	CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset192	DDX6_eCLIP_HepG2	2.40515306811954	0.056420246955960006	1.0702826204589	4.73917941254485	9	178	299	13567	5.06		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset194	HLTF_eCLIP_HepG2	1.04044882306318	1	0.210555294594187	3.13998415176851	3	131	299	13567	2.29		CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset195	SUGP2_eCLIP_HepG2	0.705160564371557	1	0.143310521213021	2.11289799399486	3	191	299	13567	1.57		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset196	SMNDC1_eCLIP_HepG2	0.948108513060004	1	0.495699486180553	1.66013320629206	13	620	299	13567	2.1		NonCodingExon	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset199	NCBP2_eCLIP_HepG2	3.69929943797047	4.887828060222386e-16	2.78885283593413	4.8635591854849	75	1176	299	13567	6.38	3.7	CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset200	STAU2_eCLIP_HepG2	5.56049427654806	0.386528861619272	0.124934849628336	41.7098652819817	1	9	299	13567	11.1		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset201	U2AF1_eCLIP_HepG2	2.99961528265426	6.847652401774966e-16	2.34340082323843	3.82639187230545	114	2375	299	13567	4.8	3	CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset202	EXOSC5_eCLIP_HepG2	3.91983914665506	1.978049207166191e-28	3.08927281584742	4.9832631201932	169	3473	299	13567	4.87	3.9	Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset204	NIP7_eCLIP_HepG2	1.54042575396335	0.3832149999867445	0.752763592222179	2.83547561674029	11	332	299	13567	3.31		NonCodingExon	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset207	SLTM_eCLIP_HepG2	2.75596611616837	3.310318116910431e-7	1.95202308876166	3.81969080166835	46	867	299	13567	5.31	2.8	Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset210	HNRNPU_eCLIP_HepG2	3.00456879452903	3.9253403821352593e-10	2.20893213048662	4.0342104231053	60	1083	299	13567	5.54	3	Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset213	TAF15_eCLIP_HepG2	2.29564200191714	0.08025983839480934	1.07240111717587	4.37327493651096	10	207	299	13567	4.83		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset215	EIF3H_eCLIP_HepG2	2.18843934126725	0.013187007964525807	1.28414327026548	3.52783520131617	19	418	299	13567	4.55		CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset216	PPIG_eCLIP_HepG2	0.503835757201919	1	0.0602612853446367	1.86370502356051	2	177	299	13567	1.13		CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset218	RBM5_eCLIP_HepG2	1.51787707996167	0.769966631321902	0.305413077659782	4.62699149009575	3	91	299	13567	3.3		CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset223	SF3A3_eCLIP_HepG2	1.52501218526819	0.34945113857243704	0.794777052819178	2.6817143375111	13	397	299	13567	3.27		CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset224	CDC40_eCLIP_HepG2	2.36269977444046	0.06129080413945271	1.05168462327502	4.65416001713315	9	181	299	13567	4.97		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset225	HNRNPL_eCLIP_HepG2	1.44798272855816	0.012460930003273843	1.13118067777656	1.84644276938824	111	3954	299	13567	2.81		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset227	XPO5_eCLIP_HepG2	1.56353801097698	0.016762455342246796	1.14525527931982	2.10447286429631	57	1794	299	13567	3.18		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset228	IGF2BP3_eCLIP_HepG2	0	1	0	26.1000586829721	0	8	299	13567	0		3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset231	GRSF1_eCLIP_HepG2	2.35360731532327	5.618365738950654e-10	1.83287950153926	3.00952710869105	107	2647	299	13567	4.04	2.4	3UTR_CDS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset236	DDX3X_eCLIP_HepG2	3.00757276309844	4.476312880409362e-8	2.12144921370021	4.18288351147551	45	783	299	13567	5.75	3	CDS_Other	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset238	SUPV3L1_eCLIP_HepG2	3.13429565149091	1.0996397384292179e-14	2.40907314338787	4.05219113323915	91	1716	299	13567	5.3	3.1	5SS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset239	EFTUD2_eCLIP_HepG2	4.00200199641901	4.271331212512782e-15	2.94842301832348	5.36589594612647	62	876	299	13567	7.08	4	5SS	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset241	DROSHA_eCLIP_HepG2	4.69471999353007	0.1969904763132954	0.527895230257054	19.6018464560804	2	21	299	13567	9.52		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset242	HNRNPM_eCLIP_HepG2	3.10200885151307	0.055146519376851215	1.09913895317294	7.1098056427906	6	93	299	13567	6.45		Intron	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset254	NSUN2_eCLIP_HepG2	2.74148539553087	0.0595076848803222	1.06864484183302	5.90382237328402	7	122	299	13567	5.74		NA	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.12_tan	dataset256	TROVE2_eCLIP_HepG2	1.2171733258144	1	0.144017820066595	4.59647546061629	2	75	299	13567	2.67		NonCodingExon	eCLIP	HepG2	12	tan
net.isoExpr	net.isoExprM.1_turquoise	dataset01	CELF2_CLIP_N2A	1.92581594754874	4.448579368353775e-25	1.71214200051451	2.16406707045835	487	2531	1702	13567	19.2	1.9	Intron/Exon	CLIP	N2A	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset12	MBNL2_AS_Neuron	3.61258355536049	1.9107175048527622e-25	2.89381874808119	4.49258834501214	133	405	1702	13567	32.8	3.6	Intron/Exon	AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset14	NOVA2_AS_Neuron	3.87874926271021	3.2663077640176373e-43	3.24519993239549	4.62616396129519	213	635	1702	13567	33.5	3.9	Intron/Exon	AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset15	NOVA2/PTBP2_AS_Neuron	3.80861887426706	5.894315127278633e-53	3.24827717896236	4.45694282393934	271	833	1702	13567	32.5	3.8	Intron/Exon	AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset19	RBFOX2_AS_Neuron	2.38924479300769	1.9903439894282628e-30	2.07892946810097	2.74132776249308	327	1401	1702	13567	23.3	2.4	Intron/Exon	AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset26	QKI_GEX_NPC	0.397665730491022	1	0.0462999968019816	1.55021146905894	2	37	1702	13567	5.41		3UTR	GEX	NPC	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset27	QKI_AS_NPC	2.68509338922468	3.4184002937203096e-8	1.95738434677638	3.64356343912169	61	223	1702	13567	27.4	2.7	Intron/Exon	AS	NPC	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset28	RBFOX1/2/3_CLIP_AS_Neuron	4.31824674785667	4.2005586883347935e-42	3.55300159553539	5.23592847479855	183	505	1702	13567	36.2	4.3	Intron/Exon	CLIP_AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset29	SRRM3/4_AS_Neuron	8.27991012015263	5.495326298681936e-55	6.43337408304974	10.6644234798311	141	269	1702	13567	52.4	8.3	Intron/Exon	AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset30	SRRM3/4_GEX_Neuron	3.97535647937962	2.0522330037704066e-16	2.94284133182681	5.33410667820566	75	211	1702	13567	35.5	4	3UTR	GEX	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset33	SRRM4_AS_Neuron	7.5576097660169	2.8221751225817157e-24	5.23172306633495	10.9276835014135	65	127	1702	13567	51.2	7.6	Intron/Exon	AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset36	SAM68_GEX_NPC	1.16386109172847	0.8620969303740662	0.694203257311371	1.8631525805202	21	147	1702	13567	14.3		3UTR	GEX	NPC	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset37	SAM68_AS_NPC	1.31715433381647	0.7549704518868211	0.596262558228248	2.62255887664165	10	63	1702	13567	15.9		Intron/Exon	AS	NPC	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset38	RBFOX1_AS_Neuron	2.48187390934241	2.3997929983438823e-7	1.81950217492445	3.34841052260605	62	240	1702	13567	25.8	2.5	Intron/Exon	AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset39	RBFOX1_GEX_Neuron	0.824634462137791	1	0.362513991443956	1.65354570821808	9	85	1702	13567	10.6		3UTR	GEX	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset40	NELAVL_CLIP_Neuron	2.63118149289415	7.046628524260479e-73	2.37073010908291	2.92088580798361	929	4649	1702	13567	20	2.6	Intron/Exon	CLIP	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset45	MSI2_AS_Retina	1.89682431437708	0.0016373707558778516	1.33871663443693	2.6428141768761	47	222	1702	13567	21.2		Intron/Exon	AS	Retina	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset47	PTBP2_AS_Neuron	2.94075413873813	2.1706761381906974e-32	2.49417053740836	3.45936070665047	234	844	1702	13567	27.7	2.9	Intron/Exon	AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset48	NELAVL_AS_Neuron	7.33156939153244	6.028754740403903e-26	5.17330919159922	10.3933244989188	71	141	1702	13567	50.4	7.3	Intron/Exon	AS	Neuron	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset255	PTBP1_CLIP_NPC	1.85865836899644	3.6805044896521484e-29	1.66887431700695	2.07167235820587	1126	7208	1702	13567	15.6	1.9	Intron/Exon	CLIP	NPC	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset51	FASTKD2_eCLIP_HepG2	0.764615315217867	1	0.544463456830515	1.05073587819501	44	442	1702	13567	9.95		Intron	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset53	SND1_eCLIP_HepG2	1.06239948536389	1	0.778949409976055	1.42508093462989	54	409	1702	13567	13.2		CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset55	HNRNPC_eCLIP_HepG2	0.905608835856926	1	0.686173956440274	1.17908288909279	66	572	1702	13567	11.5		Intron	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset57	SSB_eCLIP_HepG2	0.727208391130226	1	0.550138835965407	0.947506388474029	64	669	1702	13567	9.57		NonCodingExon	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset65	DHX30_eCLIP_HepG2	0.976442007888744	1	0.728780163943517	1.28874384189042	60	488	1702	13567	12.3		NonCodingExon	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset67	LARP4_eCLIP_HepG2	1.06114426751465	0.7017734956467594	0.918228225072969	1.22300699051378	264	2014	1702	13567	13.1		3UTR_CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset69	RBM15_eCLIP_HepG2	1.32016210798112	0.8150717487951142	0.49585383902088	3.00622351361425	7	44	1702	13567	15.9		CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset76	YBX3_eCLIP_HepG2	0.728644386790828	1	0.439976827151862	1.14855430486374	21	221	1702	13567	9.5		3UTR_CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset78	WDR43_eCLIP_HepG2	0.992839929628358	1	0.719697745383767	1.34491736026313	50	401	1702	13567	12.5		CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset79	PABPN1_eCLIP_HepG2	0.995544461650742	1	0.816395864380632	1.20646434755323	131	1048	1702	13567	12.5		CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset83	NOL12_eCLIP_HepG2	0.839260204838016	1	0.610053075252835	1.13320909685176	50	463	1702	13567	10.8		CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset85	HNRNPA1_eCLIP_HepG2	1.36189919281742	0.6849414354326638	0.550497879641752	2.94925827867628	8	49	1702	13567	16.3		Intron	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset87	MATR3_eCLIP_HepG2	0.846235132749864	1	0.631353792601926	1.11674025499172	59	542	1702	13567	10.9		Intron	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset88	CSTF2_eCLIP_HepG2	1.17200149272928	0.45723731508949117	0.900244631087161	1.50860341068029	75	524	1702	13567	14.3		Intron	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset90	SF3B4_eCLIP_HepG2	1.10712736616602	1	0.50546362744757	2.1783845704659	10	73	1702	13567	13.7		CDS_Other	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset91	SRSF1_eCLIP_HepG2	0.793049872048636	1	0.688138618400146	0.911428098501927	269	2540	1702	13567	10.6		CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset92	ILF3_eCLIP_HepG2	0.938162169064443	1	0.813181900350224	1.07942299970853	268	2239	1702	13567	12		Intron	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset93	DDX55_eCLIP_HepG2	0.899542296645836	1	0.638870828223444	1.23991775009963	44	384	1702	13567	11.5		3UTR_CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset95	BUD13_eCLIP_HepG2	1.25764889130186	0.1472613423330056	0.992700619597283	1.57948380097435	94	621	1702	13567	15.1		CDS	eCLIP	HepG2	1	turquoise
net.isoExpr	net.isoExprM.1_turquoise	dataset98	TIA1_eCLIP_HepG2	1.09199199253848	0.3645785814940558	0.959980389099194	1.23988934508507	352	2639	1702	13567	13.3		3UTR_CDS	eCLIP	HepG2	1	turquoise
