net	mod	cell	OR	Fisher.p	X.95.CI	X.95.CI.1	Overlap	Reference.List	Input.List	Background	X..List.Overlap	Fisher.q	label	module.number	module.color
geneExpr	geneExprM.19_lightyellow	IP	0	1	0	1.83691515080662	0	250	115	14349	0	1		19	lightyellow
geneExpr	geneExprM.19_lightyellow	ExDp1	0.24096054199266	1	0.00603915259799308	1.37611350038947	1	501	115	14349	0.2	1		19	lightyellow
geneExpr	geneExprM.19_lightyellow	ExM-U	0	1	0	1.92361999407101	0	239	115	14349	0	1		19	lightyellow
geneExpr	geneExprM.19_lightyellow	InMGE	4.75065276168378	0.00238675195151839	1.6817090082186	10.9027659309	6	169	115	14349	3.55	0.015017765088205601	5	19	lightyellow
geneExpr	geneExprM.19_lightyellow	InCGE	5.27407130069365	0.00144301401811597	1.86394636985756	12.1269371658797	6	153	115	14349	3.92	0.009620093454106467	5	19	lightyellow
geneExpr	geneExprM.19_lightyellow	oRG	1.30285052665631	0.473698980736965	0.465903490102845	2.94609960220289	6	583	115	14349	1.03	1		19	lightyellow
geneExpr	geneExprM.19_lightyellow	PgS	0.630583601563527	1	0.127729325311421	1.90024835278854	3	583	115	14349	0.515	1		19	lightyellow
geneExpr	geneExprM.19_lightyellow	vRG	1.09876835476827	0.78653677419496	0.292926787263642	2.91320298524219	4	456	115	14349	0.877	1		19	lightyellow
geneExpr	geneExprM.18_lightgreen	ExN	0	1	0	5.8543009331661	0	76	122	14349	0	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	PgG2M	0.747783588537581	1	0.151521480177897	2.25272425034596	3	467	122	14349	0.642	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	OPC	0.934521753451399	1	0.249492320460991	2.47187356475149	4	502	122	14349	0.797	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	End	0.904377983588773	1	0.241471296146371	2.39175639456247	4	518	122	14349	0.772	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	ExDp2	0.158051524880929	1	0.00396684559101925	0.90039739101971	1	708	122	14349	0.141	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	Per	0.713477260560773	1	0.226804939451457	1.72012123923325	5	809	122	14349	0.618	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	Mic	0.914736492679035	1	0.290553232194281	2.20760196476269	5	640	122	14349	0.781	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	ExM	0	1	0	1.85846182834056	0	233	122	14349	0	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	IP	0.939452852204186	1	0.111854434382637	3.50439168111001	2	250	122	14349	0.8	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	ExDp1	0	1	0	0.844257351279194	0	501	122	14349	0	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	ExM-U	0	1	0	1.81071013687418	0	239	122	14349	0	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	InMGE	0	1	0	2.58154161785616	0	169	122	14349	0	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	InCGE	0	1	0	2.85790038969529	0	153	122	14349	0	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	oRG	0.593186871391847	1	0.120288258449007	1.78481767212267	3	583	122	14349	0.515	1		18	lightgreen
geneExpr	geneExprM.18_lightgreen	PgS	1.66606349846031	0.162167725556328	0.69893324167261	3.41781564036466	8	583	122	14349	1.37	0.5101063345446043		18	lightgreen
geneExpr	geneExprM.18_lightgreen	vRG	1.03308203523583	0.796472213070784	0.275688854374469	2.73431074473119	4	456	122	14349	0.877	1		18	lightgreen
geneExpr	geneExprM.21_darkred	ExN	1.59934850597104	0.469843373030439	0.0396363433763052	9.36079697338871	1	76	119	14349	1.32	1		21	darkred
geneExpr	geneExprM.21_darkred	PgG2M	16.3529486356669	4.40499295579327e-30	10.7561077423686	24.5600027712936	40	467	119	14349	8.57	2.8463031406664205e-28	20	21	darkred
geneExpr	geneExprM.21_darkred	OPC	3.75436949639451	7.0007157089731e-5	1.9695382665369	6.64429457149255	14	502	119	14349	2.79	6.222858407976089e-4	4	21	darkred
geneExpr	geneExprM.21_darkred	End	0.224793744249468	1	0.00563622850958434	1.28269947392493	1	518	119	14349	0.193	1		21	darkred
geneExpr	geneExprM.21_darkred	ExDp2	0	1	0	0.602975515124121	0	708	119	14349	0	1		21	darkred
geneExpr	geneExprM.21_darkred	Per	2.06966227058427	0.024518294997096	1.06218317763596	3.71397702789725	13	809	119	14349	1.61	0.11013565667144727		21	darkred
geneExpr	geneExprM.21_darkred	Mic	1.55060936859108	0.256910006495909	0.650357412287588	3.18205175345087	8	640	119	14349	1.25	0.7037943463402796		21	darkred
geneExpr	geneExprM.21_darkred	ExM	0	1	0	1.90644938390032	0	233	119	14349	0	1		21	darkred
geneExpr	geneExprM.21_darkred	IP	5.96050142678965	7.24249409894029e-6	2.85191215707631	11.2831253492185	11	250	119	14349	4.4	7.374175809830113e-5	6	21	darkred
geneExpr	geneExprM.21_darkred	ExDp1	0	1	0	0.866059988080616	0	501	119	14349	0	1		21	darkred
geneExpr	geneExprM.21_darkred	ExM-U	0	1	0	1.85742504410806	0	239	119	14349	0	1		21	darkred
geneExpr	geneExprM.21_darkred	InMGE	0.709356404335833	1	0.0177058777313234	4.08419364059506	1	169	119	14349	0.592	1		21	darkred
geneExpr	geneExprM.21_darkred	InCGE	2.42747125724891	0.134185119283309	0.487926568549088	7.40900101622166	3	153	119	14349	1.96	0.4377300978562313		21	darkred
geneExpr	geneExprM.21_darkred	oRG	8.72595847650783	4.38721393199367e-17	5.54835331528111	13.4075143842771	31	583	119	14349	5.32	1.3400944374089757e-15	9	21	darkred
geneExpr	geneExprM.21_darkred	PgS	16.6666738175528	1.57146967239379e-34	11.1666270980258	24.6918954670483	47	583	119	14349	8.06	1.3200345248107834e-32	20	21	darkred
geneExpr	geneExprM.21_darkred	vRG	9.43701190339552	4.67180281625719e-16	5.84159266628962	14.8037255080654	27	456	119	14349	5.92	1.3532118502262206e-14	9	21	darkred
geneExpr	geneExprM.13_salmon	ExN	3.64760198341709	0.0546375911353708	0.727548672880619	11.279797151272	3	76	162	14349	3.95	0.2175145808232771		13	salmon
geneExpr	geneExprM.13_salmon	PgG2M	0.750427717451448	1	0.201108408757923	1.97282979918917	4	467	162	14349	0.857	1		13	salmon
geneExpr	geneExprM.13_salmon	OPC	1.06167435983191	0.828378100450303	0.381871257890946	2.38011615611873	6	502	162	14349	1.2	1		13	salmon
geneExpr	geneExprM.13_salmon	End	1.20864198887821	0.527417919257683	0.475526285820388	2.56864744419405	7	518	162	14349	1.35	1		13	salmon
geneExpr	geneExprM.13_salmon	ExDp2	1.00089048380255	1	0.422794015173075	2.03339295954905	8	708	162	14349	1.13	1		13	salmon
geneExpr	geneExprM.13_salmon	Per	0.530112227788679	1	0.169318189219767	1.26895202042535	5	809	162	14349	0.618	1		13	salmon
geneExpr	geneExprM.13_salmon	Mic	1.72717224084447	0.0810346391565601	0.868122514076448	3.12934921918903	12	640	162	14349	1.88	0.299204821501145		13	salmon
geneExpr	geneExprM.13_salmon	ExM	0.755207237736421	1	0.0901347273710639	2.80423642060803	2	233	162	14349	0.858	1		13	salmon
geneExpr	geneExprM.13_salmon	IP	1.06481889701672	0.761566513060199	0.215802785461657	3.20549220296641	3	250	162	14349	1.2	1		13	salmon
geneExpr	geneExprM.13_salmon	ExDp1	0.879077335102759	1	0.28025764264174	2.10944144643755	5	501	162	14349	0.998	1		13	salmon
geneExpr	geneExprM.13_salmon	ExM-U	0	1	0	1.35471660702003	0	239	162	14349	0	1		13	salmon
geneExpr	geneExprM.13_salmon	InMGE	1.04942329018665	0.71660699817788	0.12495687544513	3.91332321483195	2	169	162	14349	1.18	1		13	salmon
geneExpr	geneExprM.13_salmon	InCGE	0.573529312977304	1	0.0143410562673228	3.28985845998835	1	153	162	14349	0.654	1		13	salmon
geneExpr	geneExprM.13_salmon	oRG	0.595012413766396	1	0.159584107391488	1.56226778247628	4	583	162	14349	0.686	1		13	salmon
geneExpr	geneExprM.13_salmon	PgS	0.749849316290768	1	0.239206771534681	1.79766646326156	5	583	162	14349	0.858	1		13	salmon
geneExpr	geneExprM.13_salmon	vRG	0.187461633226823	1	0.00471016642604707	1.06483118031661	1	456	162	14349	0.219	1		13	salmon
geneExpr	geneExprM.5_green	ExN	0.814097364758931	1	0.0202561061803326	4.72188407865278	1	76	231	14349	1.32	1		5	green
geneExpr	geneExprM.5_green	PgG2M	0.127358238006272	1	0.00320788310725037	0.720394958383609	1	467	231	14349	0.214	1		5	green
geneExpr	geneExprM.5_green	OPC	1.94362020526663	0.0184174953181106	1.06085397410865	3.30992458523705	15	502	231	14349	2.99	0.08691402284951069		5	green
geneExpr	geneExprM.5_green	End	0.708655605054683	1	0.256099461272414	1.57769225639021	6	518	231	14349	1.16	1		5	green
geneExpr	geneExprM.5_green	ExDp2	13.1240330670461	2.81301888294521e-54	9.8197383252133	17.4683632193086	87	708	231	14349	12.3	3.635285941036887e-52	10	5	green
geneExpr	geneExprM.5_green	Per	0.518855856553609	1	0.205549072809713	1.09206376410611	7	809	231	14349	0.865	1		5	green
geneExpr	geneExprM.5_green	Mic	0.866519650773207	1	0.389218667966298	1.68575726521981	9	640	231	14349	1.41	1		5	green
geneExpr	geneExprM.5_green	ExM	5.82121916184867	7.10652577223985e-9	3.37093722953588	9.54135754276568	19	233	231	14349	8.15	1.1054595645706433e-7	6	5	green
geneExpr	geneExprM.5_green	IP	0	1	0	0.899647967696778	0	250	231	14349	0	1		5	green
geneExpr	geneExprM.5_green	ExDp1	16.4917623045107	4.08313079633438e-56	12.1822434396417	22.2093814197085	78	501	231	14349	15.6	5.716383114868132e-54	20	5	green
geneExpr	geneExprM.5_green	ExM-U	14.1289281451582	3.03131231992275e-28	9.47791554661777	20.65429555079	39	239	231	14349	16.3	1.6427757088613612e-26	10	5	green
geneExpr	geneExprM.5_green	InMGE	5.33618395535822	3.48099174466796e-6	2.73552963657226	9.58463937241122	13	169	231	14349	7.69	3.678029013234071e-5	5	5	green
geneExpr	geneExprM.5_green	InCGE	2.0881629843382	0.101226961084534	0.661796818390318	5.05522596423323	5	153	231	14349	3.27	0.35440421704596997		5	green
geneExpr	geneExprM.5_green	oRG	0.307138841886733	1	0.0626907843794427	0.913632357439579	3	583	231	14349	0.515	1		5	green
geneExpr	geneExprM.5_green	PgS	0	1	0	0.374947401748203	0	583	231	14349	0	1		5	green
geneExpr	geneExprM.5_green	vRG	0.130543343023201	1	0.00328781010759993	0.738522750387926	1	456	231	14349	0.219	1		5	green
geneExpr	geneExprM.22_darkgreen	ExN	1.81652989013294	0.428591202360058	0.0449662513372452	10.6557008375598	1	76	105	14349	1.32	1		22	darkgreen
geneExpr	geneExprM.22_darkgreen	PgG2M	1.49148205329242	0.396247522819338	0.471709349451574	3.62337558124482	5	467	105	14349	1.07	0.9568684190446886		22	darkgreen
geneExpr	geneExprM.22_darkgreen	OPC	1.09314723409508	0.787119573722524	0.291049670081362	2.90450353455585	4	502	105	14349	0.797	1		22	darkgreen
geneExpr	geneExprM.22_darkgreen	End	2.22082844864831	0.0568698749919144	0.927326418703683	4.58540734700263	8	518	105	14349	1.54	0.22427556334839482		22	darkgreen
geneExpr	geneExprM.22_darkgreen	ExDp2	0.184117708858737	1	0.00461430022697713	1.05212479725465	1	708	105	14349	0.141	1		22	darkgreen
geneExpr	geneExprM.22_darkgreen	Per	1.57538947272089	0.197469390784313	0.696567581021846	3.1328910514637	9	809	105	14349	1.11	0.592408172352939		22	darkgreen
geneExpr	geneExprM.22_darkgreen	Mic	1.30099415516443	0.473974190872312	0.464411678985912	2.94978812672374	6	640	105	14349	0.938	1		22	darkgreen
geneExpr	geneExprM.22_darkgreen	ExM	0	1	0	2.16723975280708	0	233	105	14349	0	1		22	darkgreen
geneExpr	geneExprM.22_darkgreen	IP	0.540447708597334	1	0.0135029740211344	3.10586910093219	1	250	105	14349	0.4	1		22	darkgreen
geneExpr	geneExprM.22_darkgreen	ExDp1	0	1	0	0.984566165019982	0	501	105	14349	0	1		22	darkgreen
geneExpr	geneExprM.22_darkgreen	ExM-U	0	1	0	2.11145507686802	0	239	105	14349	0	1		22	darkgreen
geneExpr	geneExprM.22_darkgreen	InMGE	2.49407503362943	0.126916690333968	0.500896396600252	7.62370534784761	3	169	105	14349	1.78	0.4213834777886684		22	darkgreen
geneExpr	geneExprM.22_darkgreen	InCGE	2.76316425945831	0.101920025607918	0.554382780211403	8.46182583116252	3	153	105	14349	1.96	0.35528192714765566		22	darkgreen
geneExpr	geneExprM.22_darkgreen	oRG	1.96047573828976	0.0764530457637181	0.819103109558969	4.04509109456165	8	583	105	14349	1.37	0.2854247041845476		22	darkgreen
geneExpr	geneExprM.22_darkgreen	PgS	1.43547102095668	0.323918396659579	0.512252719340261	3.25667328313119	6	583	105	14349	1.03	0.8232721730530903		22	darkgreen
geneExpr	geneExprM.22_darkgreen	vRG	0.895409307770513	1	0.180957510932476	2.70851038635187	3	456	105	14349	0.658	1		22	darkgreen
geneExpr	geneExprM.7_black	ExN	0	1	0	3.31119040658795	0	76	213	14349	0	1		7	black
geneExpr	geneExprM.7_black	PgG2M	0	1	0	0.5134319235014	0	467	213	14349	0	1		7	black
geneExpr	geneExprM.7_black	OPC	1.2208662133511201	0.569327784138477	0.547051793928879	2.38298001671909	9	502	213	14349	1.79	1		7	black
geneExpr	geneExprM.7_black	End	0.906043254776758	1	0.357905799898132	1.91445125667745	7	518	213	14349	1.35	1		7	black
geneExpr	geneExprM.7_black	ExDp2	1.68753907420266	0.0529863545799472	0.957714169617066	2.79241967797216	17	708	213	14349	2.4	0.21306976423785734		7	black
geneExpr	geneExprM.7_black	Per	0.910187632299133	1	0.445308866114313	1.6728155435688	11	809	213	14349	1.36	1		7	black
geneExpr	geneExprM.7_black	Mic	0.833844096828415	1	0.353639919356281	1.68470355037809	8	640	213	14349	1.25	1		7	black
geneExpr	geneExprM.7_black	ExM	2.09130669944426	0.0889830064049292	0.820996008633229	4.45780705749827	7	233	213	14349	3	0.32014413835666494		7	black
geneExpr	geneExprM.7_black	IP	0	1	0	0.977620848212635	0	250	213	14349	0	1		7	black
geneExpr	geneExprM.7_black	ExDp1	2.77404333730418	1.74190885357418e-4	1.6203311216495	4.49848916623212	19	501	213	14349	3.79	0.0014069263817329915	3	7	black
geneExpr	geneExprM.7_black	ExM-U	2.34882433532579	0.0264495965964521	0.988746360284897	4.79416428058677	8	239	213	14349	3.35	0.11662814247254469		7	black
geneExpr	geneExprM.7_black	InMGE	3.38681841793072	0.00375483653404618	1.41857730012793	6.96230437409468	8	169	213	14349	4.73	0.022056382437753784	3	7	black
geneExpr	geneExprM.7_black	InCGE	3.76489707670757	0.00203393507838239	1.57401219027213	7.75809445972344	8	153	213	14349	5.23	0.012992437002594736	4	7	black
geneExpr	geneExprM.7_black	oRG	0.221154387592101	1	0.0265148938929214	0.812564684434013	2	583	213	14349	0.343	1		7	black
geneExpr	geneExprM.7_black	PgS	0.109835057986635	1	0.00276733768720067	0.621208907024076	1	583	213	14349	0.172	1		7	black
geneExpr	geneExprM.7_black	vRG	0.285669341068573	1	0.0342651831942364	1.05089098690386	2	456	213	14349	0.439	1		7	black
geneExpr	geneExprM.9_magenta	ExN	0.919547615303514	1	0.0228675985487285	5.33947889292326	1	76	205	14349	1.32	1		9	magenta
geneExpr	geneExprM.9_magenta	PgG2M	8.04808427551143	3.4284719369579e-21	5.49407683057072	11.5659284026608	41	467	205	14349	8.78	1.2254963519338876e-19	8	9	magenta
geneExpr	geneExprM.9_magenta	OPC	2.71618690834265	3.18586390693932e-4	1.56191834880573	4.45864563467997	18	502	205	14349	3.59	0.00244395039436441	3	9	magenta
geneExpr	geneExprM.9_magenta	End	1.67572293075977	0.08808685189726	0.845260190259341	3.02160796197722	12	518	205	14349	2.32	0.31824927137074577		9	magenta
geneExpr	geneExprM.9_magenta	ExDp2	0.478005163267188	1	0.15303099979698	1.13971018019302	5	708	205	14349	0.706	1		9	magenta
geneExpr	geneExprM.9_magenta	Per	2.70659208490826	1.85984312952185e-5	1.73679757321644	4.07858488839569	28	809	205	14349	3.46	1.8272143026881334e-4	3	9	magenta
geneExpr	geneExprM.9_magenta	Mic	1.21828606862021	0.493836080294868	0.59505286345279	2.24405900537968	11	640	205	14349	1.72	1		9	magenta
geneExpr	geneExprM.9_magenta	ExM	0.293961505011867	1	0.0073779335929559	1.67271625379097	1	233	205	14349	0.429	1		9	magenta
geneExpr	geneExprM.9_magenta	IP	2.64857714165681	0.0098795092694048	1.17901302979362	5.21670269909947	9	250	205	14349	3.6	0.05219363387610083		9	magenta
geneExpr	geneExprM.9_magenta	ExDp1	0.133753171710201	1	0.00336726005817131	0.757262352998762	1	501	205	14349	0.2	1		9	magenta
geneExpr	geneExprM.9_magenta	ExM-U	0.286426488757693	1	0.0071896975819694	1.62938631376853	1	239	205	14349	0.418	1		9	magenta
geneExpr	geneExprM.9_magenta	InMGE	0.82458729737367	1	0.0983709331090773	3.06441485001999	2	169	205	14349	1.18	1		9	magenta
geneExpr	geneExprM.9_magenta	InCGE	1.38548479068306	0.483418879825588	0.280185152957045	4.1858042475634	3	153	205	14349	1.96	1		9	magenta
geneExpr	geneExprM.9_magenta	oRG	6.06992541064422	7.21482390025524e-17	4.14080039389258	8.72439522962832	40	583	205	14349	6.86	2.164447170076572e-15	6	9	magenta
geneExpr	geneExprM.9_magenta	PgS	7.1105488015836	5.48186014550005e-21	4.93409759110224	10.0784481934152	45	583	205	14349	7.72	1.8794949070285886e-19	7	9	magenta
geneExpr	geneExprM.9_magenta	vRG	5.98391651114961	7.0848421306042e-14	3.91983856343744	8.88923436312359	32	456	205	14349	7.02	1.7003621113450081e-12	6	9	magenta
geneExpr	geneExprM.14_cyan	ExN	0	1	0	4.35341075713434	0	76	163	14349	0	1		14	cyan
geneExpr	geneExprM.14_cyan	PgG2M	0.181746908399821	1	0.00456712873742278	1.03217147505432	1	467	163	14349	0.214	1		14	cyan
geneExpr	geneExprM.14_cyan	OPC	1.05483000466245	0.82914956008569	0.379446940301293	2.36445524793673	6	502	163	14349	1.2	1		14	cyan
geneExpr	geneExprM.14_cyan	End	1.57026282923802	0.198862167630026	0.700565825321346	3.08351198423662	9	518	163	14349	1.74	0.5944634192498999		14	cyan
geneExpr	geneExprM.14_cyan	ExDp2	0.23719935865059	1	0.0284249138508649	0.874173808091005	2	708	163	14349	0.282	1		14	cyan
geneExpr	geneExprM.14_cyan	Per	0.977874765090298	1	0.437159224463204	1.91498574571967	9	809	163	14349	1.11	1		14	cyan
geneExpr	geneExprM.14_cyan	Mic	2.36533777606434	0.00312752046417116	1.30914701481872	4.00201404189807	16	640	163	14349	2.5	0.01883238128963279	2	14	cyan
geneExpr	geneExprM.14_cyan	ExM	0	1	0	1.38174267729681	0	233	163	14349	0	1		14	cyan
geneExpr	geneExprM.14_cyan	IP	0	1	0	1.28552965242901	0	250	163	14349	0	1		14	cyan
geneExpr	geneExprM.14_cyan	ExDp1	0.340747295141627	1	0.0408021394885204	1.25765772065169	2	501	163	14349	0.399	1		14	cyan
geneExpr	geneExprM.14_cyan	ExM-U	0	1	0	1.34621610535782	0	239	163	14349	0	1		14	cyan
geneExpr	geneExprM.14_cyan	InMGE	1.04282566720513	0.718234264944032	0.124179366933209	3.88832248676023	2	169	163	14349	1.18	1		14	cyan
geneExpr	geneExprM.14_cyan	InCGE	0	1	0	2.12484271188909	0	153	163	14349	0	1		14	cyan
geneExpr	geneExprM.14_cyan	oRG	0.591226795956867	1	0.158585256917209	1.55213804631698	4	583	163	14349	0.686	1		14	cyan
geneExpr	geneExprM.14_cyan	PgS	0.14428830156161	1	0.00362830693010662	0.818683275796762	1	583	163	14349	0.172	1		14	cyan
geneExpr	geneExprM.14_cyan	vRG	0.764411973347547	1	0.204850459331216	2.00971156973022	4	456	163	14349	0.877	1		14	cyan
geneExpr	geneExprM.16_lightcyan	ExN	13.5293006000574	4.36023350951846e-7	5.49450984109909	28.9936581393762	8	76	131	14349	10.5	5.232280211422152e-6	10	16	lightcyan
geneExpr	geneExprM.16_lightcyan	PgG2M	3.63511961473706	9.29024962247468e-5	1.91268991661214	6.40949426296409	14	467	131	14349	3	8.003907367055108e-4	4	16	lightcyan
geneExpr	geneExprM.16_lightcyan	OPC	2.30532802003787	0.0259128395439208	1.07142565504215	4.4236001857871	10	502	131	14349	1.99	0.11503666848910271		16	lightcyan
geneExpr	geneExprM.16_lightcyan	End	2.991186669731	9.05954471115439e-4	1.53634800128783	5.36179430253397	13	518	131	14349	2.51	0.00628927070856999	3	16	lightcyan
geneExpr	geneExprM.16_lightcyan	ExDp2	0.147011698553662	1	0.00369211604527948	0.836419960672329	1	708	131	14349	0.141	1		16	lightcyan
geneExpr	geneExprM.16_lightcyan	Per	2.35529008636449	0.00333153256820891	1.29612295291027	4.01404994804053	16	809	131	14349	1.98	0.019925327447902055	2	16	lightcyan
geneExpr	geneExprM.16_lightcyan	Mic	2.18195933981241	0.0165899893166655	1.09062417844904	3.98279414113049	12	640	131	14349	1.88	0.08029968229130545		16	lightcyan
geneExpr	geneExprM.16_lightcyan	ExM	1.42533848288865	0.474078352133064	0.287974248499227	4.31295601318872	3	233	131	14349	1.29	1		16	lightcyan
geneExpr	geneExprM.16_lightcyan	IP	5.92146335589343	3.04823329430784e-6	2.93504132093626	10.9213086029386	12	250	131	14349	4.8	3.241159452175425e-5	6	16	lightcyan
geneExpr	geneExprM.16_lightcyan	ExDp1	0.211058174019348	1	0.0052957842275584	1.20235992425867	1	501	131	14349	0.2	1		16	lightcyan
geneExpr	geneExprM.16_lightcyan	ExM-U	0	1	0	1.68350262938305	0	239	131	14349	0	1		16	lightcyan
geneExpr	geneExprM.16_lightcyan	InMGE	3.40004268397427	0.0193828326716706	1.07102512373434	8.30727542401236	5	169	131	14349	2.96	0.0904532191344628		16	lightcyan
geneExpr	geneExprM.16_lightcyan	InCGE	3.77191891578626	0.0131312544506382	1.18651218722733	9.23744173506256	5	153	131	14349	3.27	0.06554229595340731		16	lightcyan
geneExpr	geneExprM.16_lightcyan	oRG	5.47897379572366	4.83986909109707e-10	3.33696671647818	8.67472943623132	24	583	131	14349	4.12	8.649978801109657e-9	5	16	lightcyan
geneExpr	geneExprM.16_lightcyan	PgS	3.34916395876187	8.1548196674559e-5	1.8397327957702	5.72170104492115	16	583	131	14349	2.74	7.135467209023913e-4	3	16	lightcyan
