dx	feature	class	OR	Z	P	fdr
ASD.SFARI.1	DGE	DGE/DTE/DTU	1.032575519952852	0.20156165165092796	0.8402594273925226	0.9944730821851705
ASD.SFARI.1	DTU.not.DGE	DGE/DTE/DTU	0.9151873923936514	-0.4488163537937578	0.6535641404567639	0.9944730821851705
ASD.SFARI.1	DTE.not.DGE	DGE/DTE/DTU	1.0481901420426187	0.18504377078099277	0.8531947042348728	0.9944730821851705
ASD.SFARI.1	DTE.down	DGE/DTE/DTU	0.9506195462298259	-0.23421102102095023	0.8148211594101206	0.9944730821851705
ASD.SFARI.1or2	DTU.not.DGE	DGE/DTE/DTU	1.0529869752495131	0.47069444483693085	0.6378589519991325	0.9944730821851705
ASD.SFARI.1or2	DTU.not.DTE	DGE/DTE/DTU	0.9883322132674379	-0.08634920489347786	0.9311888246613285	0.9944730821851705
ASD.SFARI.1or2	DTE.down	DGE/DTE/DTU	0.9738788715476051	-0.23262046950069332	0.8160561309396398	0.9944730821851705
ASD.SFARI.S	DTU.up	DGE/DTE/DTU	1.1120437381247088	0.4675789844885879	0.6400856964451604	0.9944730821851705
ASD.SFARI.S	DGE.down	DGE/DTE/DTU	1.07387903811367	0.259312279847714	0.7953943054355037	0.9944730821851705
DDD.kaplanis	DTU.not.DGE	DGE/DTE/DTU	1.0234153296720636	0.13914497094259146	0.8893355921763917	0.9944730821851705
DDD.kaplanis	DGE.down	DGE/DTE/DTU	0.9640570123439227	-0.17832366968642963	0.8584687909983564	0.9944730821851705
EPI.helbig	DTU	DGE/DTE/DTU	1.1113483846919885	0.48037099761956054	0.6309636130825056	0.9944730821851705
EPI.helbig	DTU.not.DTE	DGE/DTE/DTU	1.0078480088412483	0.024269758117336247	0.9806374355491075	0.9944730821851705
EPI.helbig	DTE.down	DGE/DTE/DTU	1.0166640530588404	0.059476252045623734	0.9525727801074462	0.9944730821851705
ASD.fuTADA	DGE	DGE/DTE/DTU	1.0071496650670357	0.04654267639582076	0.9628777200776306	0.9944730821851705
ASD.fuTADA	DTU.not.DTE	DGE/DTE/DTU	1.0881256184754853	0.3892423941434	0.6970968453626725	0.9944730821851705
SCZ.schema	DTE	DGE/DTE/DTU	0.8385226869645173	-0.4163782039556356	0.6771332750775776	0.9944730821851705
SCZ.schema	DGE	DGE/DTE/DTU	1.0091210924093075	0.021934818023962143	0.9824999506839049	0.9944730821851705
SCZ.schema	DTU.not.DGE	DGE/DTE/DTU	1.0041774264054464	0.00837943201347633	0.9933142588079951	0.9944730821851705
SCZ.schema	DTE.not.DGE	DGE/DTE/DTU	2.9150361311022383e-7	-0.022779849038321386	0.9818258819919926	0.9944730821851705
SCZ.schema	DTU.down	DGE/DTE/DTU	1.1350561238349572	0.2745977297814376	0.7836253106848556	0.9944730821851705
BIP.bipex	DTU	DGE/DTE/DTU	1.1375641024737528	0.25460248173334155	0.7990301421971518	0.9944730821851705
BIP.bipex	DTE	DGE/DTE/DTU	0.8106182736035805	-0.39225170580388813	0.6948722432641752	0.9944730821851705
BIP.bipex	DTE.not.DGE	DGE/DTE/DTU	4.308845983337214e-7	-0.020347998387201357	0.9837657665244878	0.9944730821851705
BIP.bipex	DTU.up	DGE/DTE/DTU	1.048784347682117	0.08695257668451892	0.9307092075890262	0.9944730821851705
BIP.bipex	DTE.down	DGE/DTE/DTU	1.3195766128735926	0.5092324947220277	0.610589268722936	0.9944730821851705
BIP.bipex	DGE.up	DGE/DTE/DTU	0.9423539558699943	-0.09548864770259348	0.9239267068782125	0.9944730821851705
EPI.epi25	DTE	DGE/DTE/DTU	1.3103118147360675	0.4181119928398204	0.6758652369456907	0.9944730821851705
EPI.epi25	DTU.not.DGE	DGE/DTE/DTU	8.609904120571897e-8	-0.012083809099724863	0.9903587499175979	0.9944730821851705
EPI.epi25	DTU.not.DTE	DGE/DTE/DTU	2.6376171133011017e-7	-0.01506031585283354	0.9879840607306929	0.9944730821851705
EPI.epi25	DTE.not.DGE	DGE/DTE/DTU	2.391225495089907e-7	-0.012243053673355521	0.9902317005298072	0.9944730821851705
EPI.epi25	DGE.down	DGE/DTE/DTU	0.7188980776196905	-0.317613474444336	0.7507781518914137	0.9944730821851705
ASD.SFARI.1	isoExpr.M3_brown	Networks.isoExpr	0.9773518557537897	-0.23141575388153143	0.8169918274711528	0.9944730821851705
ASD.SFARI.1	isoExpr.M12_tan	Networks.isoExpr	1.032504676476531	0.4425282841148076	0.6581069676838527	0.9944730821851705
ASD.SFARI.1	isoExpr.M1_turquoise	Networks.isoExpr	1.0324333397966812	0.45557124279207517	0.6486983262677124	0.9944730821851705
ASD.SFARI.1	isoExpr.M8_pink	Networks.isoExpr	1.0285893340407068	0.3944408803568498	0.6932555669533119	0.9944730821851705
ASD.SFARI.1	isoExpr.M14_cyan	Networks.isoExpr	1.0182213234924424	0.21451181819817822	0.8301479518688819	0.9944730821851705
ASD.SFARI.1	isoExpr.M6_red	Networks.isoExpr	1.0373362017636976	0.5180923647786339	0.6043938271469543	0.9944730821851705
ASD.SFARI.1	isoExpr.M26_darkorange	Networks.isoExpr	1.0206577395982968	0.3075481346568603	0.7584261909033012	0.9944730821851705
ASD.SFARI.1	isoExpr.M46_brown4	Networks.isoExpr	0.2607014395822355	-0.03842946429576998	0.9693452692164152	0.9944730821851705
ASD.SFARI.1	isoExpr.M52_salmon4	Networks.isoExpr	0.9557464467864546	-0.49698050211934625	0.6192028009960528	0.9944730821851705
ASD.SFARI.1	isoExpr.M47_bisque4	Networks.isoExpr	0.25765532811473474	-0.03616912112067229	0.9711475076477991	0.9944730821851705
ASD.SFARI.1	isoExpr.M25_orange	Networks.isoExpr	0.9964617569276957	-0.05144097338461776	0.958974135935213	0.9944730821851705
ASD.SFARI.1	isoExpr.M51_thistle1	Networks.isoExpr	1.0243714635191115	0.3523454186414415	0.7245792301220616	0.9944730821851705
ASD.SFARI.1	isoExpr.M38_plum1	Networks.isoExpr	1.0249852209576567	0.49413919824556507	0.6212078764006534	0.9944730821851705
ASD.SFARI.1	isoExpr.M50_thistle2	Networks.isoExpr	1.023007973088111	0.31875263516974317	0.7499140977460819	0.9944730821851705
ASD.SFARI.1	isoExpr.M49_plum2	Networks.isoExpr	1.015466018739625	0.2622172549196961	0.7931539511940174	0.9944730821851705
ASD.SFARI.1	isoUsage.M4_yellow	Networks.isoUsage	0.9822293343805785	-0.23768645548968279	0.8121242896112009	0.9944730821851705
ASD.SFARI.1	isoUsage.M7_black	Networks.isoUsage	0.9701471508295447	-0.39868975144995716	0.6901218202733082	0.9944730821851705
ASD.SFARI.1	isoUsage.M18_lightgreen	Networks.isoUsage	1.0164852814369085	0.23464398333821	0.8144850686609927	0.9944730821851705
ASD.SFARI.1	isoUsage.M20_royalblue	Networks.isoUsage	0.9784662342417273	-0.30157212561608104	0.7629782597517807	0.9944730821851705
ASD.SFARI.1	isoUsage.M6_red	Networks.isoUsage	1.0312774600949013	0.45625861748306806	0.6482040181883288	0.9944730821851705
ASD.SFARI.1	isoUsage.M28_skyblue	Networks.isoUsage	0.960468577590157	-0.510472177078356	0.6097207020424991	0.9944730821851705
ASD.SFARI.1	isoUsage.M9_magenta	Networks.isoUsage	1.0218037305683079	0.309739060743688	0.7567593963441007	0.9944730821851705
ASD.SFARI.1	geneExpr.M9_magenta	Networks.geneExpr	0.9517931519294275	-0.5088112888812925	0.6108845057885206	0.9944730821851705
ASD.SFARI.1	geneExpr.M17_grey60	Networks.geneExpr	0.9986543307232296	-0.021147207532941206	0.9831282271365491	0.9944730821851705
ASD.SFARI.1	geneExpr.M10_purple	Networks.geneExpr	0.9637212527261967	-0.3854707731779969	0.6998886562685145	0.9944730821851705
ASD.SFARI.1	geneExpr.M21_darkred	Networks.geneExpr	0.2560752905675716	-0.038112213616069444	0.9695982133285516	0.9944730821851705
ASD.SFARI.1	geneExpr.M15_midnightblue	Networks.geneExpr	0.2078263670024124	-0.0429178509941892	0.96576701882529	0.9944730821851705
ASD.SFARI.1	geneExpr.M11_greenyellow	Networks.geneExpr	0.19893428534299493	-0.04428940650138757	0.964673715777262	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M3_brown	Networks.isoExpr	0.989945765769294	-0.1834199935171134	0.8544684894189044	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M12_tan	Networks.isoExpr	0.9908906577085136	-0.20243410161278505	0.8395773709955198	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M14_cyan	Networks.isoExpr	1.0155072633124358	0.3202832737965451	0.7487536014564196	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M6_red	Networks.isoExpr	1.003987431644634	0.09289745705795566	0.925985025986668	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M26_darkorange	Networks.isoExpr	0.99352397241676	-0.15769392904854795	0.8746979845548434	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M15_midnightblue	Networks.isoExpr	0.996742612350097	-0.07592073357768085	0.9394821614545577	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M18_lightgreen	Networks.isoExpr	0.9981524707986494	-0.0446750024877891	0.9643663589237313	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.9808635973299498	-0.47013150593203656	0.6382610659702007	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M52_salmon4	Networks.isoExpr	0.9950821207223909	-0.1144188266532143	0.9089057904914166	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M25_orange	Networks.isoExpr	0.9809051895133445	-0.4685885268283133	0.6393637797213954	0.9944730821851705
ASD.SFARI.1or2	isoExpr.M38_plum1	Networks.isoExpr	0.9867705245913568	-0.3970133786077846	0.6913575949620396	0.9944730821851705
ASD.SFARI.1or2	isoUsage.M4_yellow	Networks.isoUsage	1.0042700431937652	0.10079182780552819	0.919715714270416	0.9944730821851705
ASD.SFARI.1or2	isoUsage.M6_red	Networks.isoUsage	0.9839932328719031	-0.3948121984010061	0.692981491746276	0.9944730821851705
ASD.SFARI.1or2	isoUsage.M14_cyan	Networks.isoUsage	0.9830782621397591	-0.41500640016470297	0.6781372178770915	0.9944730821851705
ASD.SFARI.1or2	isoUsage.M13_salmon	Networks.isoUsage	0.9956075706441279	-0.0998095899869209	0.9204954943637416	0.9944730821851705
ASD.SFARI.1or2	isoUsage.M19_lightyellow	Networks.isoUsage	0.9990543841099325	-0.023285127841958925	0.9814228347615113	0.9944730821851705
ASD.SFARI.1or2	isoUsage.M11_greenyellow	Networks.isoUsage	1.0193223473436122	0.446960682036515	0.6549034486865152	0.9944730821851705
ASD.SFARI.1or2	isoUsage.M15_midnightblue	Networks.isoUsage	1.021758698625085	0.5191218633000152	0.6036757629068646	0.9944730821851705
ASD.SFARI.1or2	isoUsage.M26_darkorange	Networks.isoUsage	0.9906350211367904	-0.22951544783501196	0.8184683154176571	0.9944730821851705
ASD.SFARI.1or2	geneExpr.M9_magenta	Networks.geneExpr	1.0228575053007272	0.5228253070021919	0.6010958268618349	0.9944730821851705
ASD.SFARI.1or2	geneExpr.M17_grey60	Networks.geneExpr	0.999041497558265	-0.02634709932916998	0.9789804881026244	0.9944730821851705
ASD.SFARI.1or2	geneExpr.M10_purple	Networks.geneExpr	0.988445425964462	-0.2347347011105493	0.814414652528778	0.9944730821851705
ASD.SFARI.1or2	geneExpr.M22_darkgreen	Networks.geneExpr	0.9967765953751271	-0.06488252505678198	0.9482675342579425	0.9944730821851705
ASD.SFARI.1or2	geneExpr.M19_lightyellow	Networks.geneExpr	1.0094465228281246	0.2542386469583084	0.7993111952861359	0.9944730821851705
ASD.SFARI.1or2	geneExpr.M14_cyan	Networks.geneExpr	1.0028274021669377	0.07009368270816448	0.9441190948055113	0.9944730821851705
ASD.SFARI.1or2	geneExpr.M18_lightgreen	Networks.geneExpr	1.0048179315945993	0.11160213453922488	0.9111388794804647	0.9944730821851705
ASD.SFARI.1or2	geneExpr.M15_midnightblue	Networks.geneExpr	1.0194341619117104	0.4055733594291016	0.685056106611589	0.9944730821851705
ASD.SFARI.S	isoExpr.M12_tan	Networks.isoExpr	0.9838353341191066	-0.1613358237866274	0.8718289095222383	0.9944730821851705
ASD.SFARI.S	isoExpr.M8_pink	Networks.isoExpr	1.0412873206826831	0.4654557227877789	0.6416051377797054	0.9944730821851705
ASD.SFARI.S	isoExpr.M26_darkorange	Networks.isoExpr	0.9888743017434098	-0.12031720506328433	0.9042318754480759	0.9944730821851705
ASD.SFARI.S	isoExpr.M36_yellowgreen	Networks.isoExpr	1.0265268140405246	0.3201092235270381	0.7488855338986249	0.9944730821851705
ASD.SFARI.S	isoExpr.M33_darkolivegreen	Networks.isoExpr	1.0296092503017562	0.34893121641973884	0.7271409489803426	0.9944730821851705
ASD.SFARI.S	isoExpr.M17_grey60	Networks.isoExpr	0.9741717392294997	-0.24717372628453946	0.8047737779341128	0.9944730821851705
ASD.SFARI.S	isoExpr.M46_brown4	Networks.isoExpr	0.2732003976872545	-0.03631261261704904	0.9710330931590275	0.9944730821851705
ASD.SFARI.S	isoExpr.M10_purple	Networks.isoExpr	0.9814429646833779	-0.1979610494297813	0.8430755386463571	0.9944730821851705
ASD.SFARI.S	isoExpr.M9_magenta	Networks.isoExpr	0.9877498466950271	-0.13459220914264108	0.8929343017600936	0.9944730821851705
ASD.SFARI.S	isoExpr.M20_royalblue	Networks.isoExpr	1.0239071193495715	0.3436577298678736	0.7311037037214235	0.9944730821851705
ASD.SFARI.S	isoExpr.M32_violet	Networks.isoExpr	0.9468354829824879	-0.4660840582820514	0.6411553337090632	0.9944730821851705
ASD.SFARI.S	isoExpr.M39_orangered4	Networks.isoExpr	0.9987167493349517	-0.01634141118547572	0.9869620205967	0.9944730821851705
ASD.SFARI.S	isoExpr.M51_thistle1	Networks.isoExpr	0.9992651878764297	-0.007684717723334074	0.9938685427232352	0.9944730821851705
ASD.SFARI.S	isoExpr.M44_floralwhite	Networks.isoExpr	1.008647701966905	0.11318564012255455	0.909883380027161	0.9944730821851705
ASD.SFARI.S	isoExpr.M38_plum1	Networks.isoExpr	1.0307220953432976	0.4760877724745158	0.634011847824014	0.9944730821851705
ASD.SFARI.S	isoExpr.M48_darkslateblue	Networks.isoExpr	0.9564008902852459	-0.44749089950937876	0.6545206571949228	0.9944730821851705
ASD.SFARI.S	isoExpr.M49_plum2	Networks.isoExpr	1.0266180466034978	0.3703114553155731	0.7111504394647745	0.9944730821851705
ASD.SFARI.S	isoExpr.M11_greenyellow	Networks.isoExpr	1.0365186084970526	0.4713011477390222	0.6374256961661999	0.9944730821851705
ASD.SFARI.S	isoExpr.M53_palevioletred3	Networks.isoExpr	0.2942469970803584	-0.033292178198516965	0.9734415911972482	0.9944730821851705
ASD.SFARI.S	isoUsage.M8_pink	Networks.isoUsage	0.9731061678578569	-0.30730161266929235	0.7586138083078693	0.9944730821851705
ASD.SFARI.S	isoUsage.M19_lightyellow	Networks.isoUsage	1.0373798720692302	0.4494335906086148	0.6531189043220442	0.9944730821851705
ASD.SFARI.S	isoUsage.M17_grey60	Networks.isoUsage	1.011151037653599	0.12034031681287738	0.904213567957987	0.9944730821851705
ASD.SFARI.S	isoUsage.M29_saddlebrown	Networks.isoUsage	1.033286418683184	0.4206558700760309	0.6740063900028926	0.9944730821851705
ASD.SFARI.S	isoUsage.M15_midnightblue	Networks.isoUsage	0.9833696103427435	-0.1696610704123745	0.8652766914408776	0.9944730821851705
ASD.SFARI.S	isoUsage.M22_darkgreen	Networks.isoUsage	0.9779171194976329	-0.2294887085745078	0.8184890957288598	0.9944730821851705
ASD.SFARI.S	isoUsage.M26_darkorange	Networks.isoUsage	0.9655010737066779	-0.35237927684396264	0.7245538412663828	0.9944730821851705
ASD.SFARI.S	geneExpr.M2_blue	Networks.geneExpr	0.9613783273420554	-0.4100690689481447	0.6817552818148251	0.9944730821851705
ASD.SFARI.S	geneExpr.M1_turquoise	Networks.geneExpr	0.9589303822449793	-0.3067369490034645	0.7590436033668683	0.9944730821851705
ASD.SFARI.S	geneExpr.M7_black	Networks.geneExpr	1.0371012225420062	0.5097102178664333	0.6102544934506368	0.9944730821851705
ASD.SFARI.S	geneExpr.M3_brown	Networks.geneExpr	1.0273577392764228	0.3478540341199636	0.7279498073419006	0.9944730821851705
ASD.SFARI.S	geneExpr.M10_purple	Networks.geneExpr	1.021404106496642	0.22056901387348163	0.8254280301815778	0.9944730821851705
ASD.SFARI.S	geneExpr.M19_lightyellow	Networks.geneExpr	0.25267764486530975	-0.03590681285617151	0.9713566634984897	0.9944730821851705
ASD.SFARI.S	geneExpr.M14_cyan	Networks.geneExpr	0.20598644214260856	-0.04173964715857163	0.966706247625001	0.9944730821851705
ASD.SFARI.S	geneExpr.M21_darkred	Networks.geneExpr	0.9825289176144829	-0.1710318552855365	0.864198717726447	0.9944730821851705
ASD.SFARI.S	geneExpr.M12_tan	Networks.geneExpr	1.0131678447490122	0.17736713720197042	0.859220018747357	0.9944730821851705
ASD.SFARI.S	geneExpr.M18_lightgreen	Networks.geneExpr	0.9709293105102397	-0.2729200720877543	0.7849146567473888	0.9944730821851705
ASD.SFARI.S	geneExpr.M20_royalblue	Networks.geneExpr	0.9816619594512301	-0.1781803673427556	0.8585813275919558	0.9944730821851705
ASD.SFARI.S	geneExpr.M16_lightcyan	Networks.geneExpr	0.23935531733326	-0.03865644636425164	0.9691642982003155	0.9944730821851705
DDD.kaplanis	isoExpr.M4_yellow	Networks.isoExpr	1.0242966995158378	0.37027342198903707	0.7111787749011964	0.9944730821851705
DDD.kaplanis	isoExpr.M13_salmon	Networks.isoExpr	1.0098774348060482	0.16861421362426723	0.8661000997911151	0.9944730821851705
DDD.kaplanis	isoExpr.M15_midnightblue	Networks.isoExpr	0.9730592602522277	-0.39438159919090054	0.6932993269544232	0.9944730821851705
DDD.kaplanis	isoExpr.M46_brown4	Networks.isoExpr	0.9717004256805023	-0.39897510837352357	0.689911545367262	0.9944730821851705
DDD.kaplanis	isoExpr.M21_darkred	Networks.isoExpr	1.0158351585327476	0.24387967249918974	0.8073240129100153	0.9944730821851705
DDD.kaplanis	isoExpr.M41_lightsteelblue1	Networks.isoExpr	1.008288682693325	0.14640307271661207	0.8836032017709402	0.9944730821851705
DDD.kaplanis	isoExpr.M52_salmon4	Networks.isoExpr	0.3181048079936182	-0.052618024563015245	0.9580362553399064	0.9944730821851705
DDD.kaplanis	isoExpr.M32_violet	Networks.isoExpr	1.017492150958179	0.29095544910363746	0.7710853925621481	0.9944730821851705
DDD.kaplanis	isoExpr.M25_orange	Networks.isoExpr	1.0146667959379083	0.2577217893603499	0.796621628554452	0.9944730821851705
DDD.kaplanis	isoExpr.M50_thistle2	Networks.isoExpr	1.029546857756119	0.49821304976893654	0.6183338854892957	0.9944730821851705
DDD.kaplanis	isoUsage.M7_black	Networks.isoUsage	0.9673405531216714	-0.5004290126687228	0.6167730288872634	0.9944730821851705
DDD.kaplanis	isoUsage.M24_darkgrey	Networks.isoUsage	1.0116831002494704	0.20090271204779014	0.840774647043008	0.9944730821851705
DDD.kaplanis	isoUsage.M25_orange	Networks.isoUsage	0.9947901019395227	-0.0858068603723589	0.9316199528074334	0.9944730821851705
DDD.kaplanis	isoUsage.M9_magenta	Networks.isoUsage	1.025558656967691	0.4221715426429415	0.6728998112049202	0.9944730821851705
DDD.kaplanis	geneExpr.M9_magenta	Networks.geneExpr	0.9954504355101395	-0.06589980562691396	0.9474575953355759	0.9944730821851705
DDD.kaplanis	geneExpr.M17_grey60	Networks.geneExpr	0.9711378754676966	-0.4625374218479042	0.6436959728395868	0.9944730821851705
DDD.kaplanis	geneExpr.M10_purple	Networks.geneExpr	0.9677215041805205	-0.41834721598794095	0.6756932729247231	0.9944730821851705
DDD.kaplanis	geneExpr.M19_lightyellow	Networks.geneExpr	0.9917680912197344	-0.13495781829574482	0.8926452252583975	0.9944730821851705
DDD.kaplanis	geneExpr.M14_cyan	Networks.geneExpr	1.0005451032327124	0.0088504889773067235	0.9929384236798098	0.9944730821851705
DDD.kaplanis	geneExpr.M21_darkred	Networks.geneExpr	0.24608148551723108	-0.03872942708942668	0.969106111579638	0.9944730821851705
DDD.kaplanis	geneExpr.M15_midnightblue	Networks.geneExpr	0.19639939882313315	-0.043945928090064854	0.9649475053199076	0.9944730821851705
DDD.kaplanis	geneExpr.M16_lightcyan	Networks.geneExpr	0.9715983485148005	-0.4550038213338099	0.6491064896775549	0.9944730821851705
DDD.kaplanis	geneExpr.M11_greenyellow	Networks.geneExpr	1.0140692460658467	0.18930109182140378	0.8498568396462258	0.9944730821851705
EPI.helbig	isoExpr.M3_brown	Networks.isoExpr	0.9755656644916473	-0.19127865252165782	0.8483072851183984	0.9944730821851705
EPI.helbig	isoExpr.M12_tan	Networks.isoExpr	0.09374530659516508	-0.0393344769384258	0.9686237192546818	0.9944730821851705
EPI.helbig	isoExpr.M24_darkgrey	Networks.isoExpr	0.15824002067196724	-0.030348830494022157	0.9757888533863035	0.9944730821851705
EPI.helbig	isoExpr.M7_black	Networks.isoExpr	1.0081959182474256	0.08521982982619608	0.9320866260057533	0.9944730821851705
EPI.helbig	isoExpr.M16_lightcyan	Networks.isoExpr	1.0363395013111933	0.4128733084314891	0.6796994377949553	0.9944730821851705
EPI.helbig	isoExpr.M36_yellowgreen	Networks.isoExpr	0.9642750031328988	-0.3171625225579176	0.7511202856339793	0.9944730821851705
EPI.helbig	isoExpr.M17_grey60	Networks.isoExpr	0.9973843642740983	-0.02470180698392638	0.980292813756718	0.9944730821851705
EPI.helbig	isoExpr.M46_brown4	Networks.isoExpr	0.277540098005679	-0.035766036256327766	0.9714689148714128	0.9944730821851705
EPI.helbig	isoExpr.M21_darkred	Networks.isoExpr	0.14619595174165306	-0.032087630655320824	0.9744021676392028	0.9944730821851705
EPI.helbig	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.21492535049449918	-0.02580289713558711	0.9794145510395039	0.9944730821851705
EPI.helbig	isoExpr.M43_ivory	Networks.isoExpr	0.25370134856392645	-0.03766602390487509	0.9699539657592017	0.9944730821851705
EPI.helbig	isoExpr.M27_white	Networks.isoExpr	1.0408817993093538	0.5164030580822168	0.6055729303695907	0.9944730821851705
EPI.helbig	isoExpr.M10_purple	Networks.isoExpr	1.0120473379910855	0.126202403419763	0.8995717089251115	0.9944730821851705
EPI.helbig	isoExpr.M52_salmon4	Networks.isoExpr	1.0149713931822673	0.1637099286840475	0.8699595010473988	0.9944730821851705
EPI.helbig	isoExpr.M47_bisque4	Networks.isoExpr	1.0238149802456735	0.22505625928202128	0.8219355081050435	0.9944730821851705
EPI.helbig	isoExpr.M39_orangered4	Networks.isoExpr	1.0178819202009795	0.22525555121094454	0.8217804760683005	0.9944730821851705
EPI.helbig	isoExpr.M25_orange	Networks.isoExpr	0.9906791990659635	-0.09713226755128854	0.9226213562072992	0.9944730821851705
EPI.helbig	isoExpr.M51_thistle1	Networks.isoExpr	0.29776211722722123	-0.03282180282767077	0.9738166914358367	0.9944730821851705
EPI.helbig	isoExpr.M28_skyblue	Networks.isoExpr	0.9957249788294423	-0.0475467322711728	0.9620774854615414	0.9944730821851705
EPI.helbig	isoExpr.M19_lightyellow	Networks.isoExpr	0.9474068975946892	-0.5050027208508354	0.6135569249520434	0.9944730821851705
EPI.helbig	isoExpr.M44_floralwhite	Networks.isoExpr	1.027395771843322	0.3548182072738822	0.7227257873083659	0.9944730821851705
EPI.helbig	isoExpr.M48_darkslateblue	Networks.isoExpr	0.27353780811463524	-0.03524696982521313	0.9718828089753575	0.9944730821851705
EPI.helbig	isoExpr.M31_paleturquoise	Networks.isoExpr	0.9957271219348331	-0.050010902802421466	0.9601137000150806	0.9944730821851705
EPI.helbig	isoExpr.M29_saddlebrown	Networks.isoExpr	1.0162039061066934	0.18725526153434865	0.8514604985906539	0.9944730821851705
EPI.helbig	isoExpr.M42_lightcyan1	Networks.isoExpr	1.0353890249688027	0.4456091369772455	0.6558796093445696	0.9944730821851705
EPI.helbig	isoExpr.M37_skyblue3	Networks.isoExpr	1.0228434768261967	0.27891588416261004	0.7803093782909695	0.9944730821851705
EPI.helbig	isoUsage.M1_turquoise	Networks.isoUsage	0.9588360809635408	-0.2952095538384704	0.7678338041520103	0.9944730821851705
EPI.helbig	isoUsage.M5_green	Networks.isoUsage	1.0281325646527648	0.2862333503860883	0.7746994019007851	0.9944730821851705
EPI.helbig	isoUsage.M20_royalblue	Networks.isoUsage	1.0231630042035478	0.25964954787963546	0.7951341130161366	0.9944730821851705
EPI.helbig	isoUsage.M23_darkturquoise	Networks.isoUsage	1.0213803876312377	0.23536870680189875	0.8139225722305015	0.9944730821851705
EPI.helbig	isoUsage.M11_greenyellow	Networks.isoUsage	1.043184934762305	0.4439362447730557	0.6570886789803756	0.9944730821851705
EPI.helbig	isoUsage.M22_darkgreen	Networks.isoUsage	1.0055405329168055	0.05666649510367005	0.9548108641447878	0.9944730821851705
EPI.helbig	geneExpr.M9_magenta	Networks.geneExpr	1.031220077647825	0.31546603666084766	0.7524078343234992	0.9944730821851705
EPI.helbig	geneExpr.M7_black	Networks.geneExpr	1.0189896709437747	0.22918666565913798	0.8187238360454934	0.9944730821851705
EPI.helbig	geneExpr.M17_grey60	Networks.geneExpr	0.9531846524443711	-0.4419789052690557	0.6585044708045507	0.9944730821851705
EPI.helbig	geneExpr.M3_brown	Networks.geneExpr	1.0072151853127216	0.08062192607809492	0.9357426284759359	0.9944730821851705
EPI.helbig	geneExpr.M4_yellow	Networks.geneExpr	0.13021919331822387	-0.032429134338020735	0.9741298288598196	0.9944730821851705
EPI.helbig	geneExpr.M10_purple	Networks.geneExpr	0.9482296361059318	-0.3946032673518939	0.6931357018276578	0.9944730821851705
EPI.helbig	geneExpr.M22_darkgreen	Networks.geneExpr	1.0307453896071526	0.3115300039836488	0.7553977370149237	0.9944730821851705
EPI.helbig	geneExpr.M19_lightyellow	Networks.geneExpr	0.25700694705814925	-0.0354174204226467	0.971746893937653	0.9944730821851705
EPI.helbig	geneExpr.M14_cyan	Networks.geneExpr	1.0309097961117415	0.35169120903227963	0.7250698540917353	0.9944730821851705
EPI.helbig	geneExpr.M21_darkred	Networks.geneExpr	0.2714354320236745	-0.03603031934347665	0.9712581833035536	0.9944730821851705
EPI.helbig	geneExpr.M12_tan	Networks.geneExpr	0.9828334598769692	-0.19319548158872663	0.8468058772480624	0.9944730821851705
EPI.helbig	geneExpr.M13_salmon	Networks.geneExpr	0.9965813516219854	-0.039160387032786674	0.9687625159627193	0.9944730821851705
EPI.helbig	geneExpr.M18_lightgreen	Networks.geneExpr	0.9875870096095409	-0.11547153954836188	0.9080713777072086	0.9944730821851705
EPI.helbig	geneExpr.M20_royalblue	Networks.geneExpr	0.26187571119882175	-0.03175080340437971	0.9746707800302151	0.9944730821851705
EPI.helbig	geneExpr.M15_midnightblue	Networks.geneExpr	0.9897937258371133	-0.08438675359806629	0.932748938816317	0.9944730821851705
EPI.helbig	geneExpr.M23_darkturquoise	Networks.geneExpr	0.29463719555632123	-0.03248185439562293	0.9740877864885087	0.9944730821851705
EPI.helbig	geneExpr.M16_lightcyan	Networks.geneExpr	1.0295596859978218	0.3759138923118114	0.7069809121779418	0.9944730821851705
EPI.helbig	geneExpr.M11_greenyellow	Networks.geneExpr	0.1861765071374244	-0.027561991091824042	0.9780114968547595	0.9944730821851705
ASD.fuTADA	isoExpr.M3_brown	Networks.isoExpr	0.9923500387470184	-0.08546589950220759	0.9318910045048802	0.9944730821851705
ASD.fuTADA	isoExpr.M14_cyan	Networks.isoExpr	1.0245904792985827	0.32170212499816886	0.7476783678493981	0.9944730821851705
ASD.fuTADA	isoExpr.M4_yellow	Networks.isoExpr	1.0300230330194646	0.4147870631851554	0.6782977908121376	0.9944730821851705
