gene_id	module	kME	kMEtoMod	gene_name
ENSG00000080823	12	0.9451998880762837	12	MOK
ENSG00000080824	1	0.9232404911916728	1	HSP90AA1
ENSG00000080845	14	0.7132902458755411	14	DLGAP4
ENSG00000080986	2	0.9492237887829252	2	NDC80
ENSG00000081019	19	0.8545962238902653	19	RSBN1
ENSG00000081026	13	0.806416212851592	13	MAGI3
ENSG00000081087	3	0.8976567670205574	3	OSTM1
ENSG00000081154	2	0.9276477987562297	2	PCNP
ENSG00000081189	5	0.9969651929936547	5	MEF2C
ENSG00000081721	11	0.8749445556670172	11	DUSP12
ENSG00000081842	5	0.9609654287412287	5	PCDHA6
ENSG00000081913	16	0.9063030856997012	16	PHLPP1
ENSG00000082146	5	0.9259247388647993	5	STRADB
ENSG00000082153	18	0.6902656134537367	18	BZW1
ENSG00000082213	3	0.9646300435124903	3	C5orf22
ENSG00000082269	8	0.9426840840957732	8	FAM135A
ENSG00000082293	10	0.8426831548140193	10	COL19A1
ENSG00000082397	16	0.9413310929905528	16	EPB41L3
ENSG00000082482	8	0.9238630765030847	8	KCNK2
ENSG00000082684	2	0.9720587744391622	2	SEMA5B
ENSG00000082781	2	0.9275594043091437	2	ITGB5
ENSG00000082805	8	0.8770455486663808	8	ERC1
ENSG00000082898	13	0.9011985686468822	13	XPO1
ENSG00000083067	5	0.9789383050483984	5	TRPM3
ENSG00000083097	8	0.901922674858381	8	DOP1A
ENSG00000083123	16	0.9478853603307746	16	BCKDHB
ENSG00000083223	13	0.8932249670117924	13	TUT7
ENSG00000083290	7	0.927963310055637	7	ULK2
ENSG00000083312	9	0.933447967970553	9	TNPO1
ENSG00000083444	18	0.68572020752137	18	PLOD1
ENSG00000083520	3	0.7734508771814365	3	DIS3
ENSG00000083642	7	0.947658390679373	7	PDS5B
ENSG00000083799	13	0.7513985697655459	13	CYLD
ENSG00000083814	14	0.8763071337473248	14	ZNF671
ENSG00000083838	11	0.851189473166023	11	ZNF446
ENSG00000083845	1	0.8787068454981104	1	RPS5
ENSG00000083857	2	0.9076298880074436	2	FAT1
ENSG00000084070	6	0.8851461503450501	6	SMAP2
ENSG00000084072	2	0.9446081738229486	2	PPIE
ENSG00000084073	3	0.8856434465911486	3	ZMPSTE24
ENSG00000084092	11	0.8672098374553964	11	NOA1
ENSG00000084093	9	0.8713159736835884	9	REST
ENSG00000084207	1	0.7861604631436101	1	GSTP1
ENSG00000084444	5	0.9436156677383278	5	FAM234B
ENSG00000084623	1	0.9281908524314026	1	EIF3I
ENSG00000084628	8	0.8741927064377863	8	NKAIN1
ENSG00000084731	6	0.9230612253855799	6	KIF3C
ENSG00000084733	3	0.9689034975450174	3	RAB10
ENSG00000084754	9	0.9008959134265481	9	HADHA
ENSG00000084764	4	0.9356455148453008	4	MAPRE3
ENSG00000085063	22	0.8102457374808009	22	CD59
ENSG00000085117	15	0.823271158359294	15	CD82
ENSG00000085224	20	0.8757716318730973	20	ATRX
ENSG00000085231	1	0.7216087859925064	1	AK6
ENSG00000085274	19	0.8175606554253244	19	MYNN
ENSG00000085365	5	0.9456544490202254	5	SCAMP1
ENSG00000085377	12	0.9728268760344558	12	PREP
ENSG00000085382	23	0.8968872859379551	23	HACE1
ENSG00000085415	8	0.9675461438078404	8	SEH1L
ENSG00000085433	17	0.95977846103593	17	WDR47
ENSG00000085491	23	0.9174132469637989	23	SLC25A24
ENSG00000085511	3	0.79444975528406	3	MAP3K4
ENSG00000085552	15	0.8792767013329483	15	IGSF9
ENSG00000085662	1	0.948766918233263	1	AKR1B1
ENSG00000085719	2	0.969570869876698	2	CPNE3
ENSG00000085721	17	0.7686267642139623	17	RRN3
ENSG00000085832	17	0.9570100160344979	17	EPS15
ENSG00000085982	2	0.9212081940408758	2	USP40
ENSG00000085999	2	0.9703853998776146	2	RAD54L
ENSG00000086015	17	0.9556066895831278	17	MAST2
ENSG00000086061	10	0.8786076531584119	10	DNAJA1
ENSG00000086065	4	0.9531283512699236	4	CHMP5
ENSG00000086200	14	0.9034083408675426	14	IPO11
ENSG00000086300	6	0.9645385816628403	6	SNX10
ENSG00000086475	16	0.9688766427755967	16	SEPHS1
ENSG00000086504	1	0.8488394260279526	1	MRPL28
ENSG00000086666	1	0.7901274551605928	1	ZFAND6
ENSG00000086758	13	0.8984337844729308	13	HUWE1
ENSG00000086827	9	0.8797878192422308	9	ZW10
ENSG00000087053	7	0.8401792449864384	7	MTMR2
ENSG00000087077	9	0.959807491455752	9	TRIP6
ENSG00000087085	12	0.9535122476332818	12	ACHE
ENSG00000087086	1	0.9814295886339238	1	FTL
ENSG00000087087	18	0.8918474436410492	18	SRRT
ENSG00000087191	1	0.9540472085014112	1	PSMC5
ENSG00000087258	12	0.9692372289711803	12	GNAO1
ENSG00000087274	2	0.9707072471195249	2	ADD1
ENSG00000087301	13	0.8652692902093356	13	TXNDC16
ENSG00000087302	1	0.8643270166921017	1	RTRAF
ENSG00000087338	23	0.9383337949779554	23	GMCL1
ENSG00000087365	18	0.8059786485615058	18	SF3B2
ENSG00000087448	19	0.9115620264524137	19	KLHL42
ENSG00000087460	1	0.8684116982676849	1	GNAS
ENSG00000087470	7	0.9018862562811888	7	DNM1L
ENSG00000087510	2	0.949181828693706	2	TFAP2C
ENSG00000087586	2	0.9572277535518683	2	AURKA
ENSG00000087842	9	0.8557505858827624	9	PIR
ENSG00000088205	14	0.9378480812573734	14	DDX18
ENSG00000088280	2	0.9194962147676214	2	ASAP3
ENSG00000088298	22	0.842638591795932	22	EDEM2
ENSG00000088325	2	0.9902923198769623	2	TPX2
ENSG00000088356	1	0.8163187953035204	1	PDRG1
ENSG00000088367	6	0.9879137726231276	6	EPB41L1
ENSG00000088387	5	0.9555318158028213	5	DOCK9
ENSG00000088448	2	0.9455833403931801	2	ANKRD10
ENSG00000088538	6	0.9423690289271627	6	DOCK3
ENSG00000088808	8	0.8558669281925737	8	PPP1R13B
ENSG00000088832	10	0.8819999319647667	10	FKBP1A
ENSG00000088833	1	0.7708294671734366	1	NSFL1C
ENSG00000088854	17	0.8397025752956478	17	C20orf194
ENSG00000088882	21	0.9693931349367102	21	CPXM1
ENSG00000088930	22	0.8557474466281122	22	XRN2
ENSG00000088986	1	0.8883349000771948	1	DYNLL1
ENSG00000089006	2	0.9760247405003487	2	SNX5
ENSG00000089009	1	0.8848711536720159	1	RPL6
ENSG00000089057	6	0.9176238711032207	6	SLC23A2
ENSG00000089157	1	0.9680811580782983	1	RPLP0
ENSG00000089159	2	0.9543298428948881	2	PXN
ENSG00000089199	12	0.964442614773867	12	CHGB
ENSG00000089220	1	0.9163229843651362	1	PEBP1
ENSG00000089234	14	0.9320771310628432	14	BRAP
ENSG00000089248	1	0.9382314727787179	1	ERP29
ENSG00000089280	1	0.9603154036599257	1	FUS
ENSG00000089289	11	0.8143060610960354	11	IGBP1
ENSG00000089335	18	0.7346312315706696	18	ZNF302
ENSG00000089351	4	0.6732325762735839	4	GRAMD1A
ENSG00000089472	21	0.9533772303312799	21	HEPH
ENSG00000089486	1	0.7892251740073741	1	CDIP1
ENSG00000089597	9	0.9291980147245551	9	GANAB
ENSG00000089685	2	0.9676341668941872	2	BIRC5
ENSG00000089693	1	0.8842885781114393	1	MLF2
ENSG00000089818	5	0.9837841012089357	5	NECAP1
ENSG00000090054	2	0.9269754360537623	2	SPTLC1
ENSG00000090060	23	0.967784612825993	23	PAPOLA
ENSG00000090097	1	0.9086409883642856	1	PCBP4
ENSG00000090273	1	0.9435173767179337	1	NUDC
ENSG00000090316	1	0.7825948437347763	1	MAEA
ENSG00000090447	1	0.7880297582639623	1	TFAP4
ENSG00000090520	11	0.8725022134885786	11	DNAJB11
ENSG00000090530	9	0.8756707677098055	9	P3H2
ENSG00000090581	1	0.7318886357474937	1	GNPTG
ENSG00000090612	14	0.8192360375745119	14	ZNF268
ENSG00000090661	1	0.8006874586286321	1	CERS4
ENSG00000090674	10	0.8188817376031831	10	MCOLN1
ENSG00000090776	15	0.8733475363447712	15	EFNB1
ENSG00000090889	2	0.983376489043872	2	KIF4A
ENSG00000090905	13	0.8284769077681193	13	TNRC6A
ENSG00000090932	1	0.8625257042037708	1	DLL3
ENSG00000091129	5	0.9186557788618895	5	NRCAM
ENSG00000091136	8	0.8238031408464188	8	LAMB1
ENSG00000091317	2	0.9331487050920607	2	CMTM6
ENSG00000091409	2	0.9429553059372632	2	ITGA6
ENSG00000091428	3	0.7364195976482728	3	RAPGEF4
ENSG00000091436	2	0.9474127493253903	2	MAP3K20
ENSG00000091513	10	0.8239352790784688	10	TF
ENSG00000091640	1	0.8873062850126571	1	SPAG7
ENSG00000091651	15	0.887395752168329	15	ORC6
ENSG00000091656	2	0.9329642090172122	2	ZFHX4
ENSG00000091664	21	0.9785590829801342	21	SLC17A6
ENSG00000091732	22	0.8783176843284501	22	ZC3HC1
ENSG00000091844	12	0.9347369566774555	12	RGS17
ENSG00000092010	1	0.8780201607039017	1	PSME1
ENSG00000092020	22	0.8279409239174241	22	PPP2R3C
ENSG00000092051	5	0.9903084027234	5	JPH4
ENSG00000092068	10	0.7954971543916731	10	SLC7A8
ENSG00000092096	10	0.7567256177028867	10	SLC22A17
ENSG00000092148	3	0.8706049824609547	3	HECTD1
ENSG00000092199	1	0.930849591407956	1	HNRNPC
ENSG00000092201	23	0.9238751061740804	23	SUPT16H
ENSG00000092203	19	0.7891503854047096	19	TOX4
ENSG00000092208	1	0.8162347618171908	1	GEMIN2
ENSG00000092330	1	0.8804316454901596	1	TINF2
ENSG00000092470	21	0.9364117221242203	21	WDR76
ENSG00000092531	2	0.9302627550526134	2	SNAP23
ENSG00000092621	21	0.959492049333311	21	PHGDH
ENSG00000092820	2	0.9910599429061949	2	EZR
ENSG00000092841	15	0.9170099425006574	15	MYL6
ENSG00000092847	2	0.9058353955641196	2	AGO1
ENSG00000092853	2	0.9360172254027477	2	CLSPN
ENSG00000092871	2	0.9725515678164024	2	RFFL
ENSG00000092964	17	0.9841664803674612	17	DPYSL2
ENSG00000093000	3	0.9422547695503161	3	NUP50
ENSG00000093009	21	0.9598600408859507	21	CDC45
ENSG00000093072	9	0.8920692413997073	9	ADA2
ENSG00000093144	9	0.8526706204621161	9	ECHDC1
ENSG00000094796	10	0.843662499056326	10	KRT31
ENSG00000094804	2	0.9788463011885397	2	CDC6
ENSG00000094914	22	0.8510855506309831	22	AAAS
ENSG00000094975	16	0.9229835534180605	16	SUCO
ENSG00000095002	21	0.9723600060406264	21	MSH2
ENSG00000095015	14	0.6491871452272893	14	MAP3K1
ENSG00000095059	1	0.9454967803348723	1	DHPS
ENSG00000095209	3	0.8207087761529103	3	TMEM38B
ENSG00000095261	19	0.9066784576698599	19	PSMD5
ENSG00000095539	5	0.9380423694936472	5	SEMA4G
ENSG00000095574	13	0.8718532283126489	13	IKZF5
ENSG00000095596	12	0.982955525338167	12	CYP26A1
ENSG00000095637	16	0.946956810116142	16	SORBS1
ENSG00000095777	2	0.9572551041950826	2	MYO3A
ENSG00000095794	22	0.8231506056515593	22	CREM
ENSG00000095906	1	0.9271253036262616	1	NUBP2
ENSG00000096063	17	0.93875158379717	17	SRPK1
ENSG00000096092	10	0.8618662018772393	10	TMEM14A
ENSG00000096093	1	0.7343646874753244	1	EFHC1
ENSG00000096384	10	0.9770724155924357	10	HSP90AB1
ENSG00000096401	1	0.857791841166746	1	CDC5L
ENSG00000096717	13	0.8658573224027887	13	SIRT1
ENSG00000096746	1	0.9330445209679593	1	HNRNPH3
ENSG00000097021	10	0.9388428598472301	10	ACOT7
ENSG00000097046	14	0.7834924803059039	14	CDC7
ENSG00000099194	3	0.9013067694361345	3	SCD
ENSG00000099204	6	0.9341643840949492	6	ABLIM1
ENSG00000099250	16	0.9536485638847749	16	NRP1
ENSG00000099256	15	0.8026363420428878	15	PRTFDC1
ENSG00000099284	11	0.9423721576537498	11	MACROH2A2
ENSG00000099341	1	0.9058702881386037	1	PSMD8
ENSG00000099365	8	0.8339827849343541	8	STX1B
ENSG00000099624	1	0.8688690092003324	1	ATP5F1D
ENSG00000099783	1	0.8164906475661942	1	HNRNPM
ENSG00000099795	1	0.8282304972599108	1	NDUFB7
ENSG00000099797	1	0.8747628629319485	1	TECR
ENSG00000099800	1	0.9000974184838652	1	TIMM13
ENSG00000099810	2	0.9000618374218801	2	MTAP
ENSG00000099814	8	0.7808050490056949	8	CEP170B
ENSG00000099840	1	0.7687926349639549	1	IZUMO4
ENSG00000099875	8	0.758987795523824	8	MKNK2
ENSG00000099889	2	0.9088544046696626	2	ARVCF
ENSG00000099899	1	0.887932965779616	1	TRMT2A
ENSG00000099901	1	0.893152803281139	1	RANBP1
ENSG00000099910	4	0.8688617035987158	4	KLHL22
ENSG00000099942	23	0.9750780899381005	23	CRKL
ENSG00000099953	4	0.7292015781272744	4	MMP11
ENSG00000099956	1	0.8454512284397905	1	SMARCB1
ENSG00000099977	1	0.741072803818328	1	DDT
ENSG00000099992	4	0.862381935292052	4	TBC1D10A
ENSG00000099995	18	0.9349129732607914	18	SF3A1
ENSG00000100023	18	0.7437977322760517	18	PPIL2
ENSG00000100028	1	0.863966761684759	1	SNRPD3
ENSG00000100030	7	0.8090029480381163	7	MAPK1
ENSG00000100038	18	0.8067535985358327	18	TOP3B
ENSG00000100075	1	0.9011035143435884	1	SLC25A1
ENSG00000100083	4	0.6744398328572883	4	GGA1
ENSG00000100095	20	0.554124064553102	20	SEZ6L
ENSG00000100100	4	0.6757065338528531	4	PIK3IP1
ENSG00000100124	10	0.8697332202404283	10	ANKRD54
ENSG00000100129	1	0.9516501342155791	1	EIF3L
ENSG00000100138	11	0.9056928933846582	11	SNU13
ENSG00000100142	11	0.8228171691201496	11	POLR2F
ENSG00000100154	3	0.8959953878871398	3	TTC28
ENSG00000100162	9	0.9457245531291585	9	CENPM
ENSG00000100167	8	0.9753771052935684	8	SEPTIN3
ENSG00000100207	8	0.9346039657793539	8	TCF20
ENSG00000100209	1	0.7780607168710728	1	HSCB
ENSG00000100211	1	0.8619165206384519	1	CBY1
ENSG00000100216	1	0.9657086615487707	1	TOMM22
ENSG00000100220	9	0.9166718550181773	9	RTCB
ENSG00000100221	20	0.47331366243062284	20	JOSD1
ENSG00000100225	18	0.7821819944156571	18	FBXO7
ENSG00000100227	18	0.9382092156396082	18	POLDIP3
ENSG00000100234	16	0.9704187333152738	16	TIMP3
ENSG00000100246	1	0.7440143843589083	1	DNAL4
ENSG00000100258	22	0.942245463604208	22	LMF2
ENSG00000100266	21	0.9530060413050497	21	PACSIN2
ENSG00000100281	22	0.9094222334954057	22	HMGXB4
ENSG00000100294	4	0.8699393770547664	4	MCAT
ENSG00000100297	2	0.9554629615586626	2	MCM5
ENSG00000100316	1	0.9920532665548086	1	RPL3
ENSG00000100330	3	0.7934147664072434	3	MTMR3
ENSG00000100344	12	0.9613005638806889	12	PNPLA3
ENSG00000100347	1	0.8654103243898952	1	SAMM50
ENSG00000100348	1	0.932777431542692	1	TXN2
ENSG00000100353	1	0.9031231399563457	1	EIF3D
ENSG00000100354	13	0.9170188968533509	13	TNRC6B
ENSG00000100359	12	0.9543302810272005	12	SGSM3
ENSG00000100360	1	0.8350564209392181	1	IFT27
ENSG00000100387	1	0.9012221543851281	1	RBX1
ENSG00000100393	7	0.8934621143928364	7	EP300
ENSG00000100410	1	0.8742825689947864	1	PHF5A
ENSG00000100417	1	0.760309314239197	1	PMM1
ENSG00000100422	2	0.9284596441551953	2	CERK
ENSG00000100425	13	0.914704501699079	13	BRD1
ENSG00000100426	14	0.9052352719233011	14	ZBED4
ENSG00000100427	2	0.9806897083381766	2	MLC1
ENSG00000100433	20	0.7998383733378872	20	KCNK10
ENSG00000100439	9	0.906281042973417	9	ABHD4
ENSG00000100442	1	0.9520193763203424	1	FKBP3
ENSG00000100445	1	0.86007451833119275	1	SDR39U1
ENSG00000100461	19	0.8753892554859549	19	RBM23
ENSG00000100462	1	0.9011734061482328	1	PRMT5
ENSG00000100478	11	0.9384955671936311	11	AP4S1
ENSG00000100485	13	0.883575781500947	13	SOS2
ENSG00000100504	2	0.9405443765840147	2	PYGL
ENSG00000100505	2	0.9562745763965742	2	TRIM9
ENSG00000100519	4	0.7585656675029843	4	PSMC6
ENSG00000100554	4	0.9553969287592383	4	ATP6V1D
ENSG00000100575	1	0.8968715742672627	1	TIMM9
ENSG00000100591	4	0.8517989787963158	4	AHSA1
ENSG00000100592	6	0.955652673989533	6	DAAM1
ENSG00000100596	19	0.7694781502292518	19	SPTLC2
ENSG00000100603	18	0.6396441872995842	18	SNW1
ENSG00000100604	10	0.8343825655072316	10	CHGA
ENSG00000100605	12	0.9765101613016188	12	ITPK1
ENSG00000100626	2	0.9560734600460405	2	GALNT16
ENSG00000100632	1	0.977027501685524	1	ERH
ENSG00000100644	14	0.9601393470768955	14	HIF1A
ENSG00000100678	5	0.936873747242631	5	SLC8A3
ENSG00000100697	7	0.763632875983739	7	DICER1
ENSG00000100714	9	0.9618745063287127	9	MTHFD1
ENSG00000100722	3	0.9160281237848246	3	ZC3H14
ENSG00000100744	3	0.8561565643000895	3	GSKIP
ENSG00000100764	1	0.9633242102732207	1	PSMC1
ENSG00000100784	19	0.8736249351224287	19	RPS6KA5
ENSG00000100796	19	0.8928977548969146	19	PPP4R3A
ENSG00000100802	15	0.8052916991370361	15	C14orf93
ENSG00000100804	1	0.9201419270612667	1	PSMB5
ENSG00000100823	1	0.94388446880366506	1	APEX1
ENSG00000100836	1	0.815690727402533	1	PABPN1
ENSG00000100842	2	0.8753834566500867	2	EFS
ENSG00000100852	13	0.8131956442486361	13	ARHGAP5
ENSG00000100884	12	0.9525437110604544	12	CPNE6
ENSG00000100902	1	0.8537796794533382	1	PSMA6
ENSG00000100906	1	0.8503628764902575	1	NFKBIA
ENSG00000100908	1	0.8229001797993002	1	EMC9
ENSG00000100911	1	0.831087629526383	1	PSME2
ENSG00000100916	7	0.826180327097454	7	BRMS1L
ENSG00000100918	1	0.819037414317189	1	REC8
ENSG00000100934	3	0.9850104473391873	3	SEC23A
ENSG00000100938	1	0.8311531885953676	1	GMPR2
ENSG00000100968	2	0.9629516579676212	2	NFATC4
ENSG00000100979	15	0.8052090854670033	15	PLTP
ENSG00000101003	2	0.9830109985348447	2	GINS1
ENSG00000101052	1	0.8585558916761072	1	IFT52
ENSG00000101057	9	0.887412838564088	9	MYBL2
ENSG00000101084	1	0.9142384716445237	1	RAB5IF
ENSG00000101104	2	0.8911411517908829	2	PABPC1L
ENSG00000101126	3	0.7833681567608402	3	ADNP
ENSG00000101132	1	0.6917111335819474	1	PFDN4
ENSG00000101138	15	0.7814554915643809	15	CSTF1
ENSG00000101144	2	0.9622149523502508	2	BMP7
ENSG00000101146	4	0.956154610047	4	RAE1
ENSG00000101158	15	0.7722772401531235	15	NELFCD
ENSG00000101161	18	0.6203015183274613	18	PRPF6
ENSG00000101166	2	0.9196821484270055	2	PRELID3B
ENSG00000101182	1	0.9777268282964601	1	PSMA7
ENSG00000101188	5	0.9561813472354675	5	NTSR1
ENSG00000101193	3	0.9222929560265308	3	GID8
ENSG00000101198	22	0.907362152834998	22	NKAIN4
ENSG00000101204	6	0.9295302314222196	6	CHRNA4
ENSG00000101216	15	0.8199187500189252	15	GMEB2
ENSG00000101220	11	0.8449433651800509	11	C20orf27
ENSG00000101224	2	0.9478333739425808	2	CDC25B
ENSG00000101246	11	0.8470404171115237	11	ARFRP1
ENSG00000101265	7	0.9222596386423526	7	RASSF2
ENSG00000101294	11	0.8526497628090374	11	HM13
ENSG00000101298	5	0.9644015057007354	5	SNPH
ENSG00000101310	2	0.9631636506026966	2	SEC23B
ENSG00000101343	23	0.8412375787038789	23	CRNKL1
ENSG00000101350	6	0.949735552490613	6	KIF3B
ENSG00000101361	1	0.9063754000147289	1	NOP56
ENSG00000101363	1	0.8483796607294944	1	MANBAL
ENSG00000101367	9	0.8995528015095077	9	MAPRE1
ENSG00000101384	16	0.9719427430465187	16	JAG1
ENSG00000101407	16	0.9403858442904681	16	TTI1
ENSG00000101412	2	0.9565033663447923	2	E2F1
ENSG00000101413	23	0.872785426952881	23	RPRD1B
ENSG00000101438	22	0.9019275810420917	22	SLC32A1
ENSG00000101444	1	0.9043773232533169	1	AHCY
ENSG00000101447	2	0.9749752224025374	2	FAM83D
ENSG00000101460	10	0.8676484888932314	10	MAP1LC3A
ENSG00000101464	1	0.8794498365870161	1	PIGU
ENSG00000101474	10	0.9622294265875897	10	APMAP
ENSG00000101489	5	0.9611482518857266	5	CELF4
ENSG00000101558	14	0.6469883085579476	14	VAPA
ENSG00000101608	22	0.8171338536229266	22	MYL12A
ENSG00000101639	13	0.838313076732396	13	CEP192
ENSG00000101670	2	0.9366779404442858	2	LIPG
ENSG00000101680	2	0.9286922515020593	2	LAMA1
ENSG00000101746	12	0.955282770058814	12	NOL4
ENSG00000101752	19	0.8933624687614201	19	MIB1
ENSG00000101773	2	0.9757338923910521	2	RBBP8
ENSG00000101843	11	0.9471142995133361	11	PSMD10
ENSG00000101856	10	0.7954290442010747	10	PGRMC1
ENSG00000101868	2	0.9557826101800448	2	POLA1
ENSG00000101871	2	0.9672679551861254	2	MID1
ENSG00000101882	1	0.7646951784710987	1	NKAP
ENSG00000101888	16	0.9482417300580664	16	NXT2
ENSG00000101901	7	0.7452207679731571	7	ALG13
ENSG00000101928	3	0.8904187869577003	3	MOSPD1
ENSG00000101938	15	0.9550954663545298	15	CHRDL1
ENSG00000101972	23	0.8544847342022704	23	STAG2
ENSG00000101997	1	0.7586485773369648	1	CCDC22
ENSG00000102024	2	0.94536024504069	2	PLS3
ENSG00000102038	17	0.9272842746845102	17	SMARCA1
ENSG00000102054	15	0.8429742947463696	15	RBBP7
ENSG00000102081	3	0.885527022154025	3	FMR1
ENSG00000102096	10	0.8102464956192033	10	PIM2
ENSG00000102098	23	0.8631431502309719	23	SCML2
ENSG00000102103	1	0.8682077165704437	1	PQBP1
ENSG00000102109	4	0.9352717435986628	4	PCSK1N
ENSG00000102119	1	0.9246101858231655	1	EMD
ENSG00000102125	22	0.8448702175111944	22	TAZ
ENSG00000102128	13	0.775884491531197	13	RAB40AL
ENSG00000102144	1	0.9776538622598436	1	PGK1
ENSG00000102158	2	0.9407418951730634	2	MAGT1
ENSG00000102172	10	0.9210385606317532	10	SMS
ENSG00000102218	16	0.9531358192870255	16	RP2
ENSG00000102221	14	0.7463327164205734	14	JADE3
ENSG00000102225	6	0.9110248635459243	6	CDK16
ENSG00000102226	11	0.8827387915079081	11	USP11
ENSG00000102230	3	0.8021547897200201	3	PCYT1B
ENSG00000102241	15	0.933596538776681	15	HTATSF1
ENSG00000102265	15	0.7870995340035924	15	TIMP1
ENSG00000102271	5	0.9644196601725422	5	KLHL4
ENSG00000102290	5	0.9757157390544732	5	PCDH11X
ENSG00000102316	22	0.9562171469409644	22	MAGED2
ENSG00000102317	1	0.8852768129475977	1	RBM3
ENSG00000102390	1	0.8642343727530912	1	PBDC1
ENSG00000102393	1	0.840140701374423	1	GLA
ENSG00000102401	18	0.675325505563941	18	ARMCX3
ENSG00000102409	11	0.9670906763103815	11	BEX4
ENSG00000102471	17	0.8552280585131247	17	NDFIP2
ENSG00000102531	3	0.8628944142894949	3	FNDC3A
ENSG00000102606	8	0.9004116815567589	8	ARHGEF7
ENSG00000102678	10	0.7851535472141393	10	FGF9
ENSG00000102699	2	0.9411414311597741	2	PARP4
ENSG00000102879	10	0.9365863118571751	10	CORO1A
ENSG00000102893	16	0.9689091563529776	16	PHKB
ENSG00000102898	11	0.9541403776422299	11	NUTF2
ENSG00000102901	11	0.8748120677899073	11	CENPT
ENSG00000102974	13	0.8030367068139747	13	CTCF
ENSG00000102977	1	0.7850610882780962	1	ACD
ENSG00000102978	22	0.9189544048135471	22	POLR2C
ENSG00000102984	4	0.7701172444376038	4	ZNF821
ENSG00000103005	10	0.8895599137058583	10	USB1
ENSG00000103034	12	0.9887569343848429	12	NDRG4
ENSG00000103035	11	0.8803992202425335	11	PSMD7
ENSG00000103042	10	0.8905949200166772	10	SLC38A7
ENSG00000103044	12	0.9835429946537474	12	HAS3
ENSG00000103056	6	0.9323509624648323	6	SMPD3
ENSG00000103061	9	0.9273419118753333	9	SLC7A6OS
ENSG00000103064	17	0.8813930330707875	17	SLC7A6
ENSG00000103066	4	0.6422737801600428	4	PLA2G15
ENSG00000103121	4	0.7517823153930567	4	CMC2
ENSG00000103145	1	0.8164017948804283	1	HCFC1R1
ENSG00000103150	1	0.752503121537147	1	MLYCD
ENSG00000103187	11	0.9366932353618924	11	COTL1
ENSG00000103199	1	0.8011334239992886	1	ZNF500
ENSG00000103202	1	0.8408176731214455	1	NME4
ENSG00000103257	17	0.9245026277586693	17	SLC7A5
ENSG00000103274	22	0.7963956847972458	22	NUBP1
ENSG00000103342	20	0.7925071789396315	20	GSPT1
ENSG00000103343	10	0.7882594894102295	10	ZNF174
ENSG00000103353	17	0.7394689215257426	17	UBFD1
ENSG00000103363	1	0.9096028761990913	1	ELOB
ENSG00000103449	2	0.9880866270922334	2	SALL1
ENSG00000103479	13	0.9261959776394276	13	RBL2
ENSG00000103496	1	0.8261457227132735	1	STX4
ENSG00000103502	11	0.894508915396433	11	CDIPT
ENSG00000103507	1	0.8071647640361902	1	BCKDK
ENSG00000103510	1	0.9287107944324344	1	KAT8
ENSG00000103540	7	0.9265837925134366	7	CCP110
ENSG00000103591	5	0.9602444210042498	5	AAGAB
ENSG00000103647	19	0.9240937268168947	19	CORO2B
ENSG00000103657	8	0.9069751789378028	8	HERC1
ENSG00000103671	1	0.8470225949165611	1	TRIP4
ENSG00000103723	5	0.964393078483837	5	AP3B2
ENSG00000103740	2	0.9736620692737717	2	ACSBG1
ENSG00000103769	10	0.8246668527932266	10	RAB11A
ENSG00000103966	14	0.6066549605772406	14	EHD4
ENSG00000103994	19	0.8796784410584374	19	ZNF106
ENSG00000103995	2	0.9637359043859545	2	CEP152
ENSG00000104047	23	0.8942297427104048	23	DTWD1
ENSG00000104059	5	0.9573854837255948	5	FAM189A1
ENSG00000104064	2	0.9623819846864411	2	GABPB1
ENSG00000104093	8	0.8906953485731178	8	DMXL2
ENSG00000104112	10	0.8803188667173406	10	SCG3
ENSG00000104154	6	0.8729681720481178	6	SLC30A4
ENSG00000104219	6	0.8768599981879309	6	ZDHHC2
ENSG00000104221	4	0.6914351967748968	4	BRF2
